Frequency,S11,S21,S12,S22
1517400000.0,(-11.7032288237708+134.971507666298j),(-0.387055838299056-101.480537583985j),(-0.378970903419151-101.476024344446j),(-11.4362170708703-156.147319588227j)
1519100000.0,(-11.7206769255331+135.040388249825j),(-0.400508207841189-101.550563117782j),(-0.390125373146948-101.615421911723j),(-11.4193826160771-156.26703947469j)
1520800000.0,(-11.768118924921+134.764435952249j),(-0.395657122415685-101.766150471894j),(-0.383490072722617-101.678105418674j),(-11.4588945664392-156.303091954778j)
1522500000.0,(-11.7451381449862+134.617769936249j),(-0.417999718735778-101.842460077137j),(-0.378228752842652-101.761700166334j),(-11.5179438436786-156.080931013047j)
1524200000.0,(-11.8029077935667+134.710289545516j),(-0.38554727163683-101.84744665845j),(-0.401807567393821-102.00749861321j),(-11.504903086174-156.220869409651j)
1525900000.0,(-11.7844806284258+134.139237433221j),(-0.379983941439622-102.144087810025j),(-0.369749686120344-102.013151170169j),(-11.5452411414102-156.207875838461j)
1527600000.0,(-11.8048839790474+134.162741970343j),(-0.399615163171731-102.262744378747j),(-0.382712447364981-102.1281967499j),(-11.5679350227969-156.344066591761j)
1529300000.0,(-11.8336736606655+134.405546540021j),(-0.389481357557131-102.256579589361j),(-0.395491241698367-102.189768417885j),(-11.5437340393786-156.268707488098j)
1531000000.0,(-11.8635339597691+134.097676458697j),(-0.385158688337364-102.271126974992j),(-0.377790075948086-102.440205643265j),(-11.6082778423144-156.721603048974j)
1532700000.0,(-11.9410303457059+133.329852724963j),(-0.411190147127439-102.528504387669j),(-0.378604171513405-102.556940480731j),(-11.6606343987195-156.894778183726j)
1534400000.0,(-11.9432917178881+133.135345055735j),(-0.377270698690565-102.587810954497j),(-0.383826210765814-102.691049188977j),(-11.6618418384201-156.579708605109j)
1536100000.0,(-11.9601570109145+133.723715344313j),(-0.384151998887929-102.771704542252j),(-0.382450973552231-102.792964490979j),(-11.7195875385654-156.785161186559j)
1537800000.0,(-11.9901314034043+133.330522864782j),(-0.385875323060649-102.88468231555j),(-0.373546227640044-102.830311064992j),(-11.6950483978452-156.496693958559j)
1539500000.0,(-11.9916928782881+132.884894704877j),(-0.379828440699562-102.931877628157j),(-0.368855162036601-103.022729099983j),(-11.7460321437167-156.950094298621j)
1541200000.0,(-12.0117106560992+133.11534892727j),(-0.372681346855383-103.089902867843j),(-0.368013433511474-102.973982689586j),(-11.7093384946598-156.790110405j)
1542900000.0,(-12.0127429308381+132.805620578728j),(-0.361368170062226-103.231132776313j),(-0.365050071912565-103.312389060863j),(-11.7491908359889-157.071611044998j)
