,s 11,s 12,s 21,s 22
2.7072,(-0.3106074929+0.09418045729j),(0.9049563408+0.341208756j),(0.9057192802+0.3409677744j),(0.203569904+0.2311960757j)
2.7104,(-0.3079764545+0.0963594988j),(0.9048780203+0.3444370031j),(0.9063202143+0.3420342207j),(0.2020651102+0.228801176j)
2.7136,(-0.3093627095+0.09307266772j),(0.9046682715+0.3425706923j),(0.9056683779+0.3414945006j),(0.2037568688+0.2317358106j)
2.7168,(-0.3118944764+0.09344532341j),(0.9038417339+0.3427354693j),(0.9051766992+0.3406511843j),(0.2054262757+0.2308400571j)
2.72,(-0.3097559512+0.08958677948j),(0.9048725367+0.3441860378j),(0.9060176611+0.3411868811j),(0.2028095573+0.2341503799j)
2.7232,(-0.3091138601+0.09130218625j),(0.9047985077+0.344547838j),(0.9056002498+0.3434733152j),(0.2021301091+0.2314675003j)
2.7264,(-0.3151538968+0.09654481709j),(0.9026044607+0.3442323208j),(0.9031744003+0.3433260322j),(0.208630681+0.2262054384j)
2.7296,(-0.3124415278+0.09114472568j),(0.9032659531+0.3449810743j),(0.9042448997+0.3426679373j),(0.2048536837+0.2307919115j)
2.7328,(-0.3115389049+0.09076159447j),(0.9034766555+0.3455818295j),(0.9040820003+0.3435308337j),(0.2046651691+0.2310458422j)
2.736,(-0.313601464+0.09223042428j),(0.9026486874+0.3448193967j),(0.9036363363+0.3433575034j),(0.2065698802+0.2291280329j)
2.7392,(-0.3124177456+0.08843357861j),(0.9031232595+0.345721662j),(0.9045503139+0.3428533077j),(0.205497846+0.2325742692j)
2.7424,(-0.309810251+0.09421452135j),(0.9036345482+0.347445786j),(0.9046897888+0.3472281694j),(0.2023808062+0.2270449549j)
2.7456,(-0.3126911223+0.09126247466j),(0.9024704695+0.3461202085j),(0.9036747217+0.3453075886j),(0.2056858093+0.2288134843j)
2.7488,(-0.3181421161+0.08271268755j),(0.902007103+0.3441646993j),(0.9026514888+0.3426006436j),(0.2113520205+0.2369056195j)
2.752,(-0.3175939322+0.08270380646j),(0.9016238451+0.34456563j),(0.9025701284+0.3428308368j),(0.2100264132+0.236638546j)
2.7552,(-0.3164583147+0.09372154623j),(0.9007636309+0.3486996591j),(0.9014595747+0.3474882841j),(0.2087416947+0.2254561037j)
2.7584,(-0.3178144991+0.08961481601j),(0.900739491+0.3471455872j),(0.9015827179+0.3462044895j),(0.2103163153+0.229550004j)
2.7616,(-0.3194701672+0.0870167613j),(0.9004972577+0.3474526107j),(0.9009957314+0.3464241922j),(0.2119605243+0.2317920625j)
2.7648,(-0.3159203231+0.08622764051j),(0.901769042+0.3471808732j),(0.9027022719+0.3462013006j),(0.2082252651+0.2328983396j)
2.768,(-0.3235353529+0.08748349547j),(0.8989539742+0.3476474881j),(0.899736166+0.3455232084j),(0.2152474821+0.2315015346j)
2.7712,(-0.3114383519+0.08587416261j),(0.9029997587+0.349747926j),(0.9037553072+0.3486811817j),(0.2035383582+0.2333417535j)
2.7744,(-0.3160781264+0.0848794654j),(0.9013720751+0.3485250771j),(0.9023301601+0.3477210402j),(0.2082479149+0.2334170043j)
2.7776,(-0.3288053274+0.08198903501j),(0.8971650004+0.3467245698j),(0.8976647854+0.345012486j),(0.221587494+0.2354352176j)
2.7808,(-0.3272513747+0.07425908744j),(0.8995374441+0.3444320858j),(0.8999247551+0.3431036472j),(0.2204415351+0.2433932573j)
2.784,(-0.3211377263+0.08746249974j),(0.8993207216+0.3491580188j),(0.8992458582+0.3485479057j),(0.2125705332+0.2297254205j)
2.7872,(-0.3188063502+0.08041425049j),(0.9005872607+0.3486249447j),(0.9018681645+0.3467439413j),(0.2099756449+0.2366254628j)
2.7904,(-0.3183122277+0.07815588266j),(0.9013935924+0.3483316898j),(0.9017992616+0.3463309407j),(0.2103046179+0.2384750843j)
2.7936,(-0.3340370953+0.07773199677j),(0.8960222602+0.3462595344j),(0.8971668482+0.3451166153j),(0.2261313498+0.2380397618j)
2.7968,(-0.3267957568+0.08267308772j),(0.8977788687+0.3502863646j),(0.898198545+0.3478241563j),(0.2185363472+0.233204335j)
2.8,(-0.3213252425+0.07633464783j),(0.9005661607+0.3497208953j),(0.9007344246+0.347561568j),(0.2128236145+0.2392418981j)
2.8032,(-0.313942194+0.07656142861j),(0.9020644426+0.3520505726j),(0.9024748802+0.3495438695j),(0.2040917724+0.2384934127j)
2.8064,(-0.3132467866+0.07994425297j),(0.9018227458+0.3528379202j),(0.9020401835+0.3514578938j),(0.2035524994+0.2343889028j)
2.8096,(-0.3259411454+0.07996873558j),(0.8973705173+0.3516308665j),(0.8985129595+0.3494861722j),(0.2175973058+0.2333968878j)
2.8128,(-0.3200365901+0.08128063381j),(0.8989424706+0.3526781499j),(0.8994474411+0.3523355424j),(0.2108252347+0.2309923619j)
2.816,(-0.3216128349+0.08069693297j),(0.8985612392+0.3530293107j),(0.898827374+0.3516589105j),(0.2135278136+0.2320621759j)
2.8192,(-0.322147131+0.08145042509j),(0.8977556229+0.3533762693j),(0.8982189298+0.3516705036j),(0.2137369961+0.2306826562j)
2.8224,(-0.326836437+0.07613438368j),(0.8973168135+0.3517137468j),(0.8982965946+0.350409925j),(0.219106704+0.2349128425j)
2.8256,(-0.3218847513+0.08051202446j),(0.8981651664+0.353602767j),(0.898432374+0.3536345065j),(0.2133114636+0.2306893468j)
2.8288,(-0.3260130286+0.07921861112j),(0.8969003558+0.3527923822j),(0.8967394829+0.351967901j),(0.2182805091+0.2317172587j)
2.832,(-0.3249642551+0.07577119768j),(0.8973740935+0.3535870314j),(0.8981737494+0.3526956141j),(0.2170295417+0.2343578637j)
2.8352,(-0.3259596229+0.07620812207j),(0.8976077437+0.3524266481j),(0.8980270624+0.3526423275j),(0.2177678645+0.2335170358j)
2.8384,(-0.3253471851+0.0749335885j),(0.8973855972+0.3531157374j),(0.898155272+0.3518642187j),(0.2172491252+0.235557273j)
2.8416,(-0.3258422911+0.07282884419j),(0.8976644874+0.3541655242j),(0.8977501988+0.3528893292j),(0.2170578539+0.2361070067j)
2.8448,(-0.3258631527+0.07830540836j),(0.8966437578+0.3542553484j),(0.8968036175+0.3551984131j),(0.2172006667+0.2315966636j)
2.848,(-0.3302586973+0.07680197805j),(0.8950411677+0.3542326093j),(0.895201385+0.3535403013j),(0.2212600559+0.2313738465j)
2.8512,(-0.3253920376+0.07393445075j),(0.8971114755+0.3552969694j),(0.8980475664+0.3545606136j),(0.2158577293+0.2338222861j)
2.8544,(-0.3273283243+0.07455100119j),(0.896170795+0.3555468023j),(0.8968834877+0.3541024029j),(0.2175545394+0.2337761372j)
2.8576,(-0.326135844+0.07517184317j),(0.8960915804+0.357122004j),(0.8970510364+0.3553752899j),(0.2165893614+0.2329828739j)
2.8608,(-0.3278460801+0.07640337944j),(0.8947868347+0.3557020724j),(0.8959171772+0.3561896682j),(0.2186009288+0.2310441136j)
2.864,(-0.3254387379+0.0760749504j),(0.8966956139+0.3566272855j),(0.8970097899+0.355658114j),(0.2169183791+0.2313335389j)
2.8672,(-0.33013767+0.07356594503j),(0.894341588+0.355864197j),(0.8953415751+0.3552206159j),(0.2202878147+0.2335851192j)
2.8704,(-0.3307923973+0.07431198657j),(0.8938189745+0.3573620617j),(0.894703269+0.356639564j),(0.2206714451+0.2326565534j)
2.8736,(-0.3311877847+0.07129947096j),(0.8942682147+0.3564577997j),(0.8948532343+0.3552321792j),(0.2215601504+0.2353615463j)
2.8768,(-0.3302079141+0.07120862603j),(0.8948761821+0.3572871983j),(0.8954598904+0.3557292521j),(0.220206663+0.2353130877j)
2.88,(-0.3304775655+0.07500769198j),(0.8936248422+0.359418869j),(0.8938648105+0.3572613299j),(0.2205146402+0.2303977609j)
2.8832,(-0.3322184682+0.07284355909j),(0.8938934803+0.3574497104j),(0.8940324187+0.3564068079j),(0.2234610766+0.2318126559j)
2.8864,(-0.3327586651+0.07158082724j),(0.8929057121+0.3588787913j),(0.8936443329+0.3565078974j),(0.2244469076+0.2326054722j)
2.8896,(-0.3318761885+0.06955945492j),(0.8939726353+0.3573180139j),(0.8946003914+0.3574665189j),(0.2227121741+0.2342232019j)
2.8928,(-0.3323214054+0.06893053651j),(0.893853426+0.3589134216j),(0.8945711851+0.3571273685j),(0.2237306684+0.2343024611j)
2.896,(-0.3307191133+0.06790931523j),(0.8936627507+0.3591048717j),(0.8943619728+0.3575532436j),(0.2229065448+0.2350581884j)
2.8992,(-0.3335212469+0.06669776142j),(0.8931764364+0.358265996j),(0.8937093019+0.3583316803j),(0.2249485105+0.2348237336j)
2.9024,(-0.3333742917+0.06715355068j),(0.8928759694+0.3598819673j),(0.8932980895+0.3583398461j),(0.224839896+0.2337535471j)
2.9056,(-0.3343192637+0.06554280221j),(0.8924991488+0.3586564362j),(0.8930402398+0.3580796719j),(0.2258239985+0.2348830998j)
2.9088,(-0.3349423707+0.0657235086j),(0.8926557302+0.3587626815j),(0.8929874301+0.3592064977j),(0.225930661+0.2346816063j)
2.912,(-0.3352324367+0.06529612839j),(0.8924252987+0.3602418005j),(0.8932101727+0.358525157j),(0.2257059664+0.2344736755j)
2.9152,(-0.3367724717+0.0648688674j),(0.8918128014+0.3598963618j),(0.8920371532+0.3590175509j),(0.2267004251+0.2342012674j)
2.9184,(-0.3350790739+0.06480338424j),(0.8925068378+0.3605431914j),(0.893697679+0.3596695065j),(0.2250240594+0.2344479859j)
2.9216,(-0.3360741436+0.06343766302j),(0.8920248151+0.36143592j),(0.8925369382+0.3584430516j),(0.2259219438+0.2351233065j)
2.9248,(-0.3354085684+0.06354680657j),(0.8927705288+0.3586040437j),(0.8926660419+0.3581348062j),(0.2256779522+0.2348647267j)
2.928,(-0.3358183801+0.06479230523j),(0.8911571503+0.36200279j),(0.8920937777+0.3602203727j),(0.2262285352+0.2339987159j)
2.9312,(-0.3359881639+0.06121131778j),(0.8917117119+0.3603607118j),(0.8921460509+0.3597077429j),(0.2267311811+0.2363126129j)
2.9344,(-0.337815851+0.06378807127j),(0.8901706338+0.3620387614j),(0.8912087679+0.360694021j),(0.2275968939+0.2339743525j)
2.9376,(-0.3362381458+0.06447076797j),(0.8904755116+0.3631733358j),(0.8916424513+0.3617050052j),(0.2264664024+0.2333225906j)
2.9408,(-0.3396017849+0.06361073256j),(0.8898383975+0.3620671928j),(0.8908607364+0.3605467975j),(0.2298931479+0.2342365384j)
2.944,(-0.3370908499+0.06422568858j),(0.8898682594+0.3642945886j),(0.8909144998+0.3619342446j),(0.2269507498+0.2324597836j)
2.9472,(-0.3376636207+0.06347303092j),(0.8898434639+0.3647136986j),(0.8903814554+0.3620144725j),(0.2276077271+0.2327918559j)
2.9504,(-0.3405810297+0.06012064219j),(0.889316082+0.3628131151j),(0.8906462193+0.360917151j),(0.2317518294+0.2364880741j)
2.9536,(-0.338391304+0.06105910242j),(0.889673233+0.364051491j),(0.8904631138+0.3630790412j),(0.2296938598+0.2333019227j)
2.9568,(-0.3392110765+0.06401728094j),(0.8887245059+0.3654316664j),(0.8887755275+0.3635821044j),(0.2296990454+0.2295110822j)
2.96,(-0.3387766778+0.06006757915j),(0.88878721+0.3649016023j),(0.8894568682+0.363573432j),(0.2296607792+0.2327600121j)
2.9632,(-0.3396606147+0.05827137828j),(0.888854444+0.364282459j),(0.8896805048+0.3636987209j),(0.2310233116+0.2344802916j)
2.9664,(-0.3422349989+0.05763711035j),(0.8882642984+0.3645154834j),(0.8893481493+0.3622076511j),(0.2335533351+0.2351988405j)
2.9696,(-0.3397500813+0.05686873943j),(0.888933897+0.3645549417j),(0.8893551826+0.3645750582j),(0.2306172848+0.2346047759j)
2.9728,(-0.3380182087+0.05611526966j),(0.8896304369+0.3659436703j),(0.8905332088+0.3655360341j),(0.2288748771+0.2365813702j)
2.976,(-0.3465588689+0.05497947335j),(0.8863109946+0.3632919788j),(0.8867666125+0.3625223637j),(0.23781991+0.2342916131j)
2.9792,(-0.3413720727+0.05594009906j),(0.8875658512+0.3659632802j),(0.8883622289+0.3659236431j),(0.2323159724+0.2336268127j)
2.9824,(-0.343262732+0.05340316892j),(0.8879025578+0.3659151196j),(0.8887504339+0.3643326163j),(0.2343641371+0.2359628677j)
2.9856,(-0.343444109+0.04843983054j),(0.8888878822+0.3637218475j),(0.890301764+0.3630121946j),(0.2350076735+0.2404439151j)
2.9888,(-0.3457546234+0.0529198125j),(0.8870602846+0.3660353422j),(0.8873773813+0.3642175198j),(0.2366104126+0.2362791896j)
2.992,(-0.3457377255+0.05356347561j),(0.8868210316+0.3662085235j),(0.8869556785+0.3661363423j),(0.235732168+0.2352252156j)
2.9952,(-0.3440659046+0.05136866868j),(0.8872089982+0.3659226298j),(0.887937665+0.3660342991j),(0.2348863333+0.2372842133j)
2.9984,(-0.3450667262+0.05363178253j),(0.8861072063+0.3674075902j),(0.8866797686+0.366410017j),(0.2356176823+0.2346726656j)
3.0016,(-0.343739897+0.05029229447j),(0.8878247738+0.3656769395j),(0.8878945112+0.3651980162j),(0.2351206094+0.2389205098j)
3.0048,(-0.3474703133+0.05261046067j),(0.8852447867+0.366569072j),(0.8858916759+0.3665203154j),(0.2383043468+0.2354951948j)
3.008,(-0.3410620093+0.05035287887j),(0.8877107501+0.3696516454j),(0.8886138201+0.3677854538j),(0.2316573709+0.2375503778j)
3.0112,(-0.3398035765+0.0478041172j),(0.8888145685+0.369423002j),(0.8895945549+0.3668546379j),(0.2306134254+0.2404854596j)
3.0144,(-0.3442232013+0.04693926871j),(0.8871328831+0.3667598367j),(0.8882439137+0.3668489456j),(0.2354460359+0.240431115j)
3.0176,(-0.3419672251+0.0459089987j),(0.8878544569+0.3693246245j),(0.8889887333+0.3673404753j),(0.2325070798+0.2413473576j)
3.0208,(-0.3507856131+0.04242895544j),(0.8870517612+0.363548398j),(0.8871337771+0.3621433973j),(0.2435957789+0.2443567663j)
3.024,(-0.3553652465+0.04469709843j),(0.8832253218+0.3644401729j),(0.8836628199+0.3636027575j),(0.2477673292+0.2396985888j)
3.0272,(-0.3434723914+0.04529073834j),(0.8874410391+0.3695290089j),(0.8879397511+0.3676829338j),(0.2343448699+0.2400428504j)
3.0304,(-0.344612658+0.05085168779j),(0.8853651881+0.3710867167j),(0.8860711455+0.3694909215j),(0.2350026965+0.2330157757j)
3.0336,(-0.3409202397+0.04542754591j),(0.8873716593+0.3712348044j),(0.8890733719+0.3687617481j),(0.2325067818+0.2394078076j)
3.0368,(-0.3450887799+0.05007773265j),(0.884019196+0.3727633953j),(0.8856260777+0.3701685667j),(0.2358157188+0.2326572835j)
3.04,(-0.3527482748+0.05123561621j),(0.8809218407+0.3698251545j),(0.8819981813+0.3686134219j),(0.2440095097+0.2294099927j)
3.0432,(-0.3454410732+0.04519429058j),(0.8854011297+0.3719435334j),(0.8864088058+0.3684569895j),(0.2369053066+0.2372445166j)
3.0464,(-0.3522912562+0.0428654775j),(0.8837428689+0.3676749468j),(0.8843910694+0.3670392931j),(0.2451139688+0.2376734018j)
3.0496,(-0.3454982936+0.04540909827j),(0.8844688535+0.372882098j),(0.8860350251+0.3700212836j),(0.2369755805+0.2356929183j)
3.0528,(-0.3437086642+0.04542754591j),(0.884984374+0.3735641539j),(0.8863778114+0.3713414669j),(0.2346043885+0.2352195084j)
3.056,(-0.3498247564+0.04379858822j),(0.8833500147+0.3718343079j),(0.8846055269+0.3704366982j),(0.2415422648+0.2349758148j)
3.0592,(-0.3494609892+0.04558043182j),(0.8824564219+0.3733187616j),(0.8842366338+0.3706763983j),(0.2406972796+0.2341517955j)
3.0624,(-0.3463543057+0.04987746477j),(0.8816879988+0.3763050139j),(0.8824420571+0.3747772574j),(0.2365434021+0.2283558547j)
3.0656,(-0.3533627391+0.04414524138j),(0.8807628751+0.3718672395j),(0.8819544315+0.3705415428j),(0.2449299991+0.2327720523j)
3.0688,(-0.3526883125+0.04554110765j),(0.8800089359+0.3735674918j),(0.8812375665+0.3713582158j),(0.244324103+0.2312514633j)
3.072,(-0.3535715938+0.04541450739j),(0.8795906901+0.3738562167j),(0.8804640174+0.3721709847j),(0.2445856929+0.2308212966j)
3.0752,(-0.3545336127+0.04249878973j),(0.8799512386+0.3728681803j),(0.8811716437+0.3717398047j),(0.2465742826+0.2327691168j)
3.0784,(-0.352268517+0.03876882419j),(0.8818081617+0.3730247319j),(0.8832295537+0.3707423806j),(0.2448604256+0.2376258671j)
3.0816,(-0.3573542237+0.04169912636j),(0.8795831203+0.3713757992j),(0.8809476495+0.3702506423j),(0.2495491058+0.2333638668j)
3.0848,(-0.3557652533+0.03927400708j),(0.879853785+0.3735329211j),(0.8813151121+0.3708929718j),(0.2476521879+0.2355518043j)
3.088,(-0.3535245955+0.0381819047j),(0.8810760975+0.374183476j),(0.8831601143+0.3714349866j),(0.2457894981+0.2372510135j)
3.0912,(-0.3574425578+0.03728849441j),(0.8798716068+0.3727648258j),(0.8801347017+0.3711322248j),(0.2502655089+0.2367159128j)
3.0944,(-0.3525232971+0.03752675653j),(0.8810180426+0.3752124906j),(0.8823407292+0.3732576966j),(0.2438942045+0.2367066145j)
3.0976,(-0.3556333482+0.03706793487j),(0.8804448247+0.3738149405j),(0.8814848661+0.3720252812j),(0.2481243163+0.2370742261j)
3.1008,(-0.3557762206+0.03483495116j),(0.8803235292+0.3740648031j),(0.8814168572+0.3719316721j),(0.2483113855+0.2380617112j)
3.104,(-0.3548091352+0.03424157202j),(0.88052845+0.3748880625j),(0.8821427822+0.3723338246j),(0.2475067079+0.2381027639j)
3.1072,(-0.3545328379+0.03832454979j),(0.8789819479+0.3760586679j),(0.8804066181+0.3746519387j),(0.2467621118+0.2336819172j)
3.1104,(-0.3570364714+0.0329381898j),(0.8803284764+0.3741621971j),(0.8817954659+0.3718375862j),(0.2489953041+0.2387509495j)
3.1136,(-0.355117619+0.0348454304j),(0.8796692491+0.3765666783j),(0.8816719055+0.3736523986j),(0.2471881062+0.2365704179j)
3.1168,(-0.3556016982+0.03532472253j),(0.8790935874+0.376737088j),(0.8804991245+0.3750840425j),(0.248042047+0.2359010279j)
3.12,(-0.354771018+0.03311942518j),(0.8800789714+0.3762514889j),(0.8814429045+0.3740180731j),(0.2476417124+0.237442106j)
3.1232,(-0.3554647565+0.03373520449j),(0.8788179159+0.377504468j),(0.8802847862+0.3750939071j),(0.2480352819+0.2356539965j)
3.1264,(-0.3571358919+0.03247176111j),(0.8783811331+0.3766232133j),(0.8794835806+0.3752660155j),(0.2497324497+0.23557657j)
3.1296,(-0.3536467552+0.03180101514j),(0.8794677258+0.3781181872j),(0.8811926842+0.3757392168j),(0.2475970984+0.2363756895j)
3.1328,(-0.3547549844+0.03221149743j),(0.8783194423+0.3792764843j),(0.8802742958+0.3771974742j),(0.2475212812+0.2351042479j)
3.136,(-0.3587647974+0.03182114661j),(0.8769971132+0.3777832687j),(0.8783515692+0.3764679432j),(0.2512721419+0.2340797186j)
3.1392,(-0.3569021821+0.03100940213j),(0.8775447607+0.3784745932j),(0.8793855309+0.3768132329j),(0.2502998114+0.2348540872j)
3.1424,(-0.3585464656+0.0316401422j),(0.8763141632+0.3790288568j),(0.8776413202+0.3776359856j),(0.2515629232+0.2327857614j)
3.1456,(-0.3595547676+0.02892774343j),(0.8777227402+0.3779643178j),(0.8787240982+0.3768337965j),(0.2531917691+0.2354754955j)
3.1488,(-0.3588558137+0.02955754101j),(0.8768098354+0.3782292008j),(0.878143847+0.3772283792j),(0.2528439164+0.2345208377j)
3.152,(-0.3596922159+0.03083522618j),(0.8751501441+0.3800099194j),(0.8765314817+0.3787638247j),(0.2528801858+0.2319692671j)
3.1552,(-0.3590669036+0.02791288495j),(0.8765079379+0.379352659j),(0.8778920174+0.3772651553j),(0.2529143989+0.2354032695j)
3.1584,(-0.3596024811+0.02920320258j),(0.8755300641+0.3805574179j),(0.8774013519+0.3781673908j),(0.2533834279+0.2339476496j)
3.1616,(-0.363635838+0.02733469009j),(0.8748182058+0.3782376349j),(0.8757913709+0.3773940504j),(0.2574574649+0.2345402539j)
3.1648,(-0.3591897488+0.02621746063j),(0.8769173622+0.3797864914j),(0.8784028888+0.3782005608j),(0.2543003559+0.2365773767j)
3.168,(-0.3608308434+0.0261047408j),(0.8756203055+0.3806321025j),(0.8768258095+0.3794193268j),(0.2541537583+0.235870719j)
3.1712,(-0.362650305+0.02340736985j),(0.8756765127+0.3781900406j),(0.8766625524+0.37766397j),(0.2573340535+0.2369763553j)
3.1744,(-0.3618336618+0.02560569346j),(0.8749082685+0.3808925152j),(0.8769571185+0.3786756396j),(0.2560061216+0.2350333482j)
3.1776,(-0.3623113036+0.02399331331j),(0.8757791519+0.3792684376j),(0.8765741587+0.3786387444j),(0.2568917274+0.2365007401j)
3.1808,(-0.3616302907+0.02057598345j),(0.8764998913+0.3794110715j),(0.8782067299+0.3776632547j),(0.2571994662+0.2389700562j)
3.184,(-0.3617659509+0.02285690606j),(0.8751775026+0.3816645145j),(0.876683116+0.3786334395j),(0.25673455+0.236700058j)
3.1872,(-0.3613867164+0.02314864099j),(0.8746802807+0.3819550872j),(0.8754413128+0.3815402687j),(0.25549227+0.2353945971j)
3.1904,(-0.3609265387+0.02133470774j),(0.8755589724+0.3817946017j),(0.8768797517+0.3802556992j),(0.2558386922+0.237361148j)
3.1936,(-0.3636441231+0.01907517016j),(0.8750639558+0.3807734549j),(0.8765737414+0.3789147139j),(0.2583529949+0.2385875136j)
3.1968,(-0.361595422+0.01927458495j),(0.8749061823+0.3825672269j),(0.8763032556+0.3820329607j),(0.2561818063+0.2370109558j)
3.2,(-0.3620697856+0.02031946182j),(0.8746471405+0.3825025856j),(0.876311481+0.3810667396j),(0.2567280829+0.2370632142j)
3.2032,(-0.3624005914+0.01733128726j),(0.8750860095+0.3822969198j),(0.8764238358+0.3808938861j),(0.2576131225+0.2384344786j)
3.2064,(-0.3646118939+0.01968232356j),(0.8730542064+0.3828121126j),(0.8742897511+0.3820995092j),(0.2583717406+0.235414505j)
3.2096,(-0.3621193171+0.01973733306j),(0.8737475276+0.3836330771j),(0.8749966025+0.3824521601j),(0.2572809458+0.2350966632j)
3.2128,(-0.3604183793+0.0191989392j),(0.8737356663+0.3865916729j),(0.8756576777+0.3852379918j),(0.254406482+0.235260576j)
3.216,(-0.3677155972+0.01627010107j),(0.8723859191+0.3812554777j),(0.8727990985+0.3806544244j),(0.2630495429+0.2360702455j)
3.2192,(-0.3614751101+0.01954858005j),(0.8733898401+0.3853019774j),(0.8745672703+0.384313643j),(0.2561364174+0.2347131819j)
3.2224,(-0.3617470562+0.01826451719j),(0.8725018501+0.387052536j),(0.873775661+0.3862375617j),(0.2562377751+0.2342823446j)
3.2256,(-0.3679331839+0.01480360329j),(0.8718565106+0.3820549846j),(0.8728565574+0.3815781772j),(0.2636815906+0.2369269133j)
3.2288,(-0.3621351123+0.0223313272j),(0.8702434301+0.3890869617j),(0.8716185689+0.3881365955j),(0.2560985088+0.2287525833j)
3.232,(-0.3666188121+0.01465443522j),(0.8713039756+0.3843912482j),(0.8721626997+0.384454906j),(0.2627023458+0.2353990078j)
3.2352,(-0.3668217361+0.01173975039j),(0.8727567792+0.3824414313j),(0.8732914925+0.3830682635j),(0.2632932365+0.2382274866j)
3.2384,(-0.3636384904+0.01287785172j),(0.8718214035+0.3866351843j),(0.8732240796+0.3852794766j),(0.2598223686+0.2370283306j)
3.2416,(-0.3666365147+0.0123475492j),(0.8708077669+0.3859366477j),(0.8716752529+0.3855059147j),(0.2627468407+0.235764727j)
3.2448,(-0.3647016883+0.01471759379j),(0.8703593612+0.3862696886j),(0.8718877435+0.3869164288j),(0.2608634531+0.2335087806j)
3.248,(-0.3617244959+0.01522005349j),(0.8703584671+0.390701592j),(0.8720237017+0.388730526j),(0.2565873563+0.2333466709j)
3.2512,(-0.3662877083+0.01173022389j),(0.8703990579+0.3852519393j),(0.8709260225+0.386146903j),(0.2630872428+0.2349729389j)
3.2544,(-0.369920969+0.01065627858j),(0.8690285683+0.3850359321j),(0.870318234+0.3847889006j),(0.2671512365+0.2357330322j)
3.2576,(-0.3664725423+0.01044094563j),(0.8695557714+0.3884326816j),(0.8709945679+0.3867250681j),(0.2623288035+0.2352497131j)
3.2608,(-0.3669072092+0.00620007515j),(0.8725203276+0.3848258257j),(0.8728258014+0.3862614334j),(0.2640219927+0.2401180416j)
3.264,(-0.3702189028+0.006767459214j),(0.8701407909+0.3857273757j),(0.8709260821+0.3856027424j),(0.2676496506+0.2377429754j)
3.2672,(-0.370043695+0.007630690932j),(0.8693764806+0.3856216371j),(0.8707045317+0.3854728937j),(0.2675560117+0.2361936867j)
3.2704,(-0.368190378+0.008016377687j),(0.8697030544+0.3867994845j),(0.8701099157+0.3877357244j),(0.2650562227+0.2358041555j)
3.2736,(-0.3701973557+0.00626090914j),(0.8686894774+0.3874644041j),(0.8701364994+0.3868204355j),(0.2671064734+0.2363036722j)
3.2768,(-0.3729152977+0.00778824091j),(0.866776228+0.385902524j),(0.8677610159+0.3853368163j),(0.2699871063+0.2329761982j)
3.28,(-0.3706778586+0.004963427782j),(0.8682898283+0.3879240453j),(0.8695368767+0.3878647685j),(0.2680287361+0.2366683781j)
3.2832,(-0.3699315786+0.00434302073j),(0.8685541749+0.3884776235j),(0.8698223233+0.3879822791j),(0.2679219246+0.2366267741j)
3.2864,(-0.3753548861+0.002324327826j),(0.868265152+0.3838145137j),(0.8692944646+0.3836609721j),(0.2743841708+0.2365398556j)
3.2896,(-0.371942699+0.002885103226j),(0.8679225445+0.3879657686j),(0.8693926334+0.3873319924j),(0.2704105973+0.236326769j)
3.2928,(-0.3719016016+0.005226306617j),(0.8665919304+0.3894453645j),(0.8674732447+0.3884528279j),(0.269162178+0.2330573499j)
3.296,(-0.3723873794+0.002040725201j),(0.8678243756+0.3867355883j),(0.8685420156+0.3871331513j),(0.2713094056+0.2365082949j)
3.2992,(-0.3717596829+0.002681821585j),(0.8662661314+0.3900336921j),(0.8673208952+0.3894818425j),(0.2696573138+0.2342438996j)
3.3024,(-0.371499002+0.001948490739j),(0.8669525981+0.3901692629j),(0.8683897257+0.3894892931j),(0.2699932754+0.2352212965j)
3.3056,(-0.3713479042-0.0005398020148j),(0.8688421249+0.3875761032j),(0.8689668179+0.3884182572j),(0.2713479698+0.2374763042j)
3.3088,(-0.3719114065+0.001486528665j),(0.8659440279+0.390273273j),(0.8669678569+0.3908530474j),(0.2704915404+0.2338116467j)
3.312,(-0.3717108071-0.0003055334091j),(0.86591959+0.3916346431j),(0.8677920699+0.390633285j),(0.2708581686+0.2347088009j)
3.3152,(-0.3709840775-0.0003857761621j),(0.8670260906+0.390889585j),(0.8679947257+0.3914132416j),(0.2705495954+0.2356465459j)
3.3184,(-0.3740818799-0.0005638301373j),(0.8645945191+0.3901922703j),(0.8654510975+0.3905921578j),(0.2738577127+0.2336634994j)
3.3216,(-0.3717965782-0.000751838088j),(0.8653652072+0.3913810253j),(0.866494298+0.3911574483j),(0.271740675+0.2340518236j)
3.3248,(-0.3719644845-0.002473041415j),(0.8666439056+0.3906044662j),(0.8662797213+0.3923586011j),(0.2724808753+0.2360424846j)
3.328,(-0.3732117414-0.002323061228j),(0.8654215336+0.3902902007j),(0.8654201031+0.3923962116j),(0.2738783658+0.2345426083j)
3.3312,(-0.3744402826-0.003113418818j),(0.8640298843+0.3931088448j),(0.8654039502+0.3917358518j),(0.2726922929+0.2342152596j)
3.3344,(-0.3749861121-0.003973394632j),(0.8655638695+0.3837120533j),(0.8637962341+0.3936183155j),(0.2770241499+0.2337959111j)
3.3376,(-0.3753252029-0.00428442657j),(0.864366889+0.3899787962j),(0.8650325537+0.392021805j),(0.2749171257+0.2342811525j)
3.3408,(-0.3761732876-0.004463769495j),(0.8625217676+0.3929270804j),(0.8639365435+0.3930339217j),(0.275197804+0.2342706174j)
