,s 11,s 12,s 21,s 22
3.4016,(0.0148793729+0.01295393426j),(1.003964186+0.006817221642j),(1.004155755+0.006490603089j),(-0.02228185907+0.005041940138j)
3.4048,(0.01289621182+0.01383539941j),(1.004200101+0.008590489626j),(1.004453659+0.00663548708j),(-0.0206994433+0.004265801981j)
3.408,(0.01668368466+0.01348611433j),(1.003765106+0.007350325584j),(1.003898978+0.00669324398j),(-0.02446310595+0.003787514754j)
3.4112,(0.01156021282+0.01543404907j),(1.004246235+0.007947936654j),(1.004464388+0.00732281059j),(-0.01963166706+0.003291224828j)
3.4144,(0.01515521482+0.01524127088j),(1.004328966+0.008030474186j),(1.004307628+0.006888449192j),(-0.02314134128+0.0022806013j)
3.4176,(0.01114765089+0.01595691592j),(1.004126072+0.007017672062j),(1.004455566+0.006915867329j),(-0.01850257441+0.002131905872j)
3.4208,(0.01236022916+0.01290986687j),(1.003966689+0.008484512568j),(1.004120946+0.008073240519j),(-0.02006583475+0.005730899051j)
3.424,(0.01218709629+0.01663583145j),(1.004081607+0.006398409605j),(1.004240394+0.008011460304j),(-0.02023463696+0.001760888845j)
3.4272,(0.01522382908+0.02053067088j),(1.004397154+0.008005082607j),(1.003981352+0.007588118315j),(-0.02321624756-0.00196465198j)
3.4304,(0.01178901456+0.00833324343j),(1.004531384+0.007840335369j),(1.004955053+0.008887797594j),(-0.01965851896+0.01045867521j)
3.4336,(0.007759983186+0.02075566351j),(1.00429523+0.00651124306j),(1.004446387+0.008237354457j),(-0.01673260145-0.00212358241j)
3.4368,(0.009927527979+0.01562028565j),(1.004555583+0.008131712675j),(1.004609346+0.007613927126j),(-0.01798232086+0.004184160847j)
3.44,(0.01323545817+0.01318194252j),(1.004359484+0.007600158453j),(1.005022287+0.008820235729j),(-0.0211492721+0.006739909295j)
3.4432,(0.01350249909+0.01202891767j),(1.003853917+0.0067076087j),(1.005173922+0.009332746267j),(-0.02119020186+0.007635904942j)
3.4464,(0.007372777909+0.01380156539j),(1.004647017+0.006870679557j),(1.004015923+0.008416038007j),(-0.01559253316+0.005246737972j)
3.4496,(0.01465112716+0.01483767945j),(1.004591465+0.007736176252j),(1.004616618+0.007859349251j),(-0.022698652+0.005680730566j)
3.4528,(0.009961176664+0.01165802032j),(1.003975391+0.007104426622j),(1.00454998+0.008380115032j),(-0.01791468821+0.007659814321j)
3.456,(0.01531628054+0.01118263043j),(1.003724098+0.006917521358j),(1.004599929+0.008906915784j),(-0.02283088863+0.008472002111j)
3.4592,(0.01542745437+0.01076794788j),(1.004282713+0.007712602615j),(1.004688621+0.007634460926j),(-0.02355948091+0.0089895688j)
3.4624,(0.01415220648+0.01931428351j),(1.003679752+0.008405029774j),(1.004951477+0.009127944708j),(-0.02180078626+0.001175493468j)
3.4656,(0.01842399687+0.008905669674j),(1.003675699+0.008125633001j),(1.004673481+0.008558005095j),(-0.02602804825+0.01085668895j)
3.4688,(0.01300220285+0.01389149018j),(1.004264832+0.007051259279j),(1.004463673+0.008201569319j),(-0.02076980658+0.006362802815j)
3.472,(0.01224160008+0.0242725648j),(1.004982352+0.00873041153j),(1.005071282+0.008809566498j),(-0.01922295243-0.003770160489j)
3.4752,(0.01147428155+0.0136825107j),(1.00397706+0.007884483784j),(1.004374981+0.008668784052j),(-0.01885088533+0.006476576906j)
3.4784,(0.01114990003+0.003233208787j),(1.003969073+0.007984161377j),(1.003651381+0.007172256708j),(-0.01960077696+0.01706657559j)
3.4816,(0.01260773651-0.003879081691j),(1.003519297+0.009067326784j),(1.003667355+0.008035451174j),(-0.02033470385+0.02405074239j)
3.4848,(0.02028391138+0.02154477872j),(1.003990412+0.008091717958j),(1.004990101+0.008457183838j),(-0.02772472799-0.001053313725j)
3.488,(0.0187564306+0.01207503583j),(1.004254818+0.00740641728j),(1.004840493+0.008606936783j),(-0.02611622587+0.008754526265j)
3.4912,(0.01331325248+0.007662029006j),(1.004281878+0.008265703917j),(1.004290342+0.007986366749j),(-0.02096339315+0.01342760213j)
3.4944,(0.01165122353+0.01415070705j),(1.004044652+0.008869022131j),(1.004565954+0.008471369743j),(-0.01923015155+0.006917723455j)
3.4976,(0.01190936659+0.01715200581j),(1.004411817+0.007545396686j),(1.004668117+0.008781760931j),(-0.02035405301+0.004385793582j)
3.5008,(0.009493596852+0.008149473928j),(1.00477457+0.007310956717j),(1.004819989+0.008600831032j),(-0.01753496751+0.01303014904j)
3.504,(0.01731351763+0.01005351916j),(1.003995776+0.009443551302j),(1.004759073+0.00836572051j),(-0.02541101724+0.01226917841j)
3.5072,(0.01850368269+0.01629582979j),(1.004462838+0.007472753525j),(1.005092621+0.008389830589j),(-0.02549710684+0.005681966897j)
3.5104,(0.01583616436+0.01002788823j),(1.003884673+0.008524954319j),(1.004831195+0.008690565825j),(-0.02410961315+0.01191382576j)
3.5136,(0.0113232946+0.0155747924j),(1.003778815+0.008284986019j),(1.004626632+0.007995575666j),(-0.01900957525+0.006313412916j)
3.5168,(0.01367099583+0.01707003452j),(1.004888654+0.008092224598j),(1.004640341+0.008873313665j),(-0.02150423825+0.005028898362j)
3.52,(0.01250080392+0.01542843878j),(1.003727913+0.007745623589j),(1.004644156+0.008629277349j),(-0.02011000179+0.006733907387j)
3.5232,(0.01354802866+0.01533729862j),(1.003808856+0.009210571647j),(1.004705429+0.008055195212j),(-0.02060630731+0.006490733009j)
3.5264,(0.01341872849+0.01752771437j),(1.004811168+0.007334530354j),(1.005092621+0.008322179317j),(-0.02074525878+0.004933539778j)
3.5296,(0.01284126006+0.01689389907j),(1.004045963+0.008946746588j),(1.004955411+0.009068131447j),(-0.02061742544+0.005666890182j)
3.5328,(0.0129332412+0.01673856005j),(1.003989577+0.008484825492j),(1.004932523+0.008273676038j),(-0.02042647451+0.004806635901j)
3.536,(0.01289649308+0.01722940803j),(1.00472033+0.007983952761j),(1.004971981+0.008212059736j),(-0.0197229851+0.005554696079j)
3.5392,(0.01261265762+0.01727699302j),(1.004544497+0.007729738951j),(1.005134106+0.008908092976j),(-0.02003242448+0.0058148182j)
3.5424,(0.01303140819+0.01532799192j),(1.00379622+0.009373903275j),(1.004666209+0.008867114782j),(-0.02032160573+0.006609156728j)
3.5456,(0.01211303473+0.01661721431j),(1.004701853+0.007603354752j),(1.004713774+0.008369132876j),(-0.01922646351+0.005710117519j)
3.5488,(0.01305169426+0.02199544758j),(1.004995584+0.008431226015j),(1.005349517+0.00897398591j),(-0.02002884075+0.0004183230922j)
3.552,(0.01280081645+0.01636230201j),(1.004669428+0.009693831205j),(1.005249619+0.009200960398j),(-0.02014321275+0.006087108515j)
3.5552,(0.01302357391+0.01365203224j),(1.004052162+0.009801089764j),(1.00469172+0.008230656385j),(-0.02079105563+0.009081975557j)
3.5584,(0.005293838214+0.01621805504j),(1.004757881+0.008214712143j),(1.005395412+0.008898437023j),(-0.01285001263+0.006469985005j)
3.5616,(0.01053156517+0.01461202279j),(1.004054666+0.009326866828j),(1.005357862+0.009116769768j),(-0.01793105714+0.008684487082j)
3.5648,(0.01339416113+0.01626676694j),(1.004879117+0.007898598909j),(1.00521028+0.009070545435j),(-0.02135006525+0.006578812376j)
3.568,(0.01003497932+0.01309464872j),(1.004553914+0.008656084538j),(1.00518012+0.008556336164j),(-0.01736642607+0.01005896926j)
3.5712,(0.01114260033+0.01705903374j),(1.0043571+0.00901901722j),(1.004987955+0.008301606402j),(-0.01813978516+0.007647942286j)
3.5744,(0.01338851638+0.01789003424j),(1.005035877+0.007550388575j),(1.005258441+0.008432626724j),(-0.02079553902+0.006225653924j)
3.5776,(0.01116605755+0.01384146884j),(1.004284024+0.006647527218j),(1.005133986+0.007903933525j),(-0.01869398169+0.009229491465j)
3.5808,(0.01044003759+0.01390851941j),(1.004593849+0.009461559355j),(1.005331278+0.008457891643j),(-0.0173571445+0.01041533519j)
3.584,(0.0125459861+0.01617188007j),(1.004651189+0.006714910269j),(1.005368471+0.008923202753j),(-0.01984584704+0.007957724854j)
3.5872,(0.01138805784+0.01803437434j),(1.004903436+0.007185965776j),(1.004835844+0.008354187012j),(-0.01894447953+0.007124138065j)
3.5904,(0.01321530156+0.01206418592j),(1.004523754+0.009205639362j),(1.005025148+0.008701771498j),(-0.02011854947+0.01197588909j)
3.5936,(0.01226947736+0.01668591611j),(1.005008459+0.007198344916j),(1.00526762+0.00842656754j),(-0.01948693395+0.007746696938j)
3.5968,(0.01026758552+0.01760926843j),(1.005272865+0.008126974106j),(1.00526166+0.009223133326j),(-0.01738857478+0.006675162353j)
3.6,(0.01733701117+0.01487799361j),(1.00428915+0.008324682713j),(1.005499363+0.008003026247j),(-0.02397871763+0.009762010537j)
3.6032,(0.01158820186+0.01695484854j),(1.004718304+0.008936583996j),(1.005445719+0.009154081345j),(-0.01880329475+0.007576629054j)
3.6064,(0.01199329551+0.01854365692j),(1.005482912+0.007617676631j),(1.005755901+0.008465373889j),(-0.01958250999+0.006782662123j)
3.6096,(0.01425443217+0.01739262044j),(1.004407287+0.008355557919j),(1.005529642+0.008683532476j),(-0.02103867941+0.007657643408j)
3.6128,(0.01052609365+0.01525111869j),(1.004548907+0.009399414063j),(1.004940033+0.008982747793j),(-0.01784878224+0.009765621275j)
3.616,(0.01056822576+0.01774674095j),(1.005157351+0.007584810257j),(1.005131364+0.009072512388j),(-0.0171281416+0.007987546735j)
3.6192,(0.01368665788+0.01624220051j),(1.004279852+0.008271850646j),(1.005176187+0.008020348847j),(-0.02133955806+0.008860383183j)
3.6224,(0.01438034885+0.02177600935j),(1.004339576+0.009189680219j),(1.005332708+0.008220598102j),(-0.02092050202+0.003799519036j)
3.6256,(0.01026453264+0.01786895655j),(1.005111098+0.00753480196j),(1.005556464+0.008886992931j),(-0.01681540161+0.008058265783j)
3.6288,(0.007796231657+0.0192510169j),(1.005109787+0.008467793465j),(1.005524397+0.00884360075j),(-0.01436908264+0.00676751975j)
3.632,(0.007763846312+0.02088623866j),(1.004759908+0.008629694581j),(1.00565064+0.008612930775j),(-0.01411596127+0.005204069428j)
3.6352,(0.01216499601+0.01593724824j),(1.005085111+0.008268892765j),(1.005112529+0.009276390076j),(-0.01870309003+0.01041266136j)
3.6384,(0.007425060961+0.0144186141j),(1.005372763+0.007600218058j),(1.005619764+0.009058594704j),(-0.01444075722+0.01165006123j)
3.6416,(0.002319892636+0.01971192844j),(1.004946947+0.00881510973j),(1.005161166+0.008205354214j),(-0.009357842617+0.006518042646j)
3.6448,(0.009449671023+0.01278065518j),(1.00501895+0.008223772049j),(1.005312324+0.008438557386j),(-0.01668594964+0.01359501202j)
3.648,(0.009734703228+0.01526446268j),(1.005148411+0.0105432868j),(1.005550146+0.008445680141j),(-0.01617966034+0.01102370489j)
3.6512,(0.009208894335+0.01066293288j),(1.004657984+0.009252727032j),(1.005571246+0.008756771684j),(-0.01574170589+0.01542244293j)
3.6544,(0.01015655603+0.01154857222j),(1.005313039+0.008103460073j),(1.005436778+0.008981347084j),(-0.0170392599+0.01469819434j)
3.6576,(0.01447229553+0.01419810392j),(1.004483581+0.009514182806j),(1.005457163+0.008398413658j),(-0.02142117545+0.01286913082j)
3.6608,(0.01486727688+0.009683772922j),(1.004547477+0.01019731164j),(1.005478144+0.008295506239j),(-0.02120238915+0.01676718891j)
3.664,(0.01562913135+0.01165377535j),(1.004932165+0.008609682322j),(1.005305648+0.009027421474j),(-0.02211464942+0.01506510749j)
3.6672,(0.01255817432+0.01575905457j),(1.004854083+0.01004781295j),(1.005674481+0.008564576507j),(-0.0192721393+0.01169564575j)
3.6704,(0.01713898219+0.01418483071j),(1.004647732+0.009848445654j),(1.005181193+0.008528113365j),(-0.02401379496+0.01299296226j)
3.6736,(0.003966355231+0.02048515901j),(1.004922867+0.008656650782j),(1.00504899+0.009600043297j),(-0.01056120824+0.006619708147j)
3.6768,(0.01325519476+0.01744283549j),(1.004749417+0.01023101807j),(1.005562305+0.008683755994j),(-0.01976879127+0.01004809141j)
3.68,(0.02608782426+0.01174368057j),(1.004564166+0.0103469789j),(1.004940629+0.007724031806j),(-0.03261503577+0.01597559266j)
3.6832,(0.006439365912+0.01483976096j),(1.005392075+0.00806632638j),(1.005246401+0.009313762188j),(-0.01312004961+0.01275793836j)
3.6864,(0.01595186815+0.02438545786j),(1.005472183+0.01032492518j),(1.005716205+0.008779585361j),(-0.02216258645+0.003012338653j)
3.6896,(0.02066158131+0.01317479648j),(1.004293203+0.007955372334j),(1.00632453+0.009200632572j),(-0.02668490633+0.01431655791j)
3.6928,(0.009405752644+0.01586143486j),(1.003926396+0.01031415537j),(1.005598307+0.008711781353j),(-0.01599326171+0.01165162958j)
3.696,(0.01763287187+0.01935092174j),(1.005373716+0.007633596659j),(1.006114841+0.008859604597j),(-0.02409260534+0.008171476424j)
3.6992,(0.01421885751+0.004401668441j),(1.00427103+0.008646219969j),(1.005733609+0.008285403252j),(-0.02044388652+0.02277904935j)
3.7024,(0.01333913766+0.005243892781j),(1.00465107+0.009808033705j),(1.005076289+0.008202254772j),(-0.01941393688+0.02156305313j)
3.7056,(0.01279267855+0.02314455248j),(1.005372524+0.007988072932j),(1.00595367+0.00898001343j),(-0.01955303177+0.004785818979j)
3.7088,(0.01488457806+0.008422650397j),(1.005078912+0.01313379407j),(1.005169749+0.007218301296j),(-0.02187463641+0.01858650148j)
3.712,(0.01396900974+0.01620843634j),(1.00449717+0.007902413607j),(1.005226254+0.00859695673j),(-0.01994588226+0.01141197048j)
3.7152,(0.01088543609+0.01736343838j),(1.005467653+0.006735622883j),(1.005600214+0.008698821068j),(-0.01722157374+0.01133119501j)
3.7184,(0.01697817072+0.0146696642j),(1.004397631+0.008984819055j),(1.005476594+0.008648850024j),(-0.0231608972+0.01360879j)
3.7216,(0.01343282312+0.01383856498j),(1.005074501+0.007671654224j),(1.004878163+0.009326666594j),(-0.01989720203+0.01464370638j)
3.7248,(0.01183620468+0.02165190689j),(1.00505662+0.008513838053j),(1.005812287+0.009176880121j),(-0.01796923764+0.007400488015j)
3.728,(0.009998653084+0.0176894702j),(1.004611254+0.01383379102j),(1.00537467+0.007733136415j),(-0.01607886702+0.01139504462j)
3.7312,(0.006696430501+0.02043176442j),(1.004871845+0.009310260415j),(1.005718231+0.008919775486j),(-0.01240116172+0.008831849322j)
3.7344,(0.008930910379+0.01843258739j),(1.004855752+0.008898615837j),(1.005758286+0.009026437998j),(-0.01528199017+0.01081704721j)
3.7376,(0.01146540046+0.01820527203j),(1.004465222+0.01019302011j),(1.005733132+0.009530246258j),(-0.01697872393+0.0115809422j)
3.7408,(0.01032894105+0.01905754767j),(1.004585028+0.01043516397j),(1.005394459+0.009420230985j),(-0.0156676583+0.01159388199j)
3.744,(0.008879164234+0.02084814385j),(1.005473852+0.008523404598j),(1.005586267+0.008700639009j),(-0.01374742575+0.009172797203j)
3.7472,(0.01023322437+0.02005570382j),(1.004725933+0.01233488321j),(1.0057652+0.009008362889j),(-0.01582257822+0.01056715474j)
3.7504,(0.01175500173+0.01502714586j),(1.005108118+0.009108066559j),(1.00596714+0.009083449841j),(-0.01701237261+0.01465918962j)
3.7536,(0.01020754501+0.01583698951j),(1.005503774+0.008466869593j),(1.005916238+0.008721977472j),(-0.01562631503+0.01350746956j)
3.7568,(0.009932728484+0.0188328363j),(1.005292296+0.008727606386j),(1.005413651+0.009642370045j),(-0.01542254724+0.01072248537j)
3.76,(0.01837503351+0.01615978964j),(1.004511237+0.01029938459j),(1.006494045+0.01039868593j),(-0.0238401182+0.01464401092j)
3.7632,(0.01125391014+0.01477153972j),(1.005327463+0.009426683187j),(1.005600929+0.009431391954j),(-0.0169728566+0.01469308604j)
3.7664,(0.005443319678+0.01569248363j),(1.004922152+0.01092550159j),(1.005268097+0.008798338473j),(-0.01170026418+0.01366350893j)
3.7696,(0.01298782881+0.01687303558j),(1.005042911+0.01015931368j),(1.006188631+0.008985638618j),(-0.01843993738+0.01347075962j)
3.7728,(0.01321817096+0.01799326763j),(1.005325794+0.007896602154j),(1.005648017+0.009868234396j),(-0.01871282235+0.01203798875j)
3.776,(0.01123962272+0.01252517384j),(1.004826546+0.01046189666j),(1.005397677+0.008217394352j),(-0.01755827293+0.01648449898j)
3.7792,(0.01103439461+0.0144167617j),(1.005562782+0.008321624249j),(1.005472541+0.009268888272j),(-0.01672957465+0.01572361402j)
3.7824,(0.01249876246+0.01665695757j),(1.005346894+0.009308844805j),(1.005769134+0.00934574008j),(-0.01793778129+0.01367626525j)
3.7856,(0.01101538818+0.01800963096j),(1.005175591+0.01127925515j),(1.005245566+0.00854486227j),(-0.01716884039+0.01302433014j)
3.7888,(0.01172469743+0.01709811017j),(1.005227327+0.009934216738j),(1.005539656+0.008875787258j),(-0.0174127724+0.01334328204j)
3.792,(0.01035616547+0.01984750852j),(1.005268693+0.007405646145j),(1.005831718+0.009516559541j),(-0.01578281447+0.01153773535j)
3.7952,(0.01161578298+0.01741138101j),(1.005010247+0.009392380714j),(1.005773425+0.008898556232j),(-0.0168628525+0.01259877346j)
3.7984,(0.01625636034+0.01465730742j),(1.004997969+0.01018938422j),(1.004550338+0.008759140968j),(-0.02127354033+0.01551594865j)
3.8016,(0.01366380975+0.0213545654j),(1.005474806+0.007773578167j),(1.005803227+0.008858382702j),(-0.01835158281+0.009343734011j)
3.8048,(0.01257830299+0.01682288572j),(1.005486131+0.01101076603j),(1.005666614+0.008907437325j),(-0.01780751906+0.01454200223j)
3.808,(0.01191898808+0.01762116514j),(1.005447984+0.008791267872j),(1.005236506+0.009506523609j),(-0.01640201174+0.01364125498j)
3.8112,(0.006053406745+0.01924419962j),(1.005604744+0.008586809039j),(1.006164432+0.008950248361j),(-0.01033651922+0.01242449228j)
3.8144,(0.01199180633+0.01699702442j),(1.005027056+0.00938244164j),(1.0056988+0.008594676852j),(-0.0169502385+0.01465218328j)
3.8176,(0.01143865008+0.019351786j),(1.005504608+0.008344173431j),(1.005272746+0.008991062641j),(-0.01696904562+0.01239629555j)
3.8208,(0.01011582837+0.01734372228j),(1.005504608+0.008715391159j),(1.00541079+0.00943928957j),(-0.01492549106+0.01481432654j)
3.824,(0.01112001576+0.0156984739j),(1.004924059+0.009774789214j),(1.005997658+0.009585097432j),(-0.01637900621+0.01694742963j)
3.8272,(0.008684236556+0.02202196978j),(1.004941463+0.00923115015j),(1.005096436+0.009198725224j),(-0.01385160442+0.01046585478j)
3.8304,(0.009110726416+0.01860295981j),(1.005988479+0.008251339197j),(1.005254149+0.009521067142j),(-0.01411952637+0.01377629768j)
3.8336,(0.01533281617+0.01645154692j),(1.004971623+0.01010959595j),(1.005884051+0.009528502822j),(-0.01970096864+0.0159879867j)
3.8368,(0.01136140153+0.01810467988j),(1.005241394+0.008711278439j),(1.005363703+0.008291780949j),(-0.01656103134+0.01548842248j)
3.84,(0.00859518908+0.01830157638j),(1.00560534+0.007468670607j),(1.005420089+0.008745193481j),(-0.01373646874+0.01461282931j)
3.8432,(0.01202391274+0.01566932723j),(1.00523591+0.009636282921j),(1.005464792+0.008748143911j),(-0.01709822193+0.01712865569j)
3.8464,(0.01187052205+0.01831113733j),(1.005703449+0.008135408163j),(1.005803943+0.008899152279j),(-0.01697919704+0.01530205645j)
3.8496,(0.01035042666+0.01407669298j),(1.005443692+0.00923627615j),(1.005166769+0.009435087442j),(-0.01475243829+0.01907533593j)
3.8528,(0.01538875513+0.01658439636j),(1.00561893+0.008113309741j),(1.005959272+0.008665502071j),(-0.01957008988+0.01678961515j)
3.856,(0.01192870922+0.01384820975j),(1.005512953+0.009721457958j),(1.005360246+0.007744967937j),(-0.01650520414+0.01932753064j)
3.8592,(0.008514125831+0.01550552808j),(1.005274057+0.009946763515j),(1.005470276+0.008533746004j),(-0.01362287439+0.01781109534j)
3.8624,(0.0118718734+0.0251246281j),(1.005655169+0.007286156528j),(1.006159544+0.008931878023j),(-0.01518734824+0.008119811304j)
3.8656,(0.01172988396+0.01765905693j),(1.005303144+0.01134955883j),(1.005497456+0.007810890675j),(-0.01576641947+0.01533598732j)
3.8688,(0.01580115408+0.01371165551j),(1.005426049+0.008163452148j),(1.005158544+0.008794784546j),(-0.02081448585+0.01906239614j)
3.872,(0.01283943839+0.01855998114j),(1.00576973+0.007983878255j),(1.005494356+0.008741304278j),(-0.01668290608+0.01447912306j)
3.8752,(0.01275410876+0.02030460164j),(1.005337954+0.009884178638j),(1.0058496+0.008265644312j),(-0.01719948649+0.01312517375j)
3.8784,(0.01671505161+0.01668289304j),(1.005429149+0.0100620985j),(1.005410314+0.008319556713j),(-0.02058086358+0.01548394747j)
3.8816,(0.01114365179+0.02128537744j),(1.005615354+0.0116096139j),(1.005672336+0.008136421442j),(-0.01504895836+0.01193564571j)
3.8848,(-0.001437822124+0.01321538258j),(1.005571961+0.00950331986j),(1.006052852+0.008216679096j),(-0.002329777461+0.02068990655j)
3.888,(0.008230205625+0.01313792355j),(1.005365014+0.007384836674j),(1.005811334+0.008943498135j),(-0.01270485669+0.02012949809j)
3.8912,(0.01109760627+0.02607697621j),(1.005649209+0.00957557559j),(1.005638123+0.008348882198j),(-0.01573970914+0.008199880831j)
3.8944,(0.01326705329+0.02658616751j),(1.005556822+0.009611774236j),(1.005947232+0.008394289762j),(-0.01738833636+0.007854314521j)
3.8976,(0.00956657622+0.01168858074j),(1.005690217+0.007376357913j),(1.00605619+0.009433805943j),(-0.01398479287+0.02206606045j)
3.9008,(0.007524206303+0.01732573472j),(1.00537765+0.008874028921j),(1.005792141+0.008870065212j),(-0.01199925132+0.01740448549j)
3.904,(-0.0001624771394+0.01046805084j),(1.005163074+0.009845167398j),(1.005416751+0.008949220181j),(-0.003545733169+0.02424936555j)
3.9072,(0.01850810088+0.02486535534j),(1.00574553+0.007233142853j),(1.00624454+0.009618386626j),(-0.02190408111+0.009643116966j)
3.9104,(0.02587233111+0.026501026j),(1.005219698+0.007401615381j),(1.006578088+0.008477896452j),(-0.02886684984+0.008230325766j)
3.9136,(0.01045173407+0.01229651086j),(1.005166173+0.007322579622j),(1.005592823+0.007279276848j),(-0.01436092891+0.02289162949j)
3.9168,(0.006903535221+0.02324099466j),(1.005674243+0.008225947618j),(1.006076932+0.008388221264j),(-0.01043181121+0.01197426859j)
3.92,(0.00114062475+0.02606831305j),(1.006185532+0.006159424782j),(1.006090522+0.009111270308j),(-0.004734345712+0.009643572383j)
3.9232,(-0.0165123418-0.01431593578j),(1.005110025+0.008067309856j),(1.006009102+0.008205831051j),(0.01965960488-0.02042052709j)
3.9264,(-0.02575811744-0.00801565405j),(1.00531137+0.009235322475j),(1.005361557+0.008633106947j),(0.02928156033-0.02655585855j)
3.9296,(-0.009460859932-0.022403704j),(1.005838633+0.007450073957j),(1.006032944+0.008916974068j),(0.01231695805-0.01297060028j)
3.9328,(-0.006056534592-0.02570930496j),(1.005823851+0.00858232379j),(1.006160378+0.008558571339j),(0.008921204135-0.009767384268j)
3.936,(-0.02873489447-0.01686983369j),(1.00564456+0.007596760988j),(1.006037474+0.007399439812j),(0.03248139098-0.0179573819j)
3.9392,(-0.01315408945-0.01656428352j),(1.005549669+0.008251994848j),(1.005682826+0.007994443178j),(0.0171171762-0.01848872937j)
3.9424,(-0.008905509487-0.01900840551j),(1.00542891+0.01048517227j),(1.00628531+0.008084565401j),(0.0118620107-0.01641021296j)
3.9456,(-0.01095591299-0.02092891j),(1.00586164+0.008577913046j),(1.006142139+0.007754474878j),(0.01433643978-0.01374380942j)
3.9488,(-0.007171199191-0.01778461039j),(1.006038547+0.007312639616j),(1.006150365+0.009333238006j),(0.01129052509-0.01792164706j)
3.952,(-0.00665904535-0.01479329355j),(1.005354643+0.008209079504j),(1.006251335+0.008315950632j),(0.01058624126-0.02092008851j)
3.9552,(-0.0001908978447-0.02361150086j),(1.006063938+0.008648097515j),(1.006643057+0.009059280157j),(0.003861460136-0.01192137878j)
3.9584,(-0.01113255043-0.01413583942j),(1.005822778+0.0082212165j),(1.005486608+0.007862426341j),(0.01398566272-0.02180564217j)
3.9616,(-0.01841170155-0.01439306885j),(1.005500674+0.01037475467j),(1.005615711+0.007371276617j),(0.02168062888-0.02165143006j)
3.9648,(0.004472021479-0.009384305216j),(1.006039381+0.007867112756j),(1.006252646+0.008228823543j),(-0.001266522799-0.02743745409j)
3.968,(-0.003593018046-0.01500906609j),(1.005835295+0.009149745107j),(1.006382585+0.00781147182j),(0.006192154251-0.02140370011j)
3.9712,(-0.01961298659-0.02598948777j),(1.006039977+0.006162583828j),(1.00603652+0.00762206316j),(0.02225327119-0.01052458491j)
3.9744,(-0.009996605106-0.02564355917j),(1.005397677+0.007807195187j),(1.006158113+0.007592737675j),(0.01272945013-0.01016462129j)
3.9776,(-0.01052858029-0.01541426033j),(1.005691767+0.009200796485j),(1.006081223+0.007951259613j),(0.01362337917-0.02102147229j)
3.9808,(-0.01149639953-0.01863238774j),(1.005654931+0.00808237493j),(1.006123543+0.007466837764j),(0.0146753015-0.01816583239j)
3.984,(-0.008488393389-0.02413774654j),(1.005911708+0.006858050823j),(1.005978823+0.007274001837j),(0.01191861182-0.01268965099j)
3.9872,(-0.01258965582-0.01744351164j),(1.005514383+0.00745433569j),(1.006382823+0.007908850908j),(0.01511644665-0.01922712848j)
3.9904,(-0.01168634836-0.01776525937j),(1.005680323+0.00822660327j),(1.006640553+0.007884979248j),(0.01323525701-0.01914061233j)
3.9936,(-0.008982867002-0.01870689169j),(1.006114602+0.007670246065j),(1.00604403+0.007366389036j),(0.01183245052-0.01803511381j)
3.9968,(-0.008659911342-0.01710267365j),(1.005921841+0.008603617549j),(1.005880833+0.008090674877j),(0.01081709564-0.0194838997j)
4.0,(-0.009194945917-0.02047886327j),(1.005183697+0.007622987032j),(1.006430268+0.008179724216j),(0.01176478714-0.01640299335j)
