Frequency,S11,S21,S12,S22
167680000.0,(-17.7537139164404-116.140590194622j),(-0.0896484043137633-33.6419971601876j),(-0.083323286505067-33.5709179356983j),(-17.762396313291-129.502693653479j)
168320000.0,(-17.500056222281-116.744049143614j),(-0.120541740424232-33.6956677910472j),(-0.0866444663457735-33.69101582329j),(-17.589083901224-130.04551467943j)
168960000.0,(-17.5899298860201-117.104717977985j),(-0.0931993585926544-33.9333990075279j),(-0.0935226320400349-33.8931409010306j),(-17.6692213807045-129.428739515882j)
169600000.0,(-17.811215071032-117.511660418182j),(-0.0766014009447587-34.0643720354741j),(-0.093630796437426-34.0142951109789j),(-17.5719183273852-128.438378780851j)
170240000.0,(-17.6352286984552-117.069678177539j),(-0.122662738744611-34.0353819920789j),(-0.0940782982466619-34.1929842591571j),(-17.7032285476195-129.840175007555j)
170880000.0,(-17.458528732462-116.818700089553j),(-0.10025850670391-34.23432749419j),(-0.0890581461779231-34.3015794360208j),(-17.6497300473208-129.886272324901j)
171520000.0,(-17.4730485774684-116.982449359988j),(-0.100203324483847-34.3119578654287j),(-0.0867375881787968-34.3639776595723j),(-17.430760436313-130.133680603244j)
172160000.0,(-17.4231949452084-116.162995895683j),(-0.104691100042335-34.6052704290884j),(-0.103105126634881-34.5317161125583j),(-17.3100348902482-131.123638217053j)
172800000.0,(-17.476427449715-117.598763901362j),(-0.0942872637506784-34.6628637550705j),(-0.0881014263317385-34.6655561860604j),(-17.3998966171977-131.526548786108j)
173440000.0,(-17.2718744059127-117.707203391337j),(-0.0826242161496474-34.700192716571j),(-0.0812572901866465-34.7235798039022j),(-17.693024719554-129.506155613726j)
174080000.0,(-17.4887326750129-117.294626667044j),(-0.0724301968304924-34.8610634300138j),(-0.0831670796724345-34.8676631511538j),(-17.2637430488515-130.555179380936j)
174720000.0,(-17.159864973998-117.343809046331j),(-0.085425611614826-34.9134286852343j),(-0.0931344198804686-34.93842557325j),(-17.4775898053544-129.715552974561j)
175360000.0,(-17.4674143522931-116.986006776263j),(-0.111516769039028-35.1910877927591j),(-0.101903904962056-35.1358274873887j),(-17.2548634890695-130.514599902188j)
176000000.0,(-17.1942465801297-117.874419374938j),(-0.0967499319790233-35.2377152420105j),(-0.0956745160618038-35.2375616519033j),(-17.4250998776701-131.581516769833j)
176640000.0,(-17.1731508702654-118.611189376967j),(-0.103377945925315-35.336025405592j),(-0.0918777892290802-35.3101576331346j),(-17.2548741051461-130.947748875216j)
177280000.0,(-17.1350245576731-117.206493110048j),(-0.113873777296731-35.5803497892877j),(-0.107003930738856-35.4439963733724j),(-17.2402864405381-131.831782847513j)
177920000.0,(-17.2141019318154-118.63523714894j),(-0.0987392131826653-35.4994870373565j),(-0.110967936847671-35.6501021090673j),(-17.3790552318132-131.202808991456j)
178560000.0,(-16.9928406381075-117.614270897323j),(-0.131316238338477-35.7950660812995j),(-0.0887082042062354-35.6617285546996j),(-17.2583775172671-131.890244790251j)
179200000.0,(-17.221206574652-118.662609259954j),(-0.083611929587165-35.8880416520653j),(-0.0897680950361693-35.8996192045428j),(-17.3633863847628-131.42178628337j)
179840000.0,(-17.0976806288029-118.138312401054j),(-0.112077112525732-36.0915953672242j),(-0.0952792330527332-35.9521639813175j),(-17.1995012635866-131.326172193704j)
180480000.0,(-17.0215825180085-118.938683193179j),(-0.119819041215789-36.0955921198983j),(-0.089413441657177-36.1496727417752j),(-17.1985400941439-132.101896045653j)
181120000.0,(-17.0499490208578-117.930811966067j),(-0.106829104704456-36.3261574419639j),(-0.0940157265338307-36.255426156001j),(-16.9894258208905-131.167991606878j)
181760000.0,(-16.9533371579973-120.061811974349j),(-0.110926266515747-36.3994421907148j),(-0.106886757705389-36.3697571373239j),(-17.1924662782523-132.71760202136j)
182400000.0,(-17.0161401904967-118.662229681441j),(-0.101845379197457-36.3995028749265j),(-0.094798228513007-36.4337293299297j),(-17.002280219332-133.156546486401j)
