,s 11,s 12,s 21,s 22
3.3472,(-0.3776669204+0.02743123472j),(0.8641302586+0.3939079642j),(0.8647341132+0.3950143456j),(0.2575232983+0.2644753456j)
3.3504,(-0.3776515424+0.02591426298j),(0.865811646+0.3880677223j),(0.863784492+0.3973990977j),(0.2570162416+0.2635755539j)
3.3536,(-0.3781285882+0.02754580975j),(0.8627051711+0.3944406509j),(0.8629471064+0.3945247233j),(0.2583343089+0.263500452j)
3.3568,(-0.3789102137+0.02664752305j),(0.8632280827+0.3938188851j),(0.8635143042+0.3953672051j),(0.2586495578+0.2638144195j)
3.36,(-0.3797124326+0.02406553552j),(0.8632071614+0.3938249946j),(0.8639171124+0.3939726055j),(0.2611903548+0.2649927735j)
3.3632,(-0.3788225055+0.02412641048j),(0.8637681007+0.3942086697j),(0.8650865555+0.3946413398j),(0.2598750889+0.2650129199j)
3.3664,(-0.379784286+0.02329403162j),(0.8634279966+0.3933050931j),(0.8638408184+0.3934724331j),(0.2617965937+0.2647916377j)
3.3696,(-0.3794684112+0.02342138067j),(0.862834394+0.3954858184j),(0.863548696+0.394130528j),(0.2612668872+0.2639625967j)
3.3728,(-0.3796076179+0.02294322848j),(0.8626149297+0.3941670656j),(0.862788856+0.3937547505j),(0.262018472+0.2641494274j)
3.376,(-0.3794535398+0.02169652283j),(0.8634123802+0.3951382935j),(0.864349246+0.394726932j),(0.2620027661+0.2651358545j)
3.3792,(-0.3789582551+0.02160164714j),(0.862683773+0.3972001076j),(0.8633417487+0.3961902857j),(0.2613953352+0.264633745j)
3.3824,(-0.3781508207+0.02066420205j),(0.8625659943+0.3964663744j),(0.8634582758+0.396063447j),(0.2620140314+0.2649219632j)
3.3856,(-0.3773081899+0.02029703557j),(0.863550663+0.3962835371j),(0.8640682101+0.3962558508j),(0.2616671026+0.2656803131j)
3.3888,(-0.3790907264+0.01869606972j),(0.862059772+0.3985815048j),(0.8638862967+0.3963468373j),(0.2625645101+0.2649853528j)
3.392,(-0.3803946376+0.01968427002j),(0.8611010313+0.3969538808j),(0.8617406487+0.3973075151j),(0.2635890841+0.2636727691j)
3.3952,(-0.3792013824+0.01688998565j),(0.8621624112+0.398391366j),(0.8633124828+0.3971477747j),(0.2625311017+0.2654135823j)
3.3984,(-0.3801606894+0.01804290712j),(0.8610268831+0.3976712823j),(0.8619433045+0.3970025182j),(0.264167279+0.2639860809j)
3.4016,(-0.3795372248+0.01725038886j),(0.8616753817+0.3985576332j),(0.8625901937+0.398604542j),(0.2634811401+0.2649247348j)
3.4048,(-0.3810005188+0.0164687559j),(0.8604667783+0.3992919624j),(0.8623118997+0.3981704414j),(0.2645616531+0.2647343874j)
3.408,(-0.3794360161+0.01699691266j),(0.8606176376+0.4003345966j),(0.8616759777+0.4001655579j),(0.2626774907+0.2644052804j)
3.4112,(-0.3826904297+0.01590259373j),(0.8597396612+0.3987587988j),(0.8608084917+0.3983695209j),(0.2662866712+0.2640161216j)
3.4144,(-0.3815710545+0.01578913629j),(0.8594325185+0.4006271958j),(0.8606215119+0.3999845386j),(0.2645674646+0.2631722391j)
3.4176,(-0.3837807178+0.01529043913j),(0.8588041067+0.3980668187j),(0.8599678874+0.3985514343j),(0.2677897215+0.2633066177j)
3.4208,(-0.3828144968+0.01309080422j),(0.8595489264+0.3997458816j),(0.860763371+0.3999539614j),(0.2666653097+0.2659389377j)
3.424,(-0.3841123283+0.01518956572j),(0.8585344553+0.3984769583j),(0.8591473103+0.4003413916j),(0.2672629058+0.2633088529j)
3.4272,(-0.3837139904+0.0166146569j),(0.856133461+0.4018195868j),(0.8570479751+0.4016586244j),(0.2654047608+0.2610631585j)
3.4304,(-0.3829552531+0.009877637029j),(0.8613084555+0.3996210694j),(0.8623322248+0.4011185169j),(0.2680713832+0.2695697248j)
3.4336,(-0.387773931+0.01390969753j),(0.8562505245+0.3976990879j),(0.8565809727+0.3994466364j),(0.270953089+0.2604065537j)
3.4368,(-0.3858159781+0.0116795972j),(0.858058989+0.399849385j),(0.8590579033+0.3994553685j),(0.2698383331+0.2647624016j)
3.44,(-0.3840247095+0.01032097638j),(0.8590227962+0.4007145464j),(0.8598926067+0.4022641182j),(0.2682887614+0.2662522793j)
3.4432,(-0.3837706447+0.009620651603j),(0.8592348695+0.4000887573j),(0.8603650928+0.4030295312j),(0.2684949338+0.2668965459j)
3.4464,(-0.3868750334+0.008195266128j),(0.8583687544+0.3981814086j),(0.8585382104+0.3999222815j),(0.272763133+0.2650005221j)
3.4496,(-0.3842782974+0.009622447193j),(0.8581244349+0.4022306204j),(0.8588188887+0.4032058716j),(0.2681599855+0.2651618719j)
3.4528,(-0.3854847252+0.006588682532j),(0.8586724997+0.399568975j),(0.8593790531+0.4013295472j),(0.2719580233+0.2662193775j)
3.456,(-0.3831970096+0.006584376097j),(0.8590883017+0.4018488526j),(0.8595370054+0.4042596817j),(0.2693663239+0.2665166259j)
3.4592,(-0.3835700452+0.006312776357j),(0.8592318296+0.4028230309j),(0.8601229787+0.4037641883j),(0.2690012455+0.2667456865j)
3.4624,(-0.3863113523+0.008352130651j),(0.8543552756+0.4036695361j),(0.8558784127+0.4052747786j),(0.2702494264+0.2618038654j)
3.4656,(-0.3822155297+0.004284739494j),(0.8591718674+0.4049939811j),(0.8602838516+0.4064210653j),(0.2685327828+0.2677302957j)
3.4688,(-0.3859632611+0.004727713764j),(0.8572705984+0.4019771516j),(0.8579208255+0.4040112793j),(0.2720809281+0.2644108832j)
3.472,(-0.3889586031+0.007903397083j),(0.8521670103+0.4037391841j),(0.8529922962+0.4049333632j),(0.2729943693+0.2583872378j)
3.4752,(-0.3869040608+0.002609506249j),(0.8564016819+0.4025518894j),(0.8568871617+0.4047510326j),(0.2743104696+0.264621526j)
3.4784,(-0.3846254051-0.00188037008j),(0.8608794808+0.4023044705j),(0.8616427779+0.4028834701j),(0.2746101618+0.2708447576j)
3.4816,(-0.3824240863-0.005867734551j),(0.8629473448+0.4038770795j),(0.8639227748+0.403990835j),(0.2746464908+0.2755101323j)
3.4848,(-0.3859877586+0.006094425917j),(0.8520211577+0.407660991j),(0.8533303738+0.4096110165j),(0.2695991099+0.2599875629j)
3.488,(-0.3852056861+0.001680836082j),(0.8566679358+0.406337142j),(0.8572731018+0.4090067148j),(0.2711786032+0.2659147978j)
3.4912,(-0.3862238526-0.00217648223j),(0.8582264185+0.4047103524j),(0.8589012623+0.4059862494j),(0.2751753926+0.2686350346j)
3.4944,(-0.3886537552-0.0006576403975j),(0.8542904258+0.4050679803j),(0.8558118939+0.4063745737j),(0.2764533758+0.2649461925j)
3.4976,(-0.3898610771+0.0003971159458j),(0.8538008928+0.4045792222j),(0.8542078733+0.4068151116j),(0.2762360573+0.2628982663j)
3.5008,(-0.389039129-0.004320092499j),(0.8575217128+0.4032515287j),(0.8579708338+0.4056699276j),(0.2784816623+0.268499285j)
3.504,(-0.3859353662-0.00270813331j),(0.8559494615+0.4085767567j),(0.8576381207+0.4094270766j),(0.2738223076+0.2681723237j)
3.5072,(-0.3876302242+0.0002541095018j),(0.8536995649+0.4077214003j),(0.8542988896+0.4107047319j),(0.2734287381+0.2644121647j)
3.5104,(-0.3871904612-0.00393243134j),(0.8554122448+0.4075178206j),(0.8572870493+0.4093303084j),(0.2753136158+0.2677613497j)
3.5136,(-0.3903156519-0.003146437928j),(0.852804184+0.4053715765j),(0.8540189266+0.4071316123j),(0.2785680592+0.2639431059j)
3.5168,(-0.3899995089-0.002848997712j),(0.8529797196+0.4065162539j),(0.8531266451+0.4089957178j),(0.2772696018+0.2632430792j)
3.52,(-0.3899636865-0.00410990417j),(0.8526585102+0.4054729342j),(0.8537911177+0.4085150659j),(0.2787768841+0.2641478181j)
3.5232,(-0.3896668851-0.004582419991j),(0.8521977663+0.407330513j),(0.8538080454+0.4085961282j),(0.2785821557+0.2642669678j)
3.5264,(-0.3910611868-0.003912821412j),(0.8523924351+0.4063055515j),(0.8527386189+0.4089345932j),(0.2786287665+0.2630201876j)
3.5296,(-0.3907291591-0.005863390863j),(0.8513019085+0.4073988497j),(0.8524726033+0.4094204307j),(0.2791872323+0.2631052732j)
3.5328,(-0.390907824-0.006184726954j),(0.8510512114+0.4071189165j),(0.8521841764+0.4095399976j),(0.2795724571+0.2624361813j)
3.536,(-0.3916211128-0.006434828043j),(0.851498127+0.4071553349j),(0.8518393636+0.4092048705j),(0.2800709903+0.262665242j)
3.5392,(-0.3921392262-0.006992216222j),(0.8513681293+0.4071885645j),(0.8517237306+0.4099320769j),(0.2802137136+0.2627938092j)
3.5424,(-0.3912750185-0.009346976876j),(0.8503792882+0.408496052j),(0.8516313434+0.4102084041j),(0.2806551158+0.2627646923j)
3.5456,(-0.3922778964-0.00901530683j),(0.8510295153+0.4071803987j),(0.8513115048+0.4102615416j),(0.2821313143+0.2623484433j)
3.5488,(-0.3936452568-0.00758741051j),(0.8482695818+0.4087660909j),(0.8485152125+0.4116074145j),(0.2815932035+0.2594814599j)
3.552,(-0.3927204609-0.01103205979j),(0.8499407172+0.4100169539j),(0.8508286476+0.4120075107j),(0.2824705243+0.262676388j)
3.5552,(-0.3918576837-0.01247830689j),(0.8504319787+0.4101867974j),(0.8520183563+0.4114384055j),(0.2826175094+0.2643277645j)
3.5584,(-0.3955774009-0.01367030293j),(0.8502559066+0.4055898786j),(0.8507625461+0.408614248j),(0.288118273+0.2618798316j)
3.5616,(-0.3933110535-0.01388168335j),(0.8501464725+0.4089373946j),(0.8513903618+0.4115499854j),(0.2855339348+0.2636427879j)
3.5648,(-0.3931673765-0.01313044876j),(0.8502190709+0.4097515345j),(0.8500934839+0.4134639204j),(0.2840360403+0.2624026537j)
3.568,(-0.393820107-0.01563814282j),(0.8508261442+0.4092234671j),(0.8516914248+0.4114900827j),(0.2871286869+0.2643697858j)
3.5712,(-0.3945596218-0.01460929215j),(0.8486890197+0.4099568427j),(0.8498046398+0.4116302133j),(0.286442697+0.2626670301j)
3.5744,(-0.3943131864-0.01428885758j),(0.849180758+0.4100573063j),(0.8490688205+0.4134144485j),(0.2855260372+0.2617540658j)
3.5776,(-0.3944211006-0.01642834395j),(0.8502924442+0.408582896j),(0.8504635096+0.4123463631j),(0.2875628471+0.2637010813j)
3.5808,(-0.3946886659-0.01783449948j),(0.8497160077+0.4103393257j),(0.850594759+0.4120653272j),(0.2883937061+0.2644124031j)
3.584,(-0.3947439194-0.01639483869j),(0.8494358063+0.4092713594j),(0.8491184115+0.4137721658j),(0.2874796987+0.2628192306j)
3.5872,(-0.3955968916-0.01648237929j),(0.8483521938+0.4096145034j),(0.8479791284+0.4130268097j),(0.2880698144+0.2623068988j)
3.5904,(-0.3936169744-0.01924057305j),(0.8498670459+0.4116234183j),(0.8504900932+0.4142091274j),(0.2878410518+0.2651231885j)
3.5936,(-0.3957644701-0.01757441461j),(0.8484193087+0.4100287855j),(0.8479657173+0.413903594j),(0.2880285382+0.2625831366j)
3.5968,(-0.3964463472-0.01891194284j),(0.847422421+0.4097875357j),(0.8470681906+0.4135324359j),(0.2898414731+0.2614607215j)
3.6,(-0.3933672309-0.01866494864j),(0.8478050232+0.4134475291j),(0.8487172127+0.4165166616j),(0.286174655+0.2639769316j)
3.6032,(-0.3958966732-0.02012820542j),(0.846809268+0.411424309j),(0.8470333815+0.4147644341j),(0.2891430557+0.2620276809j)
3.6064,(-0.3967155218-0.01932710409j),(0.8472315073+0.4114656746j),(0.8470928669+0.4151412547j),(0.2891442478+0.261492908j)
3.6096,(-0.3953341544-0.02012633532j),(0.8465007544+0.4129496813j),(0.847028017+0.416161716j),(0.2885723412+0.2621823847j)
3.6128,(-0.3963042498-0.02263623662j),(0.8471359611+0.4122217298j),(0.8474363089+0.4146606028j),(0.290423274+0.2630387843j)
3.616,(-0.3972151875-0.02190728486j),(0.8471154571+0.4107131064j),(0.846111238+0.4149144292j),(0.2911198139+0.2613933682j)
3.6192,(-0.3957331777-0.02273447812j),(0.846487999+0.4132052064j),(0.8471300006+0.4164254069j),(0.2894456685+0.2618554533j)
3.6224,(-0.3971308172-0.02134594321j),(0.8428500891+0.4145022035j),(0.8437546492+0.4167667925j),(0.2888428271+0.2595320046j)
3.6256,(-0.3976961672-0.02401765436j),(0.8465105295+0.4109419286j),(0.8458967209+0.4152503908j),(0.2925574183+0.260853827j)
3.6288,(-0.398865521-0.02525493503j),(0.8452383876+0.411024034j),(0.8449649811+0.4146212935j),(0.2946158051+0.2597719431j)
3.632,(-0.3992006183-0.02515856922j),(0.8437713385+0.4109054804j),(0.8441582918+0.4145213962j),(0.2948164046+0.2587848008j)
3.6352,(-0.3971386552-0.02681989968j),(0.8465601206+0.4135353565j),(0.8458266854+0.4176668525j),(0.2933108807+0.262454778j)
3.6384,(-0.3988828659-0.0287797004j),(0.8476903439+0.4108951092j),(0.8468674421+0.4155005813j),(0.2966587543+0.2620827854j)
3.6416,(-0.4015992582-0.02893093228j),(0.8439024091+0.4095044732j),(0.8440766931+0.4123926163j),(0.2994227707+0.2582664788j)
3.6448,(-0.3983492851-0.03042383492j),(0.8473979235+0.4129895568j),(0.8470656872+0.4169649184j),(0.2964153886+0.2632859051j)
3.648,(-0.3989787698-0.03098264337j),(0.8451114297+0.4149622321j),(0.8455818295+0.4169765115j),(0.2968784571+0.2618355751j)
3.6512,(-0.398358196-0.03293064237j),(0.8471284509+0.4141037762j),(0.8476040363+0.4172245562j),(0.2983409166+0.2642610669j)
3.6544,(-0.3986521363-0.03275969625j),(0.8475530744+0.4138763249j),(0.8467600346+0.4182065427j),(0.2980161905+0.2637778223j)
3.6576,(-0.3977441192-0.0317812115j),(0.8444398046+0.4172922373j),(0.8451970816+0.4203723669j),(0.2952743173+0.2634214759j)
3.6608,(-0.3967422843-0.03383533657j),(0.8462738991+0.4181567729j),(0.8472311497+0.4205766916j),(0.2964109778+0.2656772435j)
3.664,(-0.3974005282-0.0330131501j),(0.8462086916+0.4175083339j),(0.8457331657+0.4218946099j),(0.2961551547+0.2649245262j)
3.6672,(-0.3992829323-0.03364698589j),(0.8429389596+0.4171870053j),(0.8439763188+0.4197540581j),(0.2973148227+0.2621000409j)
3.6704,(-0.3976621628-0.03370766342j),(0.8433874249+0.4197212458j),(0.8441532254+0.4225051403j),(0.295263797+0.2634791732j)
3.6736,(-0.4028879702-0.03472092748j),(0.8415117264+0.4111424685j),(0.8404274583+0.4159905314j),(0.3023796082+0.2575103641j)
3.6768,(-0.3993265629-0.03473781049j),(0.8416284323+0.4177138507j),(0.8423976898+0.4202675223j),(0.2980085015+0.2609113157j)
3.68,(-0.3946794569-0.03416521847j),(0.8439103365+0.4256482124j),(0.8445296288+0.4276588261j),(0.291800797+0.2667401433j)
3.6832,(-0.401202023-0.03758108988j),(0.8446490169+0.4135030508j),(0.8433420658+0.4175161123j),(0.3032273352+0.2610477507j)
3.6864,(-0.4005788565-0.03416737914j),(0.8377491236+0.4200221896j),(0.8377968073+0.4223000407j),(0.2963853478+0.2572057247j)
3.6896,(-0.3968578875-0.03650693595j),(0.843935132+0.4206836224j),(0.8439754248+0.4266611338j),(0.296025157+0.2643200159j)
3.6928,(-0.4004547596-0.03891648352j),(0.8414458632+0.4166046679j),(0.8428196311+0.4195844531j),(0.3023312688+0.2604738474j)
3.696,(-0.399668932-0.0364651382j),(0.8408715129+0.4197944999j),(0.8403464556+0.4245182872j),(0.2972602844+0.2600550652j)
3.6992,(-0.3973902166-0.04227165133j),(0.8479471207+0.4190227389j),(0.8481395245+0.423530221j),(0.3022837937+0.2672322392j)
3.7024,(-0.3977790475-0.04334388673j),(0.8470528722+0.4197808504j),(0.847104013+0.4225252271j),(0.3034706116+0.2662163973j)
3.7056,(-0.4020795524-0.03874616325j),(0.8382940888+0.4177612662j),(0.8374226093+0.4225217998j),(0.3000687063+0.2565509975j)
3.7088,(-0.3984283209-0.0444110781j),(0.8431201577+0.4246844053j),(0.8451200724+0.4234830141j),(0.3020932078+0.2645193934j)
3.712,(-0.4003231823-0.0416322425j),(0.8406171799+0.4187349379j),(0.840200901+0.4234636128j),(0.3017941713+0.2598531544j)
3.7152,(-0.4019411504-0.04270726442j),(0.8415240049+0.4170025289j),(0.8399286866+0.4227566719j),(0.3037688434+0.2589404881j)
3.7184,(-0.3996615112-0.04293736815j),(0.8404827118+0.4221489727j),(0.8406504393+0.4268619418j),(0.3012517095+0.2617921829j)
3.7216,(-0.4004970491-0.04428036511j),(0.8420109153+0.4199382663j),(0.8404271603+0.4248643517j),(0.3037433326+0.2613076568j)
3.7248,(-0.4030665755-0.04376674071j),(0.8372268677+0.4194014072j),(0.8366363645+0.4241481721j),(0.3034143746+0.2569294274j)
3.728,(-0.4026134014-0.04677413404j),(0.8369124532+0.4232574403j),(0.8391124606+0.4222949445j),(0.3056726456+0.2587175369j)
3.7312,(-0.4042288959-0.04629640281j),(0.8377075195+0.4173899293j),(0.8376162648+0.4210937023j),(0.3080215454+0.2561193705j)
3.7344,(-0.4033969641-0.04697507992j),(0.8384603858+0.4190286994j),(0.8379588723+0.4233745635j),(0.3071400523+0.2578799129j)
3.7376,(-0.4028475881-0.04767341912j),(0.8370802402+0.4216183424j),(0.8375204206+0.4253028035j),(0.3059622943+0.2591664493j)
3.7408,(-0.4032212794-0.04823993146j),(0.8369348049+0.4212291241j),(0.8370245695+0.424289763j),(0.3071449399+0.2586326897j)
3.744,(-0.4043799937-0.04827132821j),(0.8373197317+0.4187746346j),(0.8359665275+0.422981739j),(0.3087390959+0.2565895915j)
3.7472,(-0.4035194516-0.04972282052j),(0.8355307579+0.4226043224j),(0.8366624117+0.4240555763j),(0.3080545664+0.2574994564j)
3.7504,(-0.4029963613-0.05112089217j),(0.8387852907+0.4218867123j),(0.8383876681+0.4261732996j),(0.3088646531+0.2604756355j)
3.7536,(-0.4037715793-0.05144803226j),(0.8388483524+0.4206825495j),(0.8377067447+0.4252122045j),(0.3098663092+0.2593663335j)
3.7568,(-0.4041947126-0.05162276328j),(0.8368428946+0.420486778j),(0.8353344202+0.4254535437j),(0.3096572161+0.2576537728j)
3.76,(-0.4017136395-0.05223397166j),(0.836366415+0.4269582033j),(0.8368650079+0.4316151142j),(0.3057619333+0.2615520656j)
3.7632,(-0.4033750296-0.05357928574j),(0.8384447694+0.4225327373j),(0.8377393484+0.4267155528j),(0.3107023835+0.2597838044j)
3.7664,(-0.4047631621-0.05571185052j),(0.8370609283+0.420684725j),(0.8373160362+0.4225413203j),(0.3136551678+0.2574526072j)
3.7696,(-0.403583318-0.05482087284j),(0.8361662626+0.4244801998j),(0.8363743424+0.4277428091j),(0.3101079464+0.2589552999j)
3.7728,(-0.403732568-0.0540629141j),(0.8364263177+0.4226022959j),(0.8348273635+0.4287713766j),(0.3100174367+0.2583078742j)
3.776,(-0.4028956294-0.05692788959j),(0.8377417922+0.4245840311j),(0.8380194902+0.4269743562j),(0.3128286898+0.2601597309j)
3.7792,(-0.4037974477-0.05716328323j),(0.8383163214+0.4232359231j),(0.8364760876+0.4277572334j),(0.3128346205+0.2591338158j)
3.7824,(-0.403914839-0.05725704134j),(0.8360358477+0.4250202179j),(0.8352940083+0.428899765j),(0.3119646311+0.2582718432j)
3.7856,(-0.4042934179-0.05878069624j),(0.8343336582+0.4262570143j),(0.8344069123+0.4276625216j),(0.3126627207+0.2569950819j)
3.7888,(-0.4039054215-0.05865196884j),(0.8351499438+0.4252480268j),(0.8347644806+0.4285562038j),(0.3128989637+0.2575106621j)
3.792,(-0.4053024054-0.05838833749j),(0.8349308968+0.4222924411j),(0.833601892+0.4280781448j),(0.3135932684+0.2554875612j)
3.7952,(-0.404030174-0.06033594161j),(0.8343602419+0.4252776206j),(0.8341230154+0.4287009835j),(0.3140668273+0.2564212382j)
3.7984,(-0.4026089311-0.06046747789j),(0.8355775476+0.4291942716j),(0.8342705369+0.4315330386j),(0.3128620386+0.2591549456j)
3.8016,(-0.4046311975-0.05954936147j),(0.832918644+0.4245582819j),(0.8313176036+0.4294863045j),(0.3132164776+0.2546768486j)
3.8048,(-0.4041915536-0.06245552748j),(0.8341540694+0.4282546639j),(0.8337864876+0.4300162792j),(0.3146295846+0.2573888898j)
3.808,(-0.4043061435-0.06241623312j),(0.8346508145+0.4255945086j),(0.8327692151+0.4300220013j),(0.3157839775+0.2565843463j)
3.8112,(-0.4063943624-0.06385608017j),(0.8341802359+0.4218013287j),(0.8330659866+0.4261372983j),(0.3189280927+0.2536112964j)
3.8144,(-0.4047004282-0.06414398551j),(0.8336602449+0.4268988371j),(0.833116889+0.4304655194j),(0.3161791861+0.256804049j)
3.8176,(-0.4054289758-0.06437890232j),(0.8329185247+0.4258646369j),(0.8312272429+0.4301699996j),(0.3161491156+0.2551404238j)
3.8208,(-0.4056282341-0.06547692418j),(0.834107101+0.4255240262j),(0.8323552608+0.42965734j),(0.3181361556+0.2557151318j)
3.824,(-0.4049722552-0.06684847176j),(0.8335521221+0.4275038838j),(0.8333669901+0.4311742783j),(0.3179688454+0.257445991j)
3.8272,(-0.4067462683-0.06662694365j),(0.830206275+0.424839288j),(0.8288956285+0.4287901223j),(0.3177084029+0.2528785467j)
3.8304,(-0.4065183401-0.06708343327j),(0.8333901167+0.425350517j),(0.8307584524+0.4298855662j),(0.3195726573+0.2549793422j)
3.8336,(-0.4048225284-0.06786610186j),(0.8318940401+0.4307574928j),(0.8314251304+0.4342638254j),(0.3170921206+0.2580251694j)
3.8368,(-0.405750066-0.06836022437j),(0.8322024941+0.4275722802j),(0.8313731551+0.4306807518j),(0.319236517+0.2559646964j)
3.84,(-0.4064981341-0.06901846826j),(0.8329501152+0.4252693653j),(0.8310071826+0.4296175241j),(0.3212597072+0.254704535j)
3.8432,(-0.4055128694-0.07042180002j),(0.8325704336+0.4293977916j),(0.831823051+0.4324321747j),(0.3206086159+0.2569727004j)
3.8464,(-0.4062648118-0.06972818077j),(0.8320145011+0.4281068146j),(0.8303884268+0.4324164093j),(0.3203569651+0.2558667958j)
3.8496,(-0.405600071-0.07211266458j),(0.8338884115+0.4291020036j),(0.8325065374+0.4321940839j),(0.3231524229+0.2571593225j)
3.8528,(-0.4055670202-0.07091422379j),(0.8321688771+0.4304056764j),(0.8306706548+0.435172677j),(0.3201838434+0.2572630644j)
3.856,(-0.4054602385-0.0729970336j),(0.8333391547+0.4306544662j),(0.8329925537+0.4324847758j),(0.3235711753+0.2569694221j)
3.8592,(-0.4063400626-0.07422208786j),(0.8322446942+0.4290133417j),(0.8318337202+0.4311236441j),(0.3246443272+0.2549496889j)
3.8624,(-0.4075027704-0.07274703681j),(0.8269827366+0.4265277982j),(0.8251752257+0.4316446185j),(0.3204526901+0.2504148185j)
3.8656,(-0.4063145816-0.07522248477j),(0.8296114206+0.431935966j),(0.8297781944+0.4325937629j),(0.3238381743+0.2542238832j)
3.8688,(-0.4053857028-0.07537277043j),(0.8319225311+0.4330930114j),(0.8304030895+0.4370335639j),(0.3224454522+0.2577700615j)
3.872,(-0.4065442383-0.07553306222j),(0.8298918605+0.4297817349j),(0.8279030323+0.4345480502j),(0.3232782781+0.2539303899j)
3.8752,(-0.4071491659-0.07640235126j),(0.8274450302+0.4314998388j),(0.8271263838+0.4339849353j),(0.3227433264+0.2529677153j)
3.8784,(-0.405638665-0.07749629766j),(0.828348577+0.4348827004j),(0.8277516961+0.4371508956j),(0.3223527372+0.2555495501j)
3.8816,(-0.4071727395-0.0789918974j),(0.8258347511+0.4321255386j),(0.8260176182+0.4327778518j),(0.3242700696+0.2515322268j)
3.8848,(-0.4081386924-0.08201931417j),(0.834608376+0.4237895608j),(0.8341766596+0.426605165j),(0.3346620798+0.2503974438j)
3.888,(-0.4069233835-0.0808814019j),(0.832910955+0.4292210042j),(0.8315058351+0.433690697j),(0.3298976719+0.2537867725j)
3.8912,(-0.4085488319-0.0797413215j),(0.8234545588+0.4303673506j),(0.8228130341+0.4326523244j),(0.3234669268+0.2489162982j)
3.8944,(-0.4085212946-0.07969079912j),(0.8222755194+0.4317744374j),(0.8219455481+0.4339045584j),(0.3225055337+0.2495171428j)
3.8976,(-0.4063539207-0.08248931915j),(0.8334931731+0.4310643375j),(0.8317129016+0.4353991747j),(0.331568718+0.2551521659j)
3.9008,(-0.4077243507-0.08337256312j),(0.8293704987+0.4297118485j),(0.8287810087+0.4327021241j),(0.3304267228+0.2511659563j)
3.904,(-0.4071707726-0.08647624403j),(0.8346208334+0.4265219867j),(0.8339762092+0.4285356402j),(0.3377441466+0.2511051297j)
3.9072,(-0.4079875052-0.08201891184j),(0.8225214481+0.4343750477j),(0.8208180666+0.4391759932j),(0.3226519823+0.2519165576j)
3.9104,(-0.4076944292-0.08133557439j),(0.8193602562+0.4387337565j),(0.8183906674+0.4432727993j),(0.3187569976+0.2539282143j)
3.9136,(-0.4066182077-0.08549712598j),(0.8317930102+0.431984961j),(0.8308895826+0.434897393j),(0.3330230415+0.2542601228j)
3.9168,(-0.4091488421-0.08609773964j),(0.8250045776+0.4280528128j),(0.8238416314+0.4317646623j),(0.330352813+0.2471025884j)
3.92,(-0.4104092121-0.08667494357j),(0.8255389333+0.4225763679j),(0.8229539394+0.4281817079j),(0.3326092064+0.243089214j)
3.9232,(0.4061950743+0.08651361614j),(0.8280619383+0.4365089536j),(0.8272258639+0.4401492476j),(-0.3302592635-0.2552544177j)
3.9264,(0.4049038291+0.08616427332j),(0.8299652338+0.4456239343j),(0.8286060691+0.4487895966j),(-0.3285404444-0.2629172206j)
3.9296,(0.4089923501+0.08799182624j),(0.8247939348+0.4297952056j),(0.8228971362+0.4348621964j),(-0.3308338225-0.248064667j)
3.9328,(0.4092316031+0.08963829279j),(0.8225294352+0.4282982647j),(0.8217470646+0.4314637184j),(-0.3314987421-0.2440188378j)
3.936,(0.406485796+0.08722089231j),(0.8231221437+0.4455485344j),(0.8225451112+0.4485931098j),(-0.3246449828-0.2590819597j)
3.9392,(0.4078075588+0.09027890116j),(0.8266164064+0.435544461j),(0.8259105682+0.4387131333j),(-0.3326299489-0.2515289187j)
3.9424,(0.4081608057+0.09237727523j),(0.8247626424+0.434158504j),(0.8255349994+0.4351030588j),(-0.3344995379-0.2482316792j)
3.9456,(0.408506453+0.09200181812j),(0.8237999082+0.4332587421j),(0.8232498765+0.4361166656j),(-0.3324538469-0.2474608421j)
3.9488,(0.4080992043+0.09309232235j),(0.8274399042+0.431738019j),(0.826043427+0.4358035922j),(-0.3366466165-0.2480138093j)
3.952,(0.407689184+0.09423917532j),(0.8286480904+0.4325366914j),(0.8286468983+0.435453862j),(-0.3386360705-0.2487904131j)
3.9552,(0.409814626+0.09572379291j),(0.8244097233+0.4266027212j),(0.8238550425+0.4301594198j),(-0.3382821083-0.2411329746j)
3.9584,(0.4074450135+0.09498141706j),(0.8282980919+0.4361002445j),(0.8272323012+0.43851161j),(-0.3380869031-0.2506642938j)
3.9616,(0.4069645107+0.0952071473j),(0.8248806+0.4433915019j),(0.8251678944+0.4438101053j),(-0.3350219429-0.2543129027j)
3.9648,(0.4078471065+0.09936222434j),(0.8356468678+0.426804781j),(0.8345696926+0.4299522638j),(-0.3495910466-0.244781062j)
3.968,(0.4081425965+0.09900647402j),(0.8282492161+0.4321979284j),(0.8282814026+0.4341477752j),(-0.3431423903-0.2462134659j)
3.9712,(0.4091483653+0.09673552215j),(0.8176597357+0.4382141232j),(0.8159437776+0.4421619475j),(-0.3303419948-0.24842152j)
3.9744,(0.4098018408+0.09869036078j),(0.8186556101+0.4328221977j),(0.8182472587+0.4360160232j),(-0.335197717-0.2439579368j)
3.9776,(0.4079529047+0.1005863547j),(0.8251667023+0.4377693832j),(0.8252527714+0.4394107461j),(-0.3409061134-0.2491528243j)
3.9808,(0.4088414013+0.1003738269j),(0.8230032325+0.4367648363j),(0.8223304749+0.4396143556j),(-0.3394981027-0.2482781857j)
