,s 11,s 12,s 21,s 22
2.7072,(-0.2730773985+0.1100621745j),(0.9190398455+0.314809233j),(0.9196593761+0.3143025935j),(0.172695756+0.2156094909j)
2.7104,(-0.2703555524+0.1124745384j),(0.9189602733+0.3179659247j),(0.9204316735+0.315143764j),(0.1709847152+0.2130801082j)
2.7136,(-0.2718397081+0.1090494096j),(0.9188213348+0.3159291446j),(0.9196071029+0.3148874938j),(0.1727822274+0.2161773443j)
2.7168,(-0.2744078636+0.1096610799j),(0.9182101488+0.3164802194j),(0.9191609621+0.3142917454j),(0.1743590087+0.2152791321j)
2.72,(-0.2722585797+0.1057879776j),(0.9188876152+0.3177959621j),(0.9197622538+0.3148657382j),(0.1717664748+0.2187294364j)
2.7232,(-0.2713792622+0.1078710482j),(0.9189764857+0.3176154494j),(0.919413805+0.3167518973j),(0.1710651517+0.2159983516j)
2.7264,(-0.2776233256+0.1133386195j),(0.9169147611+0.3180777431j),(0.9174897671+0.3168240786j),(0.177230984+0.2105754912j)
2.7296,(-0.2749834657+0.1078155786j),(0.9176310301+0.3186044693j),(0.9183701873+0.316211015j),(0.1735464185+0.2154707313j)
2.7328,(-0.2740125954+0.1076567546j),(0.9179233313+0.3187341988j),(0.9181498289+0.3170629442j),(0.1733437479+0.2156994641j)
2.736,(-0.2759776711+0.1092263311j),(0.9170516729+0.3185612857j),(0.9179513454+0.3165079653j),(0.175214082+0.2137651742j)
2.7392,(-0.274756521+0.1053484604j),(0.9174470305+0.3191196024j),(0.9185647964+0.3165773749j),(0.1739418209+0.2174357474j)
2.7424,(-0.2718163431+0.1114652902j),(0.9180653691+0.3205555677j),(0.918997407+0.3202181458j),(0.1706457883+0.2115668505j)
2.7456,(-0.2750175297+0.1082937121j),(0.9168274403+0.3198272586j),(0.9178721905+0.3186907172j),(0.1739370376+0.2136047482j)
2.7488,(-0.2807322443+0.09967821091j),(0.9162719846+0.3180312812j),(0.9165525436+0.316760391j),(0.1798158139+0.2217716724j)
2.752,(-0.2801739275+0.1000349969j),(0.9160569906+0.3181565106j),(0.9167233109+0.3166489601j),(0.1786855459+0.2214594483j)
2.7552,(-0.278737843+0.1113242656j),(0.9153606892+0.3223478794j),(0.9161866307+0.3206646144j),(0.1770245582+0.2102076262j)
2.7584,(-0.2802551389+0.1074607149j),(0.915381372+0.3204957247j),(0.9160631895+0.3197819591j),(0.1786495745+0.2142799795j)
2.7616,(-0.2819097638+0.1049767211j),(0.9151940346+0.3209425211j),(0.9156032801+0.3200134635j),(0.1804017872+0.2165164649j)
2.7648,(-0.2782928646+0.1040238515j),(0.9161604047+0.3206740916j),(0.9170939922+0.3196729422j),(0.1764799953+0.2178610861j)
2.768,(-0.2861618102+0.1057577133j),(0.9140078425+0.3212491274j),(0.9143704176+0.3191481233j),(0.18366009+0.2162324637j)
2.7712,(-0.273530066+0.1037288606j),(0.9173632264+0.3233082294j),(0.9181184769+0.3216056824j),(0.1715291888+0.2184206396j)
2.7744,(-0.2783657908+0.1027378738j),(0.9157410264+0.3220956922j),(0.9166963696+0.3211408854j),(0.1763387918+0.2185844928j)
2.7776,(-0.2918725312+0.1004473567j),(0.9121376872+0.3205063045j),(0.912375927+0.3189820647j),(0.1901340783+0.2203622758j)
2.7808,(-0.2902995944+0.09252896905j),(0.9141275883+0.3186508417j),(0.9142687321+0.3169593811j),(0.1890386939+0.22867468j)
2.784,(-0.2835972905+0.1061324924j),(0.914154768+0.3226980567j),(0.9141002893+0.3218856752j),(0.1806422919+0.2148861885j)
2.7872,(-0.2812972963+0.09879611433j),(0.9150886536+0.322070837j),(0.9163038731+0.3202173412j),(0.1780954748+0.2220951468j)
2.7904,(-0.2809279561+0.09646185488j),(0.9156337976+0.322229594j),(0.9161398411+0.3197799027j),(0.1782819778+0.2240662575j)
2.7936,(-0.2973809242+0.09664277732j),(0.9108983278+0.3204267621j),(0.9118427038+0.3192045093j),(0.1945377588+0.2232997864j)
2.7968,(-0.2894511521+0.1018152013j),(0.9126662016+0.3237941265j),(0.9131422639+0.3213780522j),(0.1866262704+0.2184738964j)
2.8,(-0.2840188146+0.09508854151j),(0.9150518179+0.3235622048j),(0.9153519869+0.320703119j),(0.1807979345+0.2247981578j)
2.8032,(-0.2762022614+0.09534765035j),(0.9163981676+0.3251516521j),(0.9164985418+0.3229546845j),(0.1716768444+0.2242765427j)
2.8064,(-0.2752225995+0.09900034964j),(0.9163118601+0.3258105516j),(0.9162886143+0.3242764473j),(0.1709643006+0.2200743705j)
2.8096,(-0.2886957526+0.09950396419j),(0.9123921394+0.3253640532j),(0.9135153294+0.3228686452j),(0.1853651702+0.2188891023j)
2.8128,(-0.2822623253+0.1008471251j),(0.9138257504+0.32587111j),(0.9140414+0.3254041374j),(0.1781727076+0.2164990604j)
2.816,(-0.2839946449+0.1003056467j),(0.9135586023+0.326395154j),(0.9137358665+0.32478109j),(0.1810041368+0.217672646j)
2.8192,(-0.2845164239+0.1011427194j),(0.9125994444+0.3268063068j),(0.9130167365+0.3248886168j),(0.1811351478+0.2162359208j)
2.8224,(-0.2894748449+0.09595401585j),(0.9124782085+0.3251118064j),(0.9129043221+0.324195683j),(0.1865555644+0.220520094j)
2.8256,(-0.2841741443+0.1004748866j),(0.9132708311+0.3269271851j),(0.9133960009+0.3263698816j),(0.1805998534+0.2162928879j)
2.8288,(-0.2885001004+0.09932377189j),(0.9119695425+0.3264082372j),(0.9117969275+0.3250906467j),(0.1856787801+0.2172665596j)
2.832,(-0.2874145508+0.09582330287j),(0.9124258757+0.3268561959j),(0.9131922722+0.3258279562j),(0.1843665838+0.2200372964j)
2.8352,(-0.2883353531+0.09648764879j),(0.9125579+0.3257310987j),(0.9130319953+0.3256901503j),(0.1850014627+0.219301194j)
2.8384,(-0.2877735496+0.09490448236j),(0.9124053121+0.3268413544j),(0.913175106+0.3249517381j),(0.1843891293+0.221408233j)
2.8416,(-0.2882997692+0.09326831996j),(0.9127358198+0.327565223j),(0.912779808+0.3259609342j),(0.1843966395+0.22188586j)
2.8448,(-0.2882704735+0.09872210026j),(0.9118877053+0.3280915618j),(0.9121420979+0.3280786872j),(0.1841485649+0.2174125314j)
2.848,(-0.2927327156+0.09745523334j),(0.9103070498+0.3277305961j),(0.9103235602+0.3269962072j),(0.1883102655+0.2170793712j)
2.8512,(-0.2876456678+0.09450984001j),(0.9121633172+0.3285364211j),(0.9129760265+0.3275668621j),(0.1828224659+0.2198098302j)
2.8544,(-0.2896305621+0.09538006783j),(0.9113363028+0.3289807737j),(0.9119384289+0.3268906176j),(0.1846175641+0.2196975946j)
2.8576,(-0.2885738909+0.09599739313j),(0.9113229513+0.3304324448j),(0.9121502042+0.3284519911j),(0.1834384799+0.2189275026j)
2.8608,(-0.2900957465+0.09756796062j),(0.9101992846+0.3289077282j),(0.9112591743+0.3291476965j),(0.1855599135+0.2169380188j)
2.864,(-0.287533313+0.09712876379j),(0.911860168+0.329747051j),(0.912116766+0.3283855617j),(0.1835783124+0.2173418403j)
2.8672,(-0.2926623821+0.09496289492j),(0.909807384+0.329110384j),(0.9105741978+0.3284272254j),(0.1873535514+0.2197299302j)
2.8704,(-0.2934089005+0.09588007629j),(0.9092690945+0.3307756782j),(0.9103757739+0.3296860158j),(0.1876929253+0.2187701613j)
2.8736,(-0.2937691212+0.09280596673j),(0.9096341133+0.3300389647j),(0.9101555347+0.3281064332j),(0.1885380596+0.2215565741j)
2.8768,(-0.2927216291+0.0926386714j),(0.9101962447+0.330249846j),(0.9102956057+0.329113394j),(0.1869339347+0.2216989398j)
2.88,(-0.293017149+0.09687291086j),(0.909059763+0.3326215148j),(0.9093597531+0.330116719j),(0.1872244924+0.2165375054j)
2.8832,(-0.2948781252+0.09475170076j),(0.9093416333+0.3309780359j),(0.9094695449+0.3294659853j),(0.1901611388+0.2180645466j)
2.8864,(-0.2954195738+0.09360014647j),(0.9085552692+0.3321976364j),(0.9089983702+0.3297050893j),(0.191100508+0.2188510597j)
2.8896,(-0.2944779396+0.09155339748j),(0.9094121456+0.3305547237j),(0.9099920988+0.3301749825j),(0.1893319786+0.2206082046j)
2.8928,(-0.2949567735+0.0910898j),(0.9093728065+0.3321082592j),(0.909909606+0.3303165734j),(0.1902577579+0.2207475752j)
2.896,(-0.2933262289+0.09014224261j),(0.9093117118+0.3322971761j),(0.9098499417+0.3305683732j),(0.1893669069+0.2214765847j)
2.8992,(-0.2961960733+0.08904824406j),(0.9085792303+0.3316860795j),(0.9092283845+0.3310258985j),(0.1914228648+0.2213144451j)
2.9024,(-0.2959068716+0.08952327818j),(0.9084887505+0.3331421018j),(0.9087585211+0.3313729167j),(0.1911478639+0.2201855332j)
2.9056,(-0.2970848382+0.08830070496j),(0.9082475305+0.3316040337j),(0.9085957408+0.3309625387j),(0.192135632+0.2214953005j)
2.9088,(-0.2976184785+0.0882980302j),(0.9082655907+0.332231313j),(0.9084093571+0.3321776092j),(0.1922460198+0.2212463021j)
2.912,(-0.2979447842+0.08801373094j),(0.9081437588+0.3335315287j),(0.9089856148+0.3314869106j),(0.1919686347+0.2210772634j)
2.9152,(-0.299456656+0.08785806596j),(0.9073972702+0.3330687284j),(0.9077810049+0.3319419324j),(0.1929782927+0.2209220827j)
2.9184,(-0.2977249324+0.08749189973j),(0.9080654383+0.3339307308j),(0.9092683792+0.3323832452j),(0.1910894513+0.2211282849j)
2.9216,(-0.2987265289+0.08647347987j),(0.9077365994+0.3343284428j),(0.908035934+0.3312626481j),(0.1919834316+0.2219897509j)
2.9248,(-0.2980951667+0.08661036938j),(0.9084278345+0.3317358792j),(0.9082443118+0.3309133649j),(0.1918179542+0.2217992842j)
2.928,(-0.2985842526+0.08800401539j),(0.9069948196+0.3353790045j),(0.907871604+0.3331578076j),(0.1922057867+0.2208104432j)
2.9312,(-0.2986582816+0.08449578285j),(0.9074653387+0.3334715366j),(0.9075210094+0.3325893879j),(0.1927603483+0.223242715j)
2.9344,(-0.300416261+0.08733228594j),(0.9059839249+0.3352198303j),(0.9069875479+0.3335722387j),(0.1935812533+0.2208898962j)
2.9376,(-0.2987692356+0.08797600865j),(0.9062322378+0.3363576233j),(0.9076017141+0.3344565332j),(0.192336008+0.2203650028j)
2.9408,(-0.3023554385+0.08740826696j),(0.90583992+0.3352813125j),(0.9068191648+0.3335085511j),(0.1959477663+0.2211829573j)
2.944,(-0.2997425795+0.08815590292j),(0.9058690071+0.337485075j),(0.906905055+0.3346657753j),(0.1928382814+0.219447881j)
2.9472,(-0.3003461957+0.08733714372j),(0.9056655169+0.3378951848j),(0.9061867595+0.3348536789j),(0.1932941228+0.2198454589j)
2.9504,(-0.3035642505+0.08416183293j),(0.9053619504+0.3359422386j),(0.9064261317+0.3339741826j),(0.197704047+0.2236324251j)
2.9536,(-0.3012471497+0.08529662341j),(0.9055438042+0.3372634649j),(0.9061634541+0.3357517421j),(0.1952541471+0.2204204947j)
2.9568,(-0.3019063771+0.08858413994j),(0.9049230814+0.3384262919j),(0.9048769474+0.3362489641j),(0.1954098493+0.2165665329j)
2.96,(-0.3015616834+0.08454743028j),(0.9049181342+0.3378863931j),(0.90553689+0.336173296j),(0.1953587532+0.2197918594j)
2.9632,(-0.3025124073+0.08275672048j),(0.9047833681+0.3377336264j),(0.905559361+0.3363320231j),(0.1966173202+0.2217925042j)
2.9664,(-0.3051236868+0.08211162686j),(0.9043030739+0.3378735781j),(0.9053287506+0.335203439j),(0.1992773116+0.2224283814j)
2.9696,(-0.3025965989+0.0815615356j),(0.9050784707+0.3376532197j),(0.9055569172+0.3372577131j),(0.1962047666+0.2219845355j)
2.9728,(-0.3006871343+0.08079248667j),(0.9055496454+0.3391520977j),(0.9063314795+0.3379653692j),(0.1941936016+0.2239685655j)
2.976,(-0.3097772896+0.07996109128j),(0.902489543+0.336643219j),(0.9028296471+0.3355669975j),(0.2034553289+0.2217116803j)
2.9792,(-0.3043506444+0.08111640066j),(0.9037615061+0.3390716314j),(0.9046003819+0.3384773135j),(0.1977431327+0.2210008353j)
2.9824,(-0.3063044548+0.07835001498j),(0.9040259719+0.3391596079j),(0.9049041867+0.3371670544j),(0.1997525394+0.2235490382j)
2.9856,(-0.3065932393+0.07328420132j),(0.9047390223+0.337020874j),(0.9059714079+0.3359453678j),(0.2003836334+0.228167206j)
2.9888,(-0.3088046908+0.07816873491j),(0.9032177329+0.3392994702j),(0.9035078883+0.3369498551j),(0.2020842731+0.2238440216j)
2.992,(-0.3087184727+0.0790393874j),(0.9028562903+0.3393903673j),(0.9031869173+0.3389547169j),(0.200994432+0.2228314728j)
2.9952,(-0.3071006536+0.07701359689j),(0.9034506083+0.3388786316j),(0.9041899443+0.3389340937j),(0.2001004368+0.2250204682j)
2.9984,(-0.3081506491+0.0793511048j),(0.9023932815+0.3405487537j),(0.9031015635+0.3392294645j),(0.2008802444+0.2223315835j)
3.0016,(-0.3067965806+0.07565000653j),(0.9038517475+0.3389905989j),(0.9038217664+0.337965548j),(0.2003276646+0.2267785668j)
3.0048,(-0.3106397092+0.07844853401j),(0.9015761614+0.3395522237j),(0.9019395113+0.3393202424j),(0.2036560625+0.2230901569j)
3.008,(-0.3038547635+0.07624050975j),(0.903932929+0.3425507545j),(0.9048152566+0.3401811421j),(0.1966178119+0.2254172266j)
3.0112,(-0.3027861416+0.07356593758j),(0.9049153328+0.342264235j),(0.905484736+0.3393942714j),(0.1954650283+0.228529647j)
3.0144,(-0.3073696494+0.07275304943j),(0.903188169+0.3398385048j),(0.9042927623+0.3397150636j),(0.2004136741+0.2285625488j)
3.0176,(-0.3049782515+0.07188522071j),(0.9039551616+0.342325747j),(0.9049453735+0.3397707045j),(0.1973334402+0.2295086235j)
3.0208,(-0.3142235875+0.06834632158j),(0.9032042623+0.3367775679j),(0.903096199+0.3357155025j),(0.2088660896+0.2327365875j)
3.024,(-0.3191967905+0.07102252543j),(0.8995295763+0.3381715715j),(0.9001694918+0.3369766474j),(0.2132719159+0.2279207408j)
3.0272,(-0.3065533638+0.07150696963j),(0.9034780264+0.3427635431j),(0.9041030407+0.3401364684j),(0.1990265697+0.228307724j)
3.0304,(-0.3076357245+0.07761622965j),(0.9018322825+0.3439368308j),(0.9023786187+0.3417620659j),(0.19968687+0.2210784853j)
3.0336,(-0.3038850725+0.07195515186j),(0.9036707282+0.3436683416j),(0.9050462842+0.3410511017j),(0.197055161+0.2278074771j)
3.0368,(-0.3081337214+0.07700352371j),(0.9005768299+0.3458692431j),(0.9021535516+0.342392683j),(0.2003839016+0.2206913233j)
3.04,(-0.3162711859+0.07854054868j),(0.897873044+0.3429681659j),(0.8987469077+0.3416529298j),(0.2087605+0.2174706906j)
3.0432,(-0.3086707592+0.07214316726j),(0.9017935991+0.3447816372j),(0.9026395679+0.3408972025j),(0.2013614178+0.2257030904j)
3.0464,(-0.3159638643+0.06996284425j),(0.9002268314+0.3411886096j),(0.9009222984+0.3399706185j),(0.2098920941+0.2263414264j)
3.0496,(-0.3086816072+0.07275384665j),(0.9009793401+0.3456097841j),(0.9022838473+0.3423559666j),(0.2013940364+0.2240204811j)
3.0528,(-0.3066565096+0.07287762314j),(0.9013696313+0.3461110294j),(0.9027103186+0.3434604108j),(0.1988202482+0.2236537784j)
3.056,(-0.3132263124+0.07135528326j),(0.8998667598+0.3449481428j),(0.9012177587+0.3429566622j),(0.2057685107+0.2234840393j)
3.0592,(-0.3127247095+0.07341798395j),(0.8992924094+0.3461035788j),(0.9006804228+0.3429648876j),(0.2050733119+0.2224144638j)
3.0624,(-0.3093520701+0.07804017514j),(0.8987858891+0.3487766385j),(0.8996367455+0.3467709124j),(0.2008158267+0.2166010439j)
3.0656,(-0.3169134855+0.07231827825j),(0.8975499272+0.3450754881j),(0.8985199928+0.3432421982j),(0.2092829198+0.2213942707j)
3.0688,(-0.3162253499+0.07388723642j),(0.8971754313+0.3464458287j),(0.898214221+0.3438050449j),(0.2086787969+0.2196538597j)
3.072,(-0.3170621395+0.0738401562j),(0.8966499567+0.3469213247j),(0.8975050449+0.34474805j),(0.2089737803+0.2192848623j)
3.0752,(-0.3181589842+0.07085394859j),(0.8969784379+0.3459531963j),(0.8980062008+0.3444679976j),(0.2109803557+0.2213280499j)
3.0784,(-0.3158838153+0.06691166759j),(0.8986808062+0.3461610675j),(0.8997147679+0.343500793j),(0.2090688348+0.2264076322j)
3.0816,(-0.3211583793+0.07029234618j),(0.8965284824+0.344625026j),(0.8979240656+0.3430516422j),(0.2139170468+0.2220155597j)
3.0848,(-0.3194952011+0.06779417396j),(0.8970146179+0.3465155661j),(0.8981164694+0.3437334299j),(0.2119896859+0.2242716849j)
3.088,(-0.3171532154+0.0668168664j),(0.8980713487+0.3469546735j),(0.9000290632+0.3439080715j),(0.2099520564+0.2260478288j)
3.0912,(-0.3214119375+0.06590818614j),(0.896607697+0.3461280465j),(0.8970601559+0.3437978625j),(0.2145545185+0.2255889028j)
3.0944,(-0.3160707951+0.0663350448j),(0.8980519772+0.3480294049j),(0.8991553783+0.3458517492j),(0.2078774422+0.2255908102j)
3.0976,(-0.3193061054+0.06580261141j),(0.8973567486+0.3469133675j),(0.8982191682+0.3447782099j),(0.2121920437+0.2260560393j)
3.1008,(-0.3196947277+0.06370145828j),(0.897164166+0.3471693695j),(0.8982840776+0.3444170356j),(0.2123094201+0.2271889895j)
3.104,(-0.3187118471+0.06327087432j),(0.8973840475+0.3480230868j),(0.8990468383+0.3449523449j),(0.211452648+0.2273236364j)
3.1072,(-0.3182916045+0.06775481999j),(0.8960723877+0.3489226699j),(0.8975459337+0.3470394015j),(0.210619241+0.222710982j)
3.1104,(-0.3209698796+0.06205419451j),(0.8971854448+0.3473424613j),(0.8985199928+0.3448554873j),(0.2128771842+0.2280332148j)
3.1136,(-0.3189463913+0.06428577006j),(0.8967476487+0.3493843675j),(0.8985157013+0.3460506797j),(0.2110543847+0.2258428782j)
3.1168,(-0.3195165992+0.06497503817j),(0.8961622715+0.3496196866j),(0.8977022171+0.3474600017j),(0.2119519562+0.2251747251j)
3.12,(-0.3185871243+0.06242832541j),(0.8968703151+0.349331677j),(0.898354888+0.3469219804j),(0.2110758871+0.2270694524j)
3.1232,(-0.3194372952+0.06363603473j),(0.8960072398+0.3501954973j),(0.897347331+0.3475362957j),(0.2117526829+0.2251648009j)
3.1264,(-0.3212502897+0.06247656792j),(0.8955271244+0.3496400714j),(0.8965227604+0.3477260768j),(0.2132997662+0.2251998484j)
3.1296,(-0.3174891472+0.06165006757j),(0.8963726163+0.3509732485j),(0.8979588747+0.3481082618j),(0.2109549046+0.2259764075j)
3.1328,(-0.318569541+0.06232225895j),(0.8953867555+0.3521527648j),(0.8973011971+0.3495482206j),(0.2109660655+0.2246711403j)
3.136,(-0.3228987753+0.06231041998j),(0.8942482471+0.3510162234j),(0.8955390453+0.3488821983j),(0.2147451937+0.2237575352j)
3.1392,(-0.3210091591+0.06162393466j),(0.8949850202+0.3511202633j),(0.8966415524+0.3491643667j),(0.2138833404+0.2245519161j)
3.1424,(-0.3226954341+0.06224234402j),(0.8936572671+0.3519158959j),(0.8950490355+0.3503041267j),(0.2151331007+0.2224459648j)
3.1456,(-0.3236514628+0.05934906751j),(0.8948325515+0.3510740697j),(0.8956410885+0.3491425216j),(0.2164898515+0.2252630591j)
3.1488,(-0.3230758309+0.0601390861j),(0.8941654563+0.3510483205j),(0.8952463269+0.3498340845j),(0.2162828892+0.2243224084j)
3.152,(-0.3238598704+0.06201821566j),(0.8927208185+0.3527960777j),(0.8941220045+0.351306051j),(0.2163598239+0.221703738j)
3.1552,(-0.3231788874+0.05890983343j),(0.8939015865+0.3521908522j),(0.8950487375+0.3495744169j),(0.2161473781+0.2254120559j)
3.1584,(-0.3239201009+0.06031154096j),(0.8932283521+0.3532331884j),(0.8944585323+0.3506563902j),(0.2165618241+0.223664999j)
3.1616,(-0.3281567693+0.05851489305j),(0.8922551274+0.3513328731j),(0.8932711482+0.3500734568j),(0.2209802121+0.2243590504j)
3.1648,(-0.3234781325+0.05724205077j),(0.8942379355+0.3527058661j),(0.8956186771+0.3504698575j),(0.2173679769+0.2265519053j)
3.168,(-0.3251205683+0.05748307332j),(0.8933748603+0.3531582355j),(0.8942812085+0.3519196808j),(0.2172835767+0.2257266194j)
3.1712,(-0.3273974657+0.05471355468j),(0.8931006789+0.3513039351j),(0.8938513398+0.3504824638j),(0.2205828428+0.2271859348j)
3.1744,(-0.3263309002+0.05695195496j),(0.8922202587+0.3541632891j),(0.894141078+0.3513899446j),(0.2190256417+0.2251564562j)
3.1776,(-0.3267665803+0.05547994375j),(0.8932011127+0.3519162238j),(0.8939632177+0.3511850238j),(0.2199858725+0.2266236842j)
3.1808,(-0.3262120187+0.05203028396j),(0.8939133883+0.3522260189j),(0.895499289+0.3501241803j),(0.2202058434+0.2294015139j)
3.184,(-0.3264076114+0.05456010252j),(0.8927013278+0.3545818627j),(0.8941001892+0.3513471186j),(0.2196095288+0.2269592583j)
3.1872,(-0.3259235024+0.05518040061j),(0.8920663595+0.3545713127j),(0.8927944899+0.3538474441j),(0.2184420079+0.225618735j)
3.1904,(-0.3254174292+0.05312184989j),(0.892970264+0.3545770943j),(0.8941841125+0.3524337113j),(0.2187395692+0.2277557254j)
3.1936,(-0.3283761442+0.05089069158j),(0.8925222158+0.3537083268j),(0.8939520717+0.35182482j),(0.2211345881+0.2292660475j)
3.1968,(-0.3262422383+0.05152349174j),(0.8927140236+0.3550080955j),(0.8935983181+0.3542996943j),(0.2190516293+0.2275092453j)
3.2,(-0.3265987337+0.05247889459j),(0.8922234774+0.355204463j),(0.8936662674+0.3532865345j),(0.2195603251+0.2275567204j)
3.2032,(-0.3270330131+0.04949372262j),(0.8924210072+0.355101943j),(0.8935676217+0.3534033j),(0.2203144729+0.2291029692j)
3.2064,(-0.329372108+0.05245827511j),(0.890755713+0.3554136157j),(0.8919746876+0.3544083238j),(0.2213268876+0.2259958982j)
3.2096,(-0.3267117441+0.05240292102j),(0.8914729953+0.3562833071j),(0.8928511739+0.3545532525j),(0.219969973+0.2258189321j)
3.2128,(-0.325001806+0.05203858018j),(0.8916394114+0.358728826j),(0.8931078315+0.3574341536j),(0.2167621553+0.2259359956j)
3.216,(-0.3329484463+0.04909023643j),(0.8900334835+0.35412395j),(0.8903925419+0.3534514308j),(0.225851655+0.2270409167j)
3.2192,(-0.3259608746+0.05248032138j),(0.8910752535+0.357924968j),(0.8922330141+0.356277436j),(0.2185387611+0.2253870666j)
3.2224,(-0.3264358342+0.05152231455j),(0.8905404806+0.3592377007j),(0.8916367292+0.3583558798j),(0.2185994983+0.2250623107j)
3.2256,(-0.3330300748+0.04809523374j),(0.8896102309+0.354783535j),(0.8907667994+0.3541265428j),(0.2263661623+0.2281612456j)
3.2288,(-0.3268558681+0.05607864261j),(0.8884257078+0.3614938259j),(0.8897306919+0.3600107133j),(0.2182973474+0.2192443758j)
3.232,(-0.3317458332+0.04813054949j),(0.8891418576+0.3569507897j),(0.8898431063+0.357147038j),(0.225124836+0.2263260782j)
3.2352,(-0.3319978714+0.04525765032j),(0.890486598+0.3552576303j),(0.890904367+0.3555754125j),(0.2256707251+0.2296034396j)
3.2384,(-0.3285543919+0.0464823842j),(0.8898342252+0.3591267467j),(0.8910859823+0.3571219444j),(0.2220611423+0.2280845195j)
3.2416,(-0.3318782151+0.04622718692j),(0.8887172341+0.3583873808j),(0.8893594742+0.3580483794j),(0.2250249535+0.2268505692j)
3.2448,(-0.3297261298+0.04884999245j),(0.8882502317+0.3588421345j),(0.8898276091+0.3591248393j),(0.2229720354+0.2245819569j)
3.248,(-0.3263287544+0.04922441393j),(0.8883193135+0.3628880382j),(0.8900460005+0.3606330156j),(0.2184403688+0.2242037207j)
3.2512,(-0.3316551447+0.04589430988j),(0.8886290193+0.3577272594j),(0.8888377547+0.3587160707j),(0.2252431214+0.2263529599j)
3.2544,(-0.3355317712+0.04482511058j),(0.8870205879+0.3579514027j),(0.8879671097+0.3572713137j),(0.2293525189+0.2271199375j)
3.2576,(-0.3317625821+0.04475285113j),(0.8875478506+0.3609004915j),(0.8888121247+0.3590271175j),(0.2243729234+0.2264647484j)
3.2608,(-0.332279712+0.04039245844j),(0.8902136087+0.3573721945j),(0.8903054595+0.3587065935j),(0.2259611785+0.2317263633j)
3.264,(-0.335888803+0.04120150208j),(0.8881502748+0.3586841822j),(0.8889565468+0.357955724j),(0.2299610078+0.2292363495j)
3.2672,(-0.3357377052+0.04196985066j),(0.88760674+0.3581835032j),(0.8882620335+0.3581139445j),(0.2296470702+0.2277146578j)
3.2704,(-0.3337155581+0.04264560342j),(0.8877630234+0.3594141304j),(0.8879907727+0.3599766493j),(0.2270012349+0.2272766232j)
3.2736,(-0.3358793259+0.04093496129j),(0.8864836693+0.3603699207j),(0.8879417181+0.3592479527j),(0.2291072607+0.2279707789j)
3.2768,(-0.3388439417+0.04272060096j),(0.8850539327+0.3588883281j),(0.885884881+0.3581621647j),(0.2322254479+0.224652946j)
3.28,(-0.3365723491+0.04010720551j),(0.8863996267+0.3605938852j),(0.8877069354+0.3600898683j),(0.2301990241+0.2283583879j)
3.2832,(-0.3358458579+0.03925852478j),(0.8866656423+0.3613563478j),(0.8878945112+0.3604054451j),(0.229933098+0.2285705209j)
3.2864,(-0.3415456712+0.03736146539j),(0.8861657381+0.3568695188j),(0.8870970607+0.3564890623j),(0.2366654426+0.2285723686j)
3.2896,(-0.337951839+0.03812251985j),(0.8860001564+0.3606786728j),(0.8874748945+0.359780252j),(0.2324461639+0.2282759249j)
3.2928,(-0.3379511535+0.04073026031j),(0.8850085139+0.3622224331j),(0.8858875036+0.3610622883j),(0.2311455905+0.2249594331j)
3.296,(-0.3387539983+0.03767874092j),(0.8861884475+0.3593175411j),(0.8866509199+0.3596541286j),(0.2333347052+0.2286443859j)
3.2992,(-0.3379582167+0.03841865063j),(0.8845320344+0.3628865778j),(0.8854029179+0.361947149j),(0.2314678282+0.2262504101j)
3.3024,(-0.3373626173+0.03771820664j),(0.8849733472+0.3629122674j),(0.8865932822+0.3616789877j),(0.2316782176+0.2273005098j)
3.3056,(-0.33738482+0.0352429226j),(0.8868845105+0.3600078225j),(0.8869997859+0.3608841896j),(0.233140111+0.2298549116j)
3.3088,(-0.33808586+0.03768529743j),(0.8844497204+0.362872988j),(0.8855214119+0.3630574048j),(0.2321457565+0.2260560542j)
3.312,(-0.3380483985+0.03579285741j),(0.8843425512+0.3642704487j),(0.8861969709+0.3628879189j),(0.2324504405+0.2270918638j)
3.3152,(-0.3369805813+0.03578345478j),(0.8852643967+0.3632977903j),(0.8860030174+0.3639730513j),(0.2318692654+0.2278681993j)
3.3184,(-0.3406285346+0.03586200252j),(0.8830718994+0.3632585704j),(0.8839309812+0.3631363511j),(0.2353204787+0.2261050045j)
3.3216,(-0.3381911218+0.03581136093j),(0.8839644194+0.3637516797j),(0.8848586679+0.3632382452j),(0.2333186716+0.2263533175j)
3.3248,(-0.3383308649+0.03411075473j),(0.885242939+0.3629491925j),(0.8847067356+0.3646041453j),(0.2339823693+0.2285148948j)
3.328,(-0.3397321701+0.03437948972j),(0.883939743+0.3628868759j),(0.8837854862+0.3644184768j),(0.2352950573+0.2269195467j)
3.3312,(-0.3409518898+0.03373328224j),(0.8826211691+0.3654673696j),(0.8837147951+0.3642063737j),(0.2341085225+0.2265933603j)
3.3344,(-0.341527462+0.03278449178j),(0.8840072155+0.3563939333j),(0.8827167749+0.3659166992j),(0.2387882173+0.2264981866j)
3.3376,(-0.3419427872+0.03262275457j),(0.8829188943+0.3627541661j),(0.8835431337+0.3643127978j),(0.2362904251+0.2270388305j)
3.3408,(-0.3429304361+0.03278413415j),(0.8812997937+0.3654030561j),(0.8825534582+0.3655077815j),(0.2366832793+0.2267487496j)
