Frequency,S11 Re,S11 Im,S21 Re,S21 Im
1.89656,-0.214804098,-0.3078072667,0.8886164427,-0.2626639009
1.89674,-0.2149201035,-0.3078776002,0.8886766434,-0.2627722621
1.89692,-0.2149389386,-0.3077522218,0.8887227178,-0.2627104819
1.8971,-0.2149025947,-0.3078095019,0.8887907863,-0.2626756132
1.89728,-0.2148447186,-0.3077826798,0.8886031508,-0.262563169
1.89746,-0.2149942517,-0.307831496,0.8887652755,-0.2628246546
1.89764,-0.2149633914,-0.3078500628,0.8887833357,-0.2627152503
1.89782,-0.2150277942,-0.3079842627,0.8886847496,-0.2627587318
1.898,-0.2150247991,-0.3079997599,0.8886988163,-0.2627873719
1.89818,-0.2151012868,-0.308154285,0.8887627125,-0.2628233135
1.89836,-0.2152533978,-0.3080756068,0.8886882663,-0.2629595399
1.89854,-0.2152442038,-0.3079775274,0.8885675669,-0.262766093
1.89872,-0.215204373,-0.3078827858,0.8885789514,-0.2627962232
1.8989,-0.2152099758,-0.3077125847,0.8886630535,-0.2626305521
1.89908,-0.2152760923,-0.3077586293,0.888471663,-0.2628950477
1.89926,-0.2152855396,-0.3077403903,0.8885250092,-0.2629580498
1.89944,-0.2151826769,-0.307866931,0.8885680437,-0.2627862394
1.89962,-0.2154496163,-0.3079178631,0.8884954453,-0.2630298436
1.8998,-0.2152349353,-0.3078811765,0.8885114789,-0.2630152702
1.89998,-0.2153301686,-0.3079235554,0.8884235024,-0.2629591227
1.90016,-0.2153275162,-0.3080118597,0.8885169625,-0.263025254
1.90034,-0.2153767496,-0.3080022335,0.8884776831,-0.262968868
1.90052,-0.2155189216,-0.3081582189,0.8884270191,-0.2630407214
1.9007,-0.215460524,-0.3081041276,0.8883713484,-0.263011694
1.90088,-0.2155225277,-0.3080909252,0.8883042336,-0.2630051672
1.90106,-0.2155345082,-0.3081513345,0.8884434104,-0.2629644871
1.90124,-0.2154674381,-0.3081139624,0.8883407116,-0.2629686594
1.90142,-0.2155801207,-0.3079880178,0.8882597089,-0.2630792558
1.9016,-0.2156013846,-0.307967931,0.8882912397,-0.2630797923
1.90178,-0.2155690342,-0.307895571,0.8882741332,-0.2629143
1.90196,-0.2157603949,-0.3078163564,0.8882241845,-0.2631258965
1.90214,-0.2158362865,-0.307956636,0.8884049058,-0.263094306
1.90232,-0.2159918845,-0.3077947795,0.888284564,-0.2632338107
1.9025,-0.2159751356,-0.3077555895,0.8882715702,-0.2632399499
1.90268,-0.2160102278,-0.3077303469,0.8882405162,-0.2631691098
1.90286,-0.2160074115,-0.3077801466,0.8882484436,-0.2632420957
1.90304,-0.2159667611,-0.3078091145,0.8882572651,-0.2631200552
1.90322,-0.2160158902,-0.3077648878,0.8881572485,-0.2631938457
1.9034,-0.2161075175,-0.3077944219,0.8883265853,-0.2632060647
1.90358,-0.2160618305,-0.3078234494,0.8882139921,-0.2632270455
1.90376,-0.2162230313,-0.307743907,0.8880857825,-0.2632211745
1.90394,-0.2161527574,-0.3077454865,0.8882021308,-0.2632146776
1.90412,-0.216135785,-0.307710737,0.888191998,-0.2631732523
1.9043,-0.2163039744,-0.3077366948,0.8881673217,-0.263225019
1.90448,-0.2162686884,-0.3077740967,0.8880583644,-0.2632064819
1.90466,-0.2162698507,-0.3078220189,0.8879277706,-0.2632042766
1.90484,-0.2163957506,-0.307801038,0.8879751563,-0.2633908689
1.90502,-0.2163419574,-0.3078320026,0.8880087733,-0.2632534802
1.9052,-0.2162818909,-0.3078192472,0.8880406618,-0.2631020248
1.90538,-0.216441378,-0.3078117669,0.8880360126,-0.2631422579
1.90556,-0.2164208144,-0.3077550232,0.8881261349,-0.2631842196
1.90574,-0.2164526433,-0.3076502085,0.8880223632,-0.2633070946
1.90592,-0.2164696604,-0.3075962067,0.888079524,-0.2634915113
1.9061,-0.2165452987,-0.3076061308,0.8880580664,-0.2634789944
1.90628,-0.2166676223,-0.3077150285,0.887996614,-0.2634088397
1.90646,-0.2166356295,-0.3077893257,0.8880519867,-0.263394475
1.90664,-0.2168169916,-0.30777964,0.8880286217,-0.2633408904
1.90682,-0.2168147564,-0.3076481521,0.887925446,-0.2632545829
1.907,-0.216892615,-0.3077771366,0.8879311085,-0.2634652257
1.90718,-0.216921404,-0.3076592088,0.8878003955,-0.2634965181
1.90736,-0.2169946432,-0.3075493872,0.8879369497,-0.2633456886
1.90754,-0.216945827,-0.3075835109,0.8878711462,-0.2635051012
1.90772,-0.2170148939,-0.3076072335,0.8880176544,-0.2637219131
1.9079,-0.2170085013,-0.3075654507,0.8879545927,-0.2635379732
1.90808,-0.2170913219,-0.3077514768,0.8879851699,-0.2635162771
1.90826,-0.2170912772,-0.3076898158,0.8878458738,-0.2636687458
1.90844,-0.2171968222,-0.3077610433,0.8879628181,-0.263574481
1.90862,-0.2171577513,-0.3077572286,0.8878234029,-0.2636526227
1.9088,-0.2172476947,-0.3078178465,0.8878484368,-0.2634594142
1.90898,-0.2172213942,-0.3077602088,0.8878341317,-0.2635776103
1.90916,-0.2173636854,-0.3076767921,0.8878022432,-0.2636729181
1.90934,-0.2173213065,-0.3076114058,0.8877800703,-0.2634276748
1.90952,-0.2173142135,-0.3076725006,0.8876903057,-0.2634913623
1.9097,-0.2173517793,-0.3076796532,0.8877355456,-0.2634741962
1.90988,-0.2174016386,-0.3076965213,0.8878163099,-0.263466388
1.91006,-0.2174876183,-0.3076992929,0.8877514601,-0.2634401321
1.91024,-0.2174700499,-0.3076984882,0.8878850937,-0.2634470761
1.91042,-0.2175166607,-0.3076690733,0.8879364133,-0.263541609
1.9106,-0.2174883485,-0.3076940477,0.8879401684,-0.2634597421
1.91078,-0.2175060511,-0.3076732159,0.8878652453,-0.263596952
1.91096,-0.2175270468,-0.3076403737,0.8877602816,-0.2635919154
1.91114,-0.2176100016,-0.3075707853,0.8877413273,-0.2635871172
1.91132,-0.2174553126,-0.3076197207,0.8876796365,-0.2635342479
1.9115,-0.2175800502,-0.3075612187,0.8877444863,-0.2635998428
1.91168,-0.2175860256,-0.307548821,0.8877610564,-0.2635672092
1.91186,-0.217586562,-0.3075482547,0.8876253366,-0.2636435628
1.91204,-0.2175959796,-0.3076115549,0.8877878189,-0.263689667
1.91222,-0.2176661044,-0.3076578081,0.8877151608,-0.2637975514
1.9124,-0.2176972628,-0.3076197803,0.8875694275,-0.2637633979
1.91258,-0.2177388966,-0.3077394962,0.8876735568,-0.2637193501
1.91276,-0.2178021371,-0.3076803386,0.8876455426,-0.2638491988
1.91294,-0.217917636,-0.3076518774,0.8875857592,-0.2637524307
1.91312,-0.217827335,-0.307637006,0.8875743747,-0.2638619542
1.9133,-0.2177918255,-0.3076248765,0.8875933886,-0.2639059126
1.91348,-0.2179265022,-0.3077050745,0.8876224756,-0.2638346553
1.91366,-0.2179413289,-0.3076917231,0.8876125813,-0.2639683783
1.91384,-0.2179423124,-0.3077035248,0.8876124024,-0.2639605701
1.91402,-0.2179618329,-0.3077239096,0.8875390887,-0.2640548944
1.9142,-0.2180285007,-0.3077182174,0.8874847889,-0.2640530169
1.91438,-0.218041867,-0.3076699972,0.887352407,-0.2640672922
1.91456,-0.2181880623,-0.3076455295,0.8874667883,-0.2641564608
1.91474,-0.2182122767,-0.3076662719,0.8874325156,-0.2639195621
1.91492,-0.2182578892,-0.3076333404,0.8874385357,-0.2642289996
1.9151,-0.2182733864,-0.3077332973,0.8875175714,-0.264062345
1.91528,-0.218195647,-0.3077988625,0.8873775005,-0.263820976
1.91546,-0.2182978988,-0.3078078032,0.8874924779,-0.2638494372
1.91564,-0.2182532996,-0.3077980578,0.8873713017,-0.2639484704
1.91582,-0.218378216,-0.3078562021,0.8874065876,-0.2639892995
1.916,-0.2184191793,-0.3079111874,0.8875293136,-0.2640687823
1.91618,-0.2184473127,-0.3079458177,0.8875026107,-0.2640593648
1.91636,-0.2184300125,-0.3079525828,0.8874886036,-0.2640098333
1.91654,-0.2185127437,-0.3078745008,0.8874214292,-0.2638913095
1.91672,-0.2185765803,-0.3078281283,0.8873980045,-0.2641558051
1.9169,-0.2185444534,-0.307826668,0.8873024583,-0.2639941573
1.91708,-0.218569234,-0.3078315556,0.8873471022,-0.2640760839
1.91726,-0.2185971588,-0.3078382015,0.8872615695,-0.2641535103
1.91744,-0.2186121643,-0.3078681231,0.8871537447,-0.2642195225
1.91762,-0.2186080217,-0.307974875,0.8872820139,-0.2641701102
1.9178,-0.2185192853,-0.3079491556,0.8872261643,-0.2640294433
1.91798,-0.21857813,-0.3079938889,0.887268126,-0.2641045749
1.91816,-0.2185797542,-0.3080598414,0.8873108625,-0.2641124725
1.91834,-0.2186483294,-0.3080206811,0.887178421,-0.2642641366
1.91852,-0.2186592817,-0.3080084324,0.8871780634,-0.2642250061
1.9187,-0.2187371254,-0.3080687523,0.8872472048,-0.2643098533
1.91888,-0.2187459618,-0.3080357611,0.8871455789,-0.2643977106
1.91906,-0.2187621295,-0.3080762923,0.8872202635,-0.2641506493
1.91924,-0.2187411785,-0.3080497682,0.8870555162,-0.2642402947
1.91942,-0.2188105285,-0.3080774248,0.8871129751,-0.264233768
1.9196,-0.2188290954,-0.3081616461,0.8870247602,-0.2643881142
1.91978,-0.2189346254,-0.308177501,0.8871222138,-0.2643657327
1.91996,-0.2188765407,-0.3082267046,0.8870087862,-0.2644068301
1.92014,-0.2189451009,-0.3082645833,0.8870385289,-0.2644584477
1.92032,-0.2189879268,-0.3082441986,0.8871231675,-0.2642069459
1.9205,-0.2188841552,-0.3082678616,0.8869794607,-0.2643195987
1.92068,-0.2188687921,-0.3083207011,0.8871451616,-0.264162302
1.92086,-0.2189752162,-0.3083346486,0.8869177103,-0.2642037868
1.92104,-0.2188918442,-0.3082990646,0.8870236278,-0.2642139494
1.92122,-0.2190892547,-0.3083049655,0.8869684339,-0.2644287646
1.9214,-0.2190773785,-0.3083331585,0.8869231939,-0.2643154263
1.92158,-0.2191173583,-0.3082624674,0.8869268298,-0.2644061148
1.92176,-0.2191687077,-0.3084481061,0.8871139884,-0.2643567324
1.92194,-0.2192511261,-0.308475256,0.8870091438,-0.2642836571
1.92212,-0.2193107605,-0.3084394634,0.886950314,-0.2643337846
1.9223,-0.2192534506,-0.3084293604,0.8868928552,-0.2644276619
1.92248,-0.2193809748,-0.3084328175,0.8869855404,-0.2644765377
1.92266,-0.2193261087,-0.3083483577,0.8869258165,-0.2646611035
1.92284,-0.2192732394,-0.3083853126,0.8868817687,-0.2647128999
1.92302,-0.2191324383,-0.3084319234,0.8869261742,-0.2646661401
1.9232,-0.219140023,-0.3083993196,0.8867925406,-0.2646044493
1.92338,-0.219335556,-0.3083941638,0.8867439628,-0.2646407783
1.92356,-0.2193342149,-0.3084487617,0.8868895173,-0.2645753324
1.92374,-0.219376415,-0.3084864616,0.8867836595,-0.2645556629
1.92392,-0.2194900662,-0.308460474,0.8867814541,-0.2646642327
1.9241,-0.2194023877,-0.308544457,0.8868877888,-0.2646532953
1.92428,-0.2194933295,-0.3085691333,0.8867562413,-0.2648064792
1.92446,-0.219476372,-0.3085732758,0.8867948651,-0.2648181319
1.92464,-0.219563961,-0.3086073399,0.8867768049,-0.2649222612
1.92482,-0.2195098251,-0.3085899651,0.8868695498,-0.2648008466
1.925,-0.2194827348,-0.3086325824,0.8868886828,-0.2647905052
1.92518,-0.2196104378,-0.3085322976,0.8868476152,-0.2649974227
1.92536,-0.2195714265,-0.3086608946,0.8869166374,-0.2648913264
1.92554,-0.2196594626,-0.3086119592,0.8868092299,-0.2647920847
1.92572,-0.2195733786,-0.3087306619,0.886764884,-0.2647843957
1.9259,-0.2196470797,-0.3086216152,0.8867575526,-0.2648591399
1.92608,-0.2196899652,-0.3086451292,0.8866197467,-0.2649669647
1.92626,-0.2197455913,-0.3087362945,0.8867188692,-0.2651302814
1.92644,-0.2198004872,-0.3087288737,0.8866394162,-0.2650868297
1.92662,-0.2198267877,-0.3088285327,0.8867273331,-0.2649597526
1.9268,-0.2197144926,-0.3087665141,0.8866621256,-0.2648743987
1.92698,-0.2197458595,-0.3087411523,0.8866390586,-0.265019238
1.92716,-0.2196839899,-0.3087522686,0.8865001798,-0.264967382
1.92734,-0.2197332978,-0.3087589443,0.8865692019,-0.2650333941
1.92752,-0.2197442651,-0.3088924289,0.8866286874,-0.2651997805
1.9277,-0.2197558135,-0.3089134693,0.8865950704,-0.2652436793
1.92788,-0.2198156714,-0.3089224994,0.8865555525,-0.2651448846
1.92806,-0.219824627,-0.3089455068,0.886644721,-0.2650822401
1.92824,-0.2199283689,-0.3088420033,0.8864522576,-0.2653162479
1.92842,-0.2199047655,-0.3089794517,0.8865372539,-0.2651943564
1.9286,-0.2200984806,-0.3089772761,0.8866398335,-0.2653143704
1.92878,-0.2200326324,-0.3088727891,0.8865172863,-0.2652148604
1.92896,-0.220097363,-0.3088689148,0.8865196109,-0.2652323842
1.92914,-0.219959259,-0.3089495301,0.8864911795,-0.2652222514
1.92932,-0.2199635506,-0.3089433014,0.8864700794,-0.2653212249
1.9295,-0.2199960053,-0.3089433908,0.8864251375,-0.2653292716
1.92968,-0.2199985236,-0.3090657592,0.8864614964,-0.265281707
1.92986,-0.220075056,-0.3090832233,0.8865198493,-0.2653620541
1.93004,-0.220038861,-0.3090408146,0.8864366412,-0.2654027641
1.93022,-0.2201004773,-0.3089883029,0.8862820268,-0.2654036283
1.9304,-0.2201395184,-0.3091292977,0.8864496946,-0.2652879059
1.93058,-0.2200814784,-0.3090277016,0.88635993,-0.2654488087
1.93076,-0.2201636583,-0.3089857996,0.8864043951,-0.2654101551
1.93094,-0.22013928,-0.3090113699,0.8865556121,-0.2653373778
1.93112,-0.2202054113,-0.308957845,0.8863688707,-0.265491128
1.9313,-0.2202446312,-0.3089698255,0.8863590956,-0.2653985023
1.93148,-0.2202993184,-0.309008956,0.8863113523,-0.2654989362
1.93166,-0.2203656435,-0.3089111745,0.8862881064,-0.2654687166
1.93184,-0.2204224914,-0.3089223504,0.8862581253,-0.2654155791
1.93202,-0.2204673439,-0.3089318871,0.8863328099,-0.2656319737
1.9322,-0.2204281837,-0.3088968992,0.8862419128,-0.2654691935
1.93238,-0.2204900533,-0.3089148998,0.8863475919,-0.2655014098
1.93256,-0.2204771191,-0.3090385795,0.8862521648,-0.2654917538
1.93274,-0.220455274,-0.3090798855,0.8862416148,-0.2654463947
1.93292,-0.2204766423,-0.3089268208,0.8861234188,-0.2654050589
1.9331,-0.2206200808,-0.3089354634,0.8861371279,-0.2657141089
1.93328,-0.2205258608,-0.3088908494,0.8860980868,-0.2655901313
1.93346,-0.2205176651,-0.3088278472,0.8860915899,-0.2656317949
1.93364,-0.2205599695,-0.3089348674,0.886097312,-0.2656052411
1.93382,-0.220580712,-0.3089678288,0.8861654997,-0.2657323182
1.934,-0.2205570638,-0.3090807199,0.886071384,-0.26565063
1.93418,-0.2205504328,-0.3090438247,0.8859396577,-0.2657312751
1.93436,-0.2206803113,-0.3091561198,0.8861309886,-0.2658777833
1.93454,-0.2205432057,-0.3090245128,0.8860244751,-0.2658179402
1.93472,-0.2206888944,-0.3089410365,0.8859681487,-0.2658881247
1.9349,-0.2206814289,-0.3089256585,0.8861092925,-0.2658062577
1.93508,-0.2207996547,-0.308870852,0.8861767054,-0.2658400536
1.93526,-0.2207493484,-0.308827132,0.8861407638,-0.2657296658
1.93544,-0.220794335,-0.3087957501,0.8861185312,-0.2658055425
1.93562,-0.2207917571,-0.3088807166,0.8862056136,-0.2655961215
1.9358,-0.2209232748,-0.3088935912,0.8861753345,-0.2658460438
1.93598,-0.2209898382,-0.3089846075,0.886112988,-0.2658806741
1.93616,-0.2209672928,-0.3090327084,0.8861294389,-0.2657755911
1.93634,-0.2209057808,-0.3089137077,0.8860682249,-0.2658570409
1.93652,-0.2208213061,-0.3088831306,0.8860591054,-0.2657921016
1.9367,-0.2209460437,-0.3088122606,0.8858631849,-0.2660537064
1.93688,-0.2210403234,-0.308873862,0.8858801723,-0.2660826445
1.93706,-0.2210627496,-0.3090224266,0.8859811425,-0.2658538222
1.93724,-0.2210598737,-0.3089334369,0.885930717,-0.2658773363
1.93742,-0.221110642,-0.3089735806,0.8860066533,-0.2658989727
1.9376,-0.2211178541,-0.3089148104,0.8859143257,-0.2658104599
1.93778,-0.2211864591,-0.3088991046,0.8859649897,-0.2657856047
1.93796,-0.2212872058,-0.3089045882,0.8860541582,-0.2658960223
1.93814,-0.2213178277,-0.3087871671,0.8859478235,-0.2659187019
1.93832,-0.2212122381,-0.3087155521,0.8859672546,-0.265820086
1.9385,-0.2212497294,-0.3087281287,0.8861244917,-0.2659591138
1.93868,-0.2212311178,-0.3086947501,0.8859628439,-0.2658412755
1.93886,-0.2213229537,-0.3087559044,0.8859699965,-0.2659581602
1.93904,-0.2213395387,-0.3087528348,0.8859413862,-0.2659716308
1.93922,-0.2213717997,-0.3087513447,0.8857237697,-0.265969187
1.9394,-0.2213179022,-0.308831811,0.8858241439,-0.2659254372
1.93958,-0.2213497162,-0.3087757528,0.8859027624,-0.2659222484
1.93976,-0.2213054746,-0.3087606728,0.8858700395,-0.2660209835
1.93994,-0.2214538753,-0.3088463545,0.8860110641,-0.2660672665
1.94012,-0.221549809,-0.3087523878,0.88584131,-0.266097486
1.9403,-0.2214857191,-0.3088125288,0.8859161139,-0.2659494877
1.94048,-0.2216824293,-0.308755517,0.885819912,-0.2661136389
1.94066,-0.2216567099,-0.3086542487,0.8856788278,-0.2661648989
1.94084,-0.2216751128,-0.3086745739,0.8858847022,-0.2660503089
1.94102,-0.221778661,-0.308519274,0.8857360482,-0.2662042677
1.9412,-0.2217437923,-0.3084698021,0.8857459426,-0.2661202252
1.94138,-0.2216208577,-0.3084251285,0.8858244419,-0.265994221
1.94156,-0.2216081917,-0.3084329665,0.8857530355,-0.266050905
1.94174,-0.221678108,-0.3084047735,0.8858468533,-0.2661582828
1.94192,-0.2217035443,-0.308464855,0.8859639764,-0.2661875784
1.9421,-0.2217964828,-0.3084831238,0.8859260082,-0.2662928104
1.94228,-0.2217673808,-0.308510989,0.8857714534,-0.266189009
1.94246,-0.2218331099,-0.308491379,0.8857294321,-0.2663912177
1.94264,-0.2219213843,-0.3086066246,0.8857961893,-0.2662565708
1.94282,-0.2219789624,-0.3086375892,0.8856826425,-0.2662451565
1.943,-0.2220493406,-0.3085891008,0.8855888844,-0.2663703859
1.94318,-0.2220785618,-0.3085870743,0.8856317401,-0.2666042149
1.94336,-0.221951291,-0.3086103201,0.8858131766,-0.2664446235
1.94354,-0.2220798433,-0.3086124361,0.8856936693,-0.2664384246
1.94372,-0.2220199257,-0.3085082173,0.8857281804,-0.2664844096
1.9439,-0.2220496535,-0.308535248,0.8857491612,-0.2664008439
1.94408,-0.2220678478,-0.3084741831,0.8856104612,-0.266412884
1.94426,-0.2221625149,-0.3084058464,0.8856424093,-0.2664748132
1.94444,-0.2221395373,-0.3084030747,0.8856683373,-0.2664291561
1.94462,-0.2222687453,-0.3084858358,0.885579288,-0.2664724886
1.9448,-0.2222900987,-0.3085871637,0.8855444789,-0.2665275335
1.94498,-0.2223919332,-0.3085791171,0.8854034543,-0.266621381
1.94516,-0.2223812938,-0.3085379004,0.8855007291,-0.2665221691
1.94534,-0.222369805,-0.3084670901,0.8854011297,-0.266428858
1.94552,-0.2224731892,-0.3084843457,0.8854518533,-0.266440779
1.9457,-0.2223778516,-0.3083485961,0.8853433728,-0.2663331032
1.94588,-0.2224296331,-0.3084070086,0.8854341507,-0.266602397
1.94606,-0.2224649191,-0.3085101843,0.8855022788,-0.2665969729
1.94624,-0.2224392891,-0.3084361255,0.8855410218,-0.2666280568
1.94642,-0.2224958986,-0.3084258735,0.8854846954,-0.2666837871
1.9466,-0.2225858569,-0.3085230589,0.8855114579,-0.2666336894
1.94678,-0.2227030843,-0.308504492,0.8855597973,-0.266685307
1.94696,-0.2227285206,-0.3085308671,0.8854039311,-0.2665808201
1.94714,-0.2226742655,-0.3085065186,0.8854548335,-0.2668037415
1.94732,-0.2227221429,-0.308572799,0.8855381608,-0.2666540742
1.9475,-0.2227870077,-0.3085390925,0.8854543567,-0.2667719126
1.94768,-0.2226632982,-0.3084884584,0.8854467869,-0.2668125927
1.94786,-0.2226493806,-0.3085520566,0.8852556944,-0.2668653429
1.94804,-0.222617954,-0.3084726334,0.885184288,-0.2669567466
1.94822,-0.2226229757,-0.3084745407,0.8852855563,-0.2667863965
1.9484,-0.2227315158,-0.3084971905,0.8852102757,-0.2668903768
1.94858,-0.2227443159,-0.3085445762,0.8851010203,-0.2668361664
1.94876,-0.2227848619,-0.3086173236,0.8853193521,-0.2668165863
1.94894,-0.2229168564,-0.3085083961,0.8852508068,-0.266823113
1.94912,-0.22289671,-0.3085525632,0.8851718307,-0.2667973936
1.9493,-0.222982198,-0.3084746897,0.8853151202,-0.2668159306
1.94948,-0.2230692059,-0.308462441,0.8853357434,-0.2667829096
1.94966,-0.2230049819,-0.3085426688,0.8851656318,-0.2669599056
1.94984,-0.2230752409,-0.3084568977,0.8852936625,-0.2668928802
1.95002,-0.2230698019,-0.308472693,0.8851379752,-0.2669838667
1.9502,-0.2231364399,-0.3084456027,0.8851292133,-0.2669129372
1.95038,-0.2231277674,-0.3085501492,0.8852522373,-0.2669767737
1.95056,-0.2231527716,-0.308486402,0.8851546645,-0.2669115663
1.95074,-0.223265484,-0.3085617423,0.8851627111,-0.2669460177
1.95092,-0.2232951671,-0.3086013198,0.8850537539,-0.2670090795
1.9511,-0.2233165503,-0.3086971045,0.8850983381,-0.2669760287
1.95128,-0.2232470065,-0.3086941242,0.8850870728,-0.2670397162
1.95146,-0.2233406603,-0.3087285161,0.8849959373,-0.2671281993
1.95164,-0.2233577669,-0.3086482286,0.8850012422,-0.2671374083
1.95182,-0.2233023942,-0.3086872995,0.8850369453,-0.2671719193
1.952,-0.2234284133,-0.3087225258,0.8848946095,-0.2671879232
1.95218,-0.2234816253,-0.3087839782,0.8850334883,-0.2672400475
1.95236,-0.223505348,-0.3087691069,0.8848981857,-0.2672392726
1.95254,-0.2235139459,-0.3087801635,0.8849115372,-0.2671574652
1.95272,-0.2234865278,-0.3087691665,0.8849892616,-0.267067343
1.9529,-0.2235580683,-0.3088454902,0.8848894835,-0.2671979964
1.95308,-0.2235606313,-0.3087664545,0.8848298788,-0.2672232985
1.95326,-0.2235882729,-0.3087529242,0.8847478032,-0.2672733366
1.95344,-0.2236278951,-0.3088475764,0.8847262263,-0.2671068609
1.95362,-0.2236535847,-0.3088154495,0.8847573996,-0.2671911716
1.9538,-0.2237206846,-0.3088635206,0.8848319054,-0.267221421
1.95398,-0.2237087488,-0.308858186,0.8847941756,-0.2672953606
1.95416,-0.2237140536,-0.3089038134,0.8846863508,-0.2672839761
1.95434,-0.223789677,-0.3089204729,0.8845921755,-0.2671517432
1.95452,-0.2238098681,-0.3089808226,0.8845393062,-0.2671735883
1.9547,-0.2237528414,-0.3089590371,0.8845427632,-0.2672016323
1.95488,-0.2237965465,-0.3090157509,0.8844355345,-0.2671911418
1.95506,-0.2238532752,-0.308939606,0.8844777942,-0.2673378587
1.95524,-0.2239364237,-0.3089439571,0.8846457005,-0.2672308683
1.95542,-0.2240011394,-0.3089912236,0.8846037984,-0.2673808932
1.9556,-0.2240055352,-0.3090948462,0.8848842978,-0.2672807872
1.95578,-0.2240807265,-0.3089222312,0.8845841885,-0.267431885
1.95596,-0.2241191864,-0.309004426,0.8847507834,-0.2676891088
1.95614,-0.2240881473,-0.3089719415,0.8846966624,-0.2674712539
1.95632,-0.224108085,-0.3090853393,0.8847342134,-0.2674711943
1.9565,-0.224122569,-0.3090627193,0.8847971559,-0.2673658133
1.95668,-0.2242121696,-0.3090315759,0.8847114444,-0.2674196661
1.95686,-0.2243131697,-0.3091440797,0.884624064,-0.2675714791
1.95704,-0.224337548,-0.3091437221,0.884408474,-0.2675975859
1.95722,-0.2244330943,-0.3093061745,0.8844758868,-0.2681470513
1.9574,-0.2242948115,-0.3093692064,0.8845555782,-0.2682233751
1.95758,-0.2243711352,-0.3093085289,0.8847021461,-0.2683261335
1.95776,-0.2241425514,-0.3092881143,0.8844794631,-0.2682751119
1.95794,-0.2243189067,-0.3093535304,0.8845604658,-0.2681962848
1.95812,-0.2244209796,-0.3092996478,0.884421289,-0.268433392
1.9583,-0.2244508862,-0.3092883825,0.8844075799,-0.2683690488
1.95848,-0.2245616019,-0.309299022,0.8844329119,-0.2684080601
1.95866,-0.224553436,-0.3094000816,0.8846235275,-0.2683085501
1.95884,-0.2245883793,-0.309356004,0.8844152093,-0.2682707906
1.95902,-0.2245879173,-0.3094258904,0.8844072223,-0.2682254016
1.9592,-0.2245916128,-0.309474051,0.884329021,-0.2683293521
1.95938,-0.2246320397,-0.3094917536,0.8844352365,-0.2685391605
1.95956,-0.2246617526,-0.3094513714,0.8844736814,-0.2684754133
1.95974,-0.2246860564,-0.3094718754,0.8844182491,-0.2684345543
1.95992,-0.2247168571,-0.3094041348,0.8843651414,-0.2684457898
1.9601,-0.2247469425,-0.3095286787,0.8844414353,-0.2685005367
1.96028,-0.2248172909,-0.3095480502,0.8844869137,-0.2682150304
1.96046,-0.2248126566,-0.3095551133,0.8844050765,-0.2683718503
1.96064,-0.2248108387,-0.3096089959,0.8842594624,-0.268411845
1.96082,-0.2247341573,-0.3096682727,0.8843961954,-0.2684611678
1.961,-0.2248466611,-0.3095972538,0.8841709495,-0.2685509026
1.96118,-0.2248593271,-0.30979985,0.8842801452,-0.2685760856
1.96136,-0.2249115705,-0.3097346723,0.8841786385,-0.2684714496
1.96154,-0.224952966,-0.3097791076,0.8842035532,-0.2685804963
1.96172,-0.2249446511,-0.3098123968,0.8843870759,-0.2684817314
1.9619,-0.225038901,-0.3097929657,0.8841574788,-0.2688219845
1.96208,-0.2249342203,-0.3098041415,0.8842148781,-0.2684749961
1.96226,-0.2249621749,-0.3097322285,0.8841956854,-0.2686218321
1.96244,-0.225069657,-0.3098216951,0.8843477964,-0.2686071694
1.96262,-0.2251190841,-0.3097524047,0.8842114806,-0.2686173916
1.9628,-0.2253081203,-0.3097133636,0.8842808604,-0.2687232494
1.96298,-0.2252697498,-0.3097254336,0.884186089,-0.2686934471
1.96316,-0.2252277732,-0.3096143007,0.8842145205,-0.2687658966
1.96334,-0.2252603024,-0.3095885217,0.8840383887,-0.2687666714
1.96352,-0.2253140062,-0.3096141219,0.8840993643,-0.2689097822
1.9637,-0.2253345102,-0.3096659184,0.8840816617,-0.2689332962
1.96388,-0.2253472209,-0.309669584,0.8839316368,-0.2688758671
1.96406,-0.2255039066,-0.3097950816,0.8839640617,-0.269030869
1.96424,-0.2255098075,-0.3098657131,0.883867979,-0.268881619
1.96442,-0.2255327106,-0.3098551631,0.8840286732,-0.2689366341
1.9646,-0.2254909128,-0.3098792434,0.8839026093,-0.2688903809
1.96478,-0.225470081,-0.30999735,0.8840874434,-0.2688322067
1.96496,-0.2254903316,-0.3099310994,0.8839439154,-0.2688557208
1.96514,-0.2255731672,-0.3099277914,0.8839259744,-0.2689070702
1.96532,-0.2256463617,-0.3098775446,0.8838952184,-0.2689880431
1.9655,-0.2255858779,-0.3098164797,0.8838168383,-0.269099772
1.96568,-0.2256519496,-0.3098571599,0.8839345574,-0.2691169083
1.96586,-0.2255892754,-0.309954077,0.8839858174,-0.2689958513
1.96604,-0.2256159484,-0.3099276423,0.8840206265,-0.2690104246
1.96622,-0.2256395966,-0.3098493218,0.8839384317,-0.268886894
1.9664,-0.2255370319,-0.3097544014,0.8838453889,-0.268648386
1.96658,-0.2255948037,-0.3096441925,0.8838312626,-0.2686289549
1.96676,-0.225532487,-0.3098002374,0.8839289546,-0.268197298
1.96694,-0.2257103324,-0.3097032905,0.8838920593,-0.2683973014
1.96712,-0.2257171124,-0.3098067343,0.8839217424,-0.2683926225
