Frequency,S11,S21
1.83842,(-0.2067861557-0.3055687845j),(-0.2067861557-0.3055687845j)
1.8386,(-0.2067126185-0.3055838943j),(-0.2067126185-0.3055838943j)
1.83878,(-0.2068318874-0.3057276607j),(-0.2068318874-0.3057276607j)
1.83896,(-0.2068615556-0.3056640625j),(-0.2068615556-0.3056640625j)
1.83914,(-0.206949845-0.3056432605j),(-0.206949845-0.3056432605j)
1.83932,(-0.2069652379-0.3056323826j),(-0.2069652379-0.3056323826j)
1.8395,(-0.2070155591-0.3056336939j),(-0.2070155591-0.3056336939j)
1.83968,(-0.2070634365-0.3056342304j),(-0.2070634365-0.3056342304j)
1.83986,(-0.2070965469-0.3056547344j),(-0.2070965469-0.3056547344j)
1.84004,(-0.207106635-0.3056968451j),(-0.207106635-0.3056968451j)
1.84022,(-0.2071662396-0.3057611883j),(-0.2071662396-0.3057611883j)
1.8404,(-0.2071579248-0.305735141j),(-0.2071579248-0.305735141j)
1.84058,(-0.207219094-0.3057307601j),(-0.207219094-0.3057307601j)
1.84076,(-0.2072211951-0.3057187498j),(-0.2072211951-0.3057187498j)
1.84094,(-0.2072558552-0.3056360185j),(-0.2072558552-0.3056360185j)
1.84112,(-0.2073514462-0.3056727648j),(-0.2073514462-0.3056727648j)
1.8413,(-0.2072921991-0.3055753112j),(-0.2072921991-0.3055753112j)
1.84148,(-0.2074080557-0.3056841493j),(-0.2074080557-0.3056841493j)
1.84166,(-0.2073732316-0.3057675064j),(-0.2073732316-0.3057675064j)
1.84184,(-0.2074508965-0.3058686256j),(-0.2074508965-0.3058686256j)
1.84202,(-0.2073587626-0.3059099019j),(-0.2073587626-0.3059099019j)
1.8422,(-0.2073511332-0.305786401j),(-0.2073511332-0.305786401j)
1.84238,(-0.2074196637-0.3057946861j),(-0.2074196637-0.3057946861j)
1.84256,(-0.2073960453-0.3058939278j),(-0.2073960453-0.3058939278j)
1.84274,(-0.2074465603-0.3058092594j),(-0.2074465603-0.3058092594j)
1.84292,(-0.2076028436-0.305965811j),(-0.2076028436-0.305965811j)
1.8431,(-0.2077404261-0.306024611j),(-0.2077404261-0.306024611j)
1.84328,(-0.2077221125-0.3058807254j),(-0.2077221125-0.3058807254j)
1.84346,(-0.2077447325-0.3058948815j),(-0.2077447325-0.3058948815j)
1.84364,(-0.2078042179-0.3058409691j),(-0.2078042179-0.3058409691j)
1.84382,(-0.2079409957-0.3058065474j),(-0.2079409957-0.3058065474j)
1.844,(-0.2078748196-0.3058841825j),(-0.2078748196-0.3058841825j)
1.84418,(-0.2078980356-0.3059560061j),(-0.2078980356-0.3059560061j)
1.84436,(-0.2078702301-0.3058581352j),(-0.2078702301-0.3058581352j)
1.84454,(-0.2078448385-0.3060034811j),(-0.2078448385-0.3060034811j)
1.84472,(-0.2079328448-0.3058712482j),(-0.2079328448-0.3058712482j)
1.8449,(-0.2078865469-0.3059340715j),(-0.2078865469-0.3059340715j)
1.84508,(-0.2079137117-0.306085974j),(-0.2079137117-0.306085974j)
1.84526,(-0.2079438418-0.3061052859j),(-0.2079438418-0.3061052859j)
1.84544,(-0.2080210447-0.306078136j),(-0.2080210447-0.306078136j)
1.84562,(-0.2080007792-0.3059823215j),(-0.2080007792-0.3059823215j)
1.8458,(-0.2079394013-0.305957526j),(-0.2079394013-0.305957526j)
1.84598,(-0.208089754-0.3059147298j),(-0.208089754-0.3059147298j)
1.84616,(-0.2081181109-0.3060762286j),(-0.2081181109-0.3060762286j)
1.84634,(-0.2081904113-0.306042701j),(-0.2081904113-0.306042701j)
1.84652,(-0.2081379592-0.306011349j),(-0.2081379592-0.306011349j)
1.8467,(-0.2082341015-0.3060168624j),(-0.2082341015-0.3060168624j)
1.84688,(-0.2082864046-0.3060788512j),(-0.2082864046-0.3060788512j)
1.84706,(-0.2082555294-0.3059509695j),(-0.2082555294-0.3059509695j)
1.84724,(-0.2082559764-0.3059924245j),(-0.2082559764-0.3059924245j)
1.84742,(-0.2082541883-0.3060472012j),(-0.2082541883-0.3060472012j)
1.8476,(-0.2081791013-0.3059905767j),(-0.2081791013-0.3059905767j)
1.84778,(-0.2082865685-0.3060782254j),(-0.2082865685-0.3060782254j)
1.84796,(-0.2083425075-0.3060608804j),(-0.2083425075-0.3060608804j)
1.84814,(-0.2084034979-0.3062198162j),(-0.2084034979-0.3062198162j)
1.84832,(-0.2083257735-0.3062125742j),(-0.2083257735-0.3062125742j)
1.8485,(-0.2083523422-0.3062263131j),(-0.2083523422-0.3062263131j)
1.84868,(-0.2083651274-0.3062432408j),(-0.2083651274-0.3062432408j)
1.84886,(-0.2082948834-0.3062073886j),(-0.2082948834-0.3062073886j)
1.84904,(-0.2083717883-0.3061922193j),(-0.2083717883-0.3061922193j)
1.84922,(-0.2084566206-0.3061300516j),(-0.2084566206-0.3061300516j)
1.8494,(-0.2085493952-0.3060207069j),(-0.2085493952-0.3060207069j)
1.84958,(-0.2085433751-0.3059351146j),(-0.2085433751-0.3059351146j)
1.84976,(-0.2086446136-0.3059975505j),(-0.2086446136-0.3059975505j)
1.84994,(-0.2084823847-0.306153506j),(-0.2084823847-0.306153506j)
1.85012,(-0.2084937543-0.3061249852j),(-0.2084937543-0.3061249852j)
1.8503,(-0.2085242718-0.3061496615j),(-0.2085242718-0.3061496615j)
1.85048,(-0.2084746957-0.3061681688j),(-0.2084746957-0.3061681688j)
1.85066,(-0.2086189091-0.3061115444j),(-0.2086189091-0.3061115444j)
1.85084,(-0.2084999382-0.306209892j),(-0.2084999382-0.306209892j)
1.85102,(-0.208632037-0.3061776161j),(-0.208632037-0.3061776161j)
1.8512,(-0.2085295171-0.3061538935j),(-0.2085295171-0.3061538935j)
1.85138,(-0.2085299641-0.3061919808j),(-0.2085299641-0.3061919808j)
1.85156,(-0.208577022-0.3061826825j),(-0.208577022-0.3061826825j)
1.85174,(-0.2086418569-0.3062989116j),(-0.2086418569-0.3062989116j)
1.85192,(-0.2086845487-0.306284368j),(-0.2086845487-0.306284368j)
1.8521,(-0.2086160928-0.3063309491j),(-0.2086160928-0.3063309491j)
1.85228,(-0.2087842077-0.3063763976j),(-0.2087842077-0.3063763976j)
1.85246,(-0.208675012-0.3063140213j),(-0.208675012-0.3063140213j)
1.85264,(-0.2087491155-0.3063495755j),(-0.2087491155-0.3063495755j)
1.85282,(-0.2087353617-0.3063827157j),(-0.2087353617-0.3063827157j)
1.853,(-0.208601743-0.3062756062j),(-0.208601743-0.3062756062j)
1.85318,(-0.2085921466-0.3062931597j),(-0.2085921466-0.3062931597j)
1.85336,(-0.2086203992-0.3062670529j),(-0.2086203992-0.3062670529j)
1.85354,(-0.2086647153-0.3061956763j),(-0.2086647153-0.3061956763j)
1.85372,(-0.2087367922-0.3063077033j),(-0.2087367922-0.3063077033j)
1.8539,(-0.208713159-0.3063072562j),(-0.208713159-0.3063072562j)
1.85408,(-0.2086409032-0.3062596321j),(-0.2086409032-0.3062596321j)
1.85426,(-0.208885923-0.3063185811j),(-0.208885923-0.3063185811j)
1.85444,(-0.2088652551-0.3063611686j),(-0.2088652551-0.3063611686j)
1.85462,(-0.2088517398-0.3062748313j),(-0.2088517398-0.3062748313j)
1.8548,(-0.2088632584-0.3062657714j),(-0.2088632584-0.3062657714j)
1.85498,(-0.2088449448-0.3062352538j),(-0.2088449448-0.3062352538j)
1.85516,(-0.2089245617-0.3061200082j),(-0.2089245617-0.3061200082j)
1.85534,(-0.2089544684-0.3061143458j),(-0.2089544684-0.3061143458j)
1.85552,(-0.208811149-0.3062091172j),(-0.208811149-0.3062091172j)
1.8557,(-0.2088035643-0.3062484264j),(-0.2088035643-0.3062484264j)
1.85588,(-0.2087475955-0.3063144982j),(-0.2087475955-0.3063144982j)
1.85606,(-0.2087376863-0.3064422607j),(-0.2087376863-0.3064422607j)
1.85624,(-0.20878537-0.3062981069j),(-0.20878537-0.3062981069j)
1.85642,(-0.2087063789-0.3063725531j),(-0.2087063789-0.3063725531j)
1.8566,(-0.2089086771-0.3064327538j),(-0.2089086771-0.3064327538j)
1.85678,(-0.2090054154-0.3062274456j),(-0.2090054154-0.3062274456j)
1.85696,(-0.2090239376-0.3063761294j),(-0.2090239376-0.3063761294j)
1.85714,(-0.209021017-0.3062571287j),(-0.209021017-0.3062571287j)
1.85732,(-0.2090593725-0.3062748313j),(-0.2090593725-0.3062748313j)
1.8575,(-0.209079206-0.3062768281j),(-0.209079206-0.3062768281j)
1.85768,(-0.2092496008-0.3062736988j),(-0.2092496008-0.3062736988j)
1.85786,(-0.2091439962-0.306394577j),(-0.2091439962-0.306394577j)
1.85804,(-0.2092695385-0.3064252138j),(-0.2092695385-0.3064252138j)
1.85822,(-0.2092656493-0.3063330352j),(-0.2092656493-0.3063330352j)
1.8584,(-0.2092233598-0.30633834j),(-0.2092233598-0.30633834j)
1.85858,(-0.2091942281-0.3062936366j),(-0.2091942281-0.3062936366j)
1.85876,(-0.2091428638-0.3063033521j),(-0.2091428638-0.3063033521j)
1.85894,(-0.2091384679-0.3063061833j),(-0.2091384679-0.3063061833j)
1.85912,(-0.2091140896-0.3062700927j),(-0.2091140896-0.3062700927j)
1.8593,(-0.2091649324-0.3062644899j),(-0.2091649324-0.3062644899j)
1.85948,(-0.2092234045-0.3062795699j),(-0.2092234045-0.3062795699j)
1.85966,(-0.2092332542-0.3062479198j),(-0.2092332542-0.3062479198j)
1.85984,(-0.2092909664-0.306217581j),(-0.2092909664-0.306217581j)
1.86002,(-0.2093202323-0.3062976301j),(-0.2093202323-0.3062976301j)
1.8602,(-0.2093034685-0.3062756062j),(-0.2093034685-0.3062756062j)
1.86038,(-0.2093542516-0.3063231111j),(-0.2093542516-0.3063231111j)
1.86056,(-0.2093669325-0.3063083291j),(-0.2093669325-0.3063083291j)
1.86074,(-0.2094358951-0.3063378036j),(-0.2094358951-0.3063378036j)
1.86092,(-0.20943214-0.3063210249j),(-0.20943214-0.3063210249j)
1.8611,(-0.2095529884-0.3063206971j),(-0.2095529884-0.3063206971j)
1.86128,(-0.2095034271-0.3064045906j),(-0.2095034271-0.3064045906j)
1.86146,(-0.2095463276-0.3064332008j),(-0.2095463276-0.3064332008j)
1.86164,(-0.2096042335-0.3063674867j),(-0.2096042335-0.3063674867j)
1.86182,(-0.2096956521-0.3064386547j),(-0.2096956521-0.3064386547j)
1.862,(-0.2096422911-0.3063527346j),(-0.2096422911-0.3063527346j)
1.86218,(-0.2095312178-0.306345135j),(-0.2095312178-0.306345135j)
1.86236,(-0.2096604556-0.3062394857j),(-0.2096604556-0.3062394857j)
1.86254,(-0.2096316218-0.3062121272j),(-0.2096316218-0.3062121272j)
1.86272,(-0.2096886635-0.306199491j),(-0.2096886635-0.306199491j)
1.8629,(-0.2096131593-0.306296736j),(-0.2096131593-0.306296736j)
1.86308,(-0.2096292078-0.3061982691j),(-0.2096292078-0.3061982691j)
1.86326,(-0.2097273469-0.3063140512j),(-0.2097273469-0.3063140512j)
1.86344,(-0.2097115964-0.3063533008j),(-0.2097115964-0.3063533008j)
1.86362,(-0.2098032087-0.3064364791j),(-0.2098032087-0.3064364791j)
1.8638,(-0.2099007964-0.3063620031j),(-0.2099007964-0.3063620031j)
1.86398,(-0.2098933309-0.3063976467j),(-0.2098933309-0.3063976467j)
1.86416,(-0.2099392116-0.3064983487j),(-0.2099392116-0.3064983487j)
1.86434,(-0.2100329846-0.3065180182j),(-0.2100329846-0.3065180182j)
1.86452,(-0.2100740075-0.3064073026j),(-0.2100740075-0.3064073026j)
1.8647,(-0.2100845128-0.3065418601j),(-0.2100845128-0.3065418601j)
1.86488,(-0.2100530267-0.3065087795j),(-0.2100530267-0.3065087795j)
1.86506,(-0.2100428045-0.3064889014j),(-0.2100428045-0.3064889014j)
1.86524,(-0.2101185471-0.3064574003j),(-0.2101185471-0.3064574003j)
1.86542,(-0.2101264-0.3064983189j),(-0.2101264-0.3064983189j)
1.8656,(-0.2102739215-0.3063615263j),(-0.2102739215-0.3063615263j)
1.86578,(-0.2102036476-0.3064634204j),(-0.2102036476-0.3064634204j)
1.86596,(-0.2102248073-0.3065010607j),(-0.2102248073-0.3065010607j)
1.86614,(-0.2102841437-0.3064956069j),(-0.2102841437-0.3064956069j)
1.86632,(-0.2102707326-0.3066117764j),(-0.2102707326-0.3066117764j)
1.8665,(-0.2103427649-0.3066132069j),(-0.2103427649-0.3066132069j)
1.86668,(-0.2103919238-0.3066358864j),(-0.2103919238-0.3066358864j)
1.86686,(-0.2103507668-0.3066788614j),(-0.2103507668-0.3066788614j)
1.86704,(-0.2104014009-0.3066686392j),(-0.2104014009-0.3066686392j)
1.86722,(-0.2104410827-0.3066695631j),(-0.2104410827-0.3066695631j)
1.8674,(-0.2104882598-0.3066878915j),(-0.2104882598-0.3066878915j)
1.86758,(-0.2104589492-0.3066676557j),(-0.2104589492-0.3066676557j)
1.86776,(-0.2105418444-0.3065284193j),(-0.2105418444-0.3065284193j)
1.86794,(-0.2105385512-0.3065673709j),(-0.2105385512-0.3065673709j)
1.86812,(-0.2106651664-0.306483686j),(-0.2106651664-0.306483686j)
1.8683,(-0.2106659561-0.3066158295j),(-0.2106659561-0.3066158295j)
1.86848,(-0.2107852101-0.3065427542j),(-0.2107852101-0.3065427542j)
1.86866,(-0.2109081149-0.3064961135j),(-0.2109081149-0.3064961135j)
1.86884,(-0.21086137-0.3064850867j),(-0.21086137-0.3064850867j)
1.86902,(-0.2108979374-0.3064131141j),(-0.2108979374-0.3064131141j)
1.8692,(-0.2110256702-0.3063986897j),(-0.2110256702-0.3063986897j)
1.86938,(-0.2109360695-0.3064874113j),(-0.2109360695-0.3064874113j)
1.86956,(-0.2110050768-0.3065201044j),(-0.2110050768-0.3065201044j)
1.86974,(-0.211051181-0.3064968288j),(-0.211051181-0.3064968288j)
1.86992,(-0.2110413313-0.3065737784j),(-0.2110413313-0.3065737784j)
1.8701,(-0.2111343443-0.3066337407j),(-0.2111343443-0.3066337407j)
1.87028,(-0.2111863792-0.306604296j),(-0.2111863792-0.306604296j)
1.87046,(-0.211235404-0.3066542447j),(-0.211235404-0.3066542447j)
1.87064,(-0.2111546099-0.306520313j),(-0.2111546099-0.306520313j)
1.87082,(-0.2112181336-0.3065685928j),(-0.2112181336-0.3065685928j)
1.871,(-0.2112717628-0.3066476882j),(-0.2112717628-0.3066476882j)
1.87118,(-0.2112919539-0.3066629767j),(-0.2112919539-0.3066629767j)
1.87136,(-0.2113481313-0.3067261875j),(-0.2113481313-0.3067261875j)
1.87154,(-0.2114214152-0.3066935539j),(-0.2114214152-0.3066935539j)
1.87172,(-0.211456269-0.3066097796j),(-0.211456269-0.3066097796j)
1.8719,(-0.2115097046-0.3066371083j),(-0.2115097046-0.3066371083j)
1.87208,(-0.2115395218-0.306610018j),(-0.2115395218-0.306610018j)
1.87226,(-0.2115812749-0.3066310585j),(-0.2115812749-0.3066310585j)
1.87244,(-0.2116387486-0.306697309j),(-0.2116387486-0.306697309j)
1.87262,(-0.211746484-0.3066862226j),(-0.211746484-0.3066862226j)
1.8728,(-0.2117573321-0.3066964746j),(-0.2117573321-0.3066964746j)
1.87298,(-0.2117798924-0.3066367507j),(-0.2117798924-0.3066367507j)
1.87316,(-0.2118480504-0.3066040874j),(-0.2118480504-0.3066040874j)
1.87334,(-0.2118528485-0.3066904843j),(-0.2118528485-0.3066904843j)
1.87352,(-0.2120248377-0.3066589832j),(-0.2120248377-0.3066589832j)
1.8737,(-0.2120664567-0.3067205846j),(-0.2120664567-0.3067205846j)
1.87388,(-0.2120613158-0.3066810071j),(-0.2120613158-0.3066810071j)
1.87406,(-0.212155968-0.306759268j),(-0.212155968-0.306759268j)
1.87424,(-0.2121446878-0.3068438172j),(-0.2121446878-0.3068438172j)
1.87442,(-0.2122011781-0.3068163395j),(-0.2122011781-0.3068163395j)
1.8746,(-0.2121846676-0.3068420887j),(-0.2121846676-0.3068420887j)
1.87478,(-0.2122175694-0.3069202602j),(-0.2122175694-0.3069202602j)
1.87496,(-0.2122142166-0.3068368137j),(-0.2122142166-0.3068368137j)
1.87514,(-0.2122448385-0.3067580462j),(-0.2122448385-0.3067580462j)
1.87532,(-0.2123022676-0.3067958057j),(-0.2123022676-0.3067958057j)
1.8755,(-0.2123544216-0.3067979515j),(-0.2123544216-0.3067979515j)
1.87568,(-0.21240215-0.3068037629j),(-0.21240215-0.3068037629j)
1.87586,(-0.2125088573-0.3067626357j),(-0.2125088573-0.3067626357j)
1.87604,(-0.2124615759-0.3067902923j),(-0.2124615759-0.3067902923j)
1.87622,(-0.2124689817-0.3069268763j),(-0.2124689817-0.3069268763j)
1.8764,(-0.2124085575-0.3069011569j),(-0.2124085575-0.3069011569j)
1.87658,(-0.2124772668-0.3069303632j),(-0.2124772668-0.3069303632j)
1.87676,(-0.2125902027-0.3069332838j),(-0.2125902027-0.3069332838j)
1.87694,(-0.2126365602-0.3069192767j),(-0.2126365602-0.3069192767j)
1.87712,(-0.212684229-0.3069314957j),(-0.212684229-0.3069314957j)
1.8773,(-0.2126965821-0.3069880009j),(-0.2126965821-0.3069880009j)
1.87748,(-0.2127349973-0.3069662452j),(-0.2127349973-0.3069662452j)
1.87766,(-0.2126861662-0.3069762588j),(-0.2126861662-0.3069762588j)
1.87784,(-0.2127636969-0.3069594204j),(-0.2127636969-0.3069594204j)
1.87802,(-0.2128951699-0.3069850802j),(-0.2128951699-0.3069850802j)
1.8782,(-0.2128641903-0.3069805205j),(-0.2128641903-0.3069805205j)
1.87838,(-0.2130415142-0.3068892062j),(-0.2130415142-0.3068892062j)
1.87856,(-0.2129816264-0.3070034683j),(-0.2129816264-0.3070034683j)
1.87874,(-0.2128437907-0.3070055246j),(-0.2128437907-0.3070055246j)
1.87892,(-0.2128783911-0.3070403039j),(-0.2128783911-0.3070403039j)
1.8791,(-0.2128781825-0.3070093989j),(-0.2128781825-0.3070093989j)
1.87928,(-0.2129050642-0.3070208132j),(-0.2129050642-0.3070208132j)
1.87946,(-0.2129096687-0.3070707917j),(-0.2129096687-0.3070707917j)
1.87964,(-0.2130162716-0.3071989417j),(-0.2130162716-0.3071989417j)
1.87982,(-0.2129380852-0.3071166575j),(-0.2129380852-0.3071166575j)
1.88,(-0.2130065411-0.3071280718j),(-0.2130065411-0.3071280718j)
1.88018,(-0.2130436748-0.3070071936j),(-0.2130436748-0.3070071936j)
1.88036,(-0.2131061107-0.3069489896j),(-0.2131061107-0.3069489896j)
1.88054,(-0.213186264-0.3070454299j),(-0.213186264-0.3070454299j)
1.88072,(-0.21326527-0.3070023954j),(-0.21326527-0.3070023954j)
1.8809,(-0.213277176-0.307048142j),(-0.213277176-0.307048142j)
1.88108,(-0.2133635432-0.3070798218j),(-0.2133635432-0.3070798218j)
1.88126,(-0.2133756876-0.3070999682j),(-0.2133756876-0.3070999682j)
1.88144,(-0.2132806778-0.3071071804j),(-0.2132806778-0.3071071804j)
1.88162,(-0.2133623809-0.3070465326j),(-0.2133623809-0.3070465326j)
1.8818,(-0.2134475261-0.3071470857j),(-0.2134475261-0.3071470857j)
1.88198,(-0.2134811878-0.3071915805j),(-0.2134811878-0.3071915805j)
1.88216,(-0.2134569585-0.3072190285j),(-0.2134569585-0.3072190285j)
1.88234,(-0.213488847-0.3072154224j),(-0.213488847-0.3072154224j)
1.88252,(-0.2135577053-0.3071564436j),(-0.2135577053-0.3071564436j)
1.8827,(-0.2136490941-0.3071968853j),(-0.2136490941-0.3071968853j)
1.88288,(-0.2136927843-0.3071528375j),(-0.2136927843-0.3071528375j)
1.88306,(-0.2137153298-0.3072102666j),(-0.2137153298-0.3072102666j)
1.88324,(-0.2135679424-0.3073917329j),(-0.2135679424-0.3073917329j)
1.88342,(-0.2136328518-0.3073958457j),(-0.2136328518-0.3073958457j)
1.8836,(-0.2136803865-0.3074073792j),(-0.2136803865-0.3074073792j)
1.88378,(-0.213546142-0.3074338734j),(-0.213546142-0.3074338734j)
1.88396,(-0.2135208994-0.3074777126j),(-0.2135208994-0.3074777126j)
1.88414,(-0.2136797756-0.3074520528j),(-0.2136797756-0.3074520528j)
1.88432,(-0.213646844-0.3074783981j),(-0.213646844-0.3074783981j)
1.8845,(-0.2136450559-0.3074189723j),(-0.2136450559-0.3074189723j)
1.88468,(-0.2136529535-0.307374537j),(-0.2136529535-0.307374537j)
1.88486,(-0.2136783749-0.3073778749j),(-0.2136783749-0.3073778749j)
1.88504,(-0.2137079835-0.3075463474j),(-0.2137079835-0.3075463474j)
1.88522,(-0.2135581225-0.3074401915j),(-0.2135581225-0.3074401915j)
1.8854,(-0.2137214988-0.3075034022j),(-0.2137214988-0.3075034022j)
1.88558,(-0.2137376964-0.3074943423j),(-0.2137376964-0.3074943423j)
1.88576,(-0.2137004882-0.3075645268j),(-0.2137004882-0.3075645268j)
1.88594,(-0.2136915326-0.3075716197j),(-0.2136915326-0.3075716197j)
1.88612,(-0.2136667073-0.3075466156j),(-0.2136667073-0.3075466156j)
1.8863,(-0.2138399631-0.3075401187j),(-0.2138399631-0.3075401187j)
1.88648,(-0.2139161825-0.307446897j),(-0.2139161825-0.307446897j)
1.88666,(-0.2139443755-0.3074917197j),(-0.2139443755-0.3074917197j)
1.88684,(-0.2140060365-0.3074503541j),(-0.2140060365-0.3074503541j)
1.88702,(-0.2140350193-0.3074199855j),(-0.2140350193-0.3074199855j)
1.8872,(-0.2139133811-0.3074017763j),(-0.2139133811-0.3074017763j)
1.88738,(-0.2139340788-0.3075330555j),(-0.2139340788-0.3075330555j)
1.88756,(-0.2140267789-0.3074270487j),(-0.2140267789-0.3074270487j)
1.88774,(-0.2139830738-0.3074862659j),(-0.2139830738-0.3074862659j)
1.88792,(-0.2139472663-0.3074916303j),(-0.2139472663-0.3074916303j)
1.8881,(-0.2141128629-0.307461977j),(-0.2141128629-0.307461977j)
1.88828,(-0.2140774727-0.3076390326j),(-0.2140774727-0.3076390326j)
1.88846,(-0.2142200172-0.3075470924j),(-0.2142200172-0.3075470924j)
1.88864,(-0.2141291797-0.3074989021j),(-0.2141291797-0.3074989021j)
1.88882,(-0.2141495496-0.3075272441j),(-0.2141495496-0.3075272441j)
1.889,(-0.2141569704-0.3075502217j),(-0.2141569704-0.3075502217j)
1.88918,(-0.2140070498-0.30765903j),(-0.2140070498-0.30765903j)
1.88936,(-0.2140413076-0.3076560795j),(-0.2140413076-0.3076560795j)
1.88954,(-0.2141418457-0.3077725768j),(-0.2141418457-0.3077725768j)
1.88972,(-0.2140254974-0.30776757j),(-0.2140254974-0.30776757j)
1.8899,(-0.2140359581-0.3076945245j),(-0.2140359581-0.3076945245j)
1.89008,(-0.2141574919-0.3077783287j),(-0.2141574919-0.3077783287j)
1.89026,(-0.2142109275-0.307844311j),(-0.2142109275-0.307844311j)
1.89044,(-0.2143306583-0.3077970445j),(-0.2143306583-0.3077970445j)
1.89062,(-0.2143567204-0.3077120185j),(-0.2143567204-0.3077120185j)
1.8908,(-0.2142481357-0.3078547418j),(-0.2142481357-0.3078547418j)
1.89098,(-0.2143165469-0.3078238666j),(-0.2143165469-0.3078238666j)
1.89116,(-0.2141334414-0.307787627j),(-0.2141334414-0.307787627j)
1.89134,(-0.2142904699-0.3078413904j),(-0.2142904699-0.3078413904j)
1.89152,(-0.2143447697-0.3078077734j),(-0.2143447697-0.3078077734j)
1.8917,(-0.2144197226-0.3077668846j),(-0.2144197226-0.3077668846j)
1.89188,(-0.2143980861-0.3078309596j),(-0.2143980861-0.3078309596j)
1.89206,(-0.2144557536-0.307754904j),(-0.2144557536-0.307754904j)
1.89224,(-0.2143817246-0.3078312874j),(-0.2143817246-0.3078312874j)
1.89242,(-0.214410603-0.3078013957j),(-0.214410603-0.3078013957j)
1.8926,(-0.2143586129-0.3078607619j),(-0.2143586129-0.3078607619j)
1.89278,(-0.2143865228-0.3078028858j),(-0.2143865228-0.3078028858j)
1.89296,(-0.2143796235-0.3077820837j),(-0.2143796235-0.3077820837j)
1.89314,(-0.2144834697-0.3077670038j),(-0.2144834697-0.3077670038j)
1.89332,(-0.214373976-0.3077959716j),(-0.214373976-0.3077959716j)
1.8935,(-0.2144649327-0.3077502251j),(-0.2144649327-0.3077502251j)
1.89368,(-0.2145933062-0.3077192008j),(-0.2145933062-0.3077192008j)
1.89386,(-0.2144862562-0.3077819049j),(-0.2144862562-0.3077819049j)
1.89404,(-0.2146163583-0.3079369068j),(-0.2146163583-0.3079369068j)
1.89422,(-0.2146563381-0.3078649044j),(-0.2146563381-0.3078649044j)
1.8944,(-0.2148509175-0.3078156412j),(-0.2148509175-0.3078156412j)
1.89458,(-0.214665696-0.3077911139j),(-0.214665696-0.3077911139j)
1.89476,(-0.2147550285-0.3077782989j),(-0.2147550285-0.3077782989j)
1.89494,(-0.2147058398-0.30791381j),(-0.2147058398-0.30791381j)
1.89512,(-0.2148155719-0.3077923656j),(-0.2148155719-0.3077923656j)
1.8953,(-0.2147592455-0.3077175319j),(-0.2147592455-0.3077175319j)
1.89548,(-0.2148359269-0.3078795969j),(-0.2148359269-0.3078795969j)
1.89566,(-0.2147351652-0.3079034388j),(-0.2147351652-0.3079034388j)
1.89584,(-0.2148487866-0.3079115748j),(-0.2148487866-0.3079115748j)
1.89602,(-0.2149017751-0.3079400659j),(-0.2149017751-0.3079400659j)
1.8962,(-0.2149051726-0.3079281747j),(-0.2149051726-0.3079281747j)
1.89638,(-0.2148827016-0.3078925908j),(-0.2148827016-0.3078925908j)
1.89656,(-0.214804098-0.3078072667j),(-0.214804098-0.3078072667j)
1.89674,(-0.2149201035-0.3078776002j),(-0.2149201035-0.3078776002j)
1.89692,(-0.2149389386-0.3077522218j),(-0.2149389386-0.3077522218j)
1.8971,(-0.2149025947-0.3078095019j),(-0.2149025947-0.3078095019j)
1.89728,(-0.2148447186-0.3077826798j),(-0.2148447186-0.3077826798j)
1.89746,(-0.2149942517-0.307831496j),(-0.2149942517-0.307831496j)
1.89764,(-0.2149633914-0.3078500628j),(-0.2149633914-0.3078500628j)
1.89782,(-0.2150277942-0.3079842627j),(-0.2150277942-0.3079842627j)
1.898,(-0.2150247991-0.3079997599j),(-0.2150247991-0.3079997599j)
1.89818,(-0.2151012868-0.308154285j),(-0.2151012868-0.308154285j)
1.89836,(-0.2152533978-0.3080756068j),(-0.2152533978-0.3080756068j)
1.89854,(-0.2152442038-0.3079775274j),(-0.2152442038-0.3079775274j)
1.89872,(-0.215204373-0.3078827858j),(-0.215204373-0.3078827858j)
1.8989,(-0.2152099758-0.3077125847j),(-0.2152099758-0.3077125847j)
1.89908,(-0.2152760923-0.3077586293j),(-0.2152760923-0.3077586293j)
1.89926,(-0.2152855396-0.3077403903j),(-0.2152855396-0.3077403903j)
1.89944,(-0.2151826769-0.307866931j),(-0.2151826769-0.307866931j)
1.89962,(-0.2154496163-0.3079178631j),(-0.2154496163-0.3079178631j)
1.8998,(-0.2152349353-0.3078811765j),(-0.2152349353-0.3078811765j)
1.89998,(-0.2153301686-0.3079235554j),(-0.2153301686-0.3079235554j)
1.90016,(-0.2153275162-0.3080118597j),(-0.2153275162-0.3080118597j)
1.90034,(-0.2153767496-0.3080022335j),(-0.2153767496-0.3080022335j)
1.90052,(-0.2155189216-0.3081582189j),(-0.2155189216-0.3081582189j)
1.9007,(-0.215460524-0.3081041276j),(-0.215460524-0.3081041276j)
1.90088,(-0.2155225277-0.3080909252j),(-0.2155225277-0.3080909252j)
1.90106,(-0.2155345082-0.3081513345j),(-0.2155345082-0.3081513345j)
1.90124,(-0.2154674381-0.3081139624j),(-0.2154674381-0.3081139624j)
1.90142,(-0.2155801207-0.3079880178j),(-0.2155801207-0.3079880178j)
1.9016,(-0.2156013846-0.307967931j),(-0.2156013846-0.307967931j)
1.90178,(-0.2155690342-0.307895571j),(-0.2155690342-0.307895571j)
