Frequency,S11,S21
1.6908799999999999e-09,(-0.1587749869-0.3209944665j),(-0.1587749869-0.3209944665j)
1.69152e-09,(-0.1587051153-0.3211022913j),(-0.1587051153-0.3211022913j)
1.69216e-09,(-0.1587432623-0.3211666048j),(-0.1587432623-0.3211666048j)
1.6928e-09,(-0.1588258594-0.3214068413j),(-0.1588258594-0.3214068413j)
1.69344e-09,(-0.158970952-0.3212518692j),(-0.158970952-0.3212518692j)
1.69408e-09,(-0.1589955389-0.3216260076j),(-0.1589955389-0.3216260076j)
1.69472e-09,(-0.1590798944-0.3215444982j),(-0.1590798944-0.3215444982j)
1.69536e-09,(-0.1591503322-0.3216980994j),(-0.1591503322-0.3216980994j)
1.696e-09,(-0.1590216756-0.3217831254j),(-0.1590216756-0.3217831254j)
1.6966399999999998e-09,(-0.1591938585-0.3218197525j),(-0.1591938585-0.3218197525j)
1.69728e-09,(-0.1591294557-0.3219746351j),(-0.1591294557-0.3219746351j)
1.69792e-09,(-0.1593863219-0.3218979537j),(-0.1593863219-0.3218979537j)
1.69856e-09,(-0.1591596603-0.3219588399j),(-0.1591596603-0.3219588399j)
1.6992e-09,(-0.159411788-0.3220583797j),(-0.159411788-0.3220583797j)
